# timestamp,gaze_x,gaze_y,left_position_x,left_position_y,left_pupil,right_position_x,right_position_y,right_pupil
1467881133.278910,1213.998394,311.828485,-64.807412,23.278754,3.379605,-1.255642,16.924653,3.588083
1467881133.295573,1228.236193,362.398949,-64.818178,23.241659,3.351994,-1.415683,16.606553,3.571783
1467881133.312327,1224.160777,392.006211,-64.861105,23.243817,3.350536,-1.466259,16.264381,3.571268
1467881133.328978,1222.273469,462.318054,-64.937495,23.268689,3.342934,-1.473109,16.685187,3.551580
1467881133.345577,1227.386821,397.221867,-64.813891,23.255080,3.343881,-1.413739,16.819074,3.568133
1467881133.362275,1218.502040,386.010737,-64.774330,23.324929,3.345415,-1.377076,17.015789,3.526977
1467881133.379177,1223.492525,414.253948,-64.526515,23.403100,3.351536,-1.231950,17.160114,3.548548
1467881133.395814,1225.469925,366.176819,-64.438284,23.546453,3.350834,-1.049731,17.255143,3.539410
1467881133.412674,1246.546521,435.910062,-64.238118,23.638610,3.366217,-0.859723,17.416389,3.558298
1467881133.429195,1204.711923,380.265210,-63.968291,23.719641,3.387295,-0.545583,17.089112,3.547271
1467881133.446022,1223.671774,438.040974,-63.607863,23.728687,3.392130,-0.381401,17.513923,3.580157
1467881133.462457,1221.690428,406.729883,-63.430204,23.753639,3.405336,-0.095117,17.414605,3.583224
1467881133.479081,1218.869906,417.864163,-63.067327,23.759216,3.400103,0.169308,17.431241,3.579892
1467881133.495846,1217.319587,404.459733,-62.744285,23.799119,3.422455,0.508473,17.520318,3.587337
1467881133.512530,1086.433650,451.484785,-62.635049,23.739546,3.428296,0.000000,0.000000,0.000000
1467881133.529119,1065.808726,434.672936,-62.449525,23.779445,3.437359,0.000000,0.000000,0.000000
1467881133.545707,1063.240049,441.272011,-62.006957,23.777358,3.446511,0.000000,0.000000,0.000000
1467881133.562499,1077.769331,449.838949,-61.654702,23.771438,3.437605,0.000000,0.000000,0.000000
1467881133.579090,1082.973264,467.160686,-61.274967,23.683396,3.430282,1.718579,16.974369,3.551396
1467881133.595746,1058.786630,458.101741,-60.743601,23.536340,3.435890,0.000000,0.000000,0.000000
1467881133.612383,1071.383174,460.099045,-60.463301,23.422463,3.430546,0.000000,0.000000,0.000000
1467881133.629152,1113.520404,505.400094,-60.163502,23.308784,3.437724,2.739175,16.366998,3.539808
1467881133.645653,1037.997343,459.218197,-59.731468,23.139666,3.458219,0.000000,0.000000,0.000000
1467881133.662388,1075.787746,509.395494,-59.414263,22.980807,3.448171,3.320193,16.039252,3.504130
1467881133.678941,1061.805908,470.274032,-59.064926,22.831593,3.446016,0.000000,0.000000,0.000000
1467881133.695615,1043.335694,466.484462,-58.718356,22.693986,3.448317,0.000000,0.000000,0.000000
1467881133.712360,1043.172092,471.043561,-58.355301,22.543537,3.439866,0.000000,0.000000,0.000000
1467881133.728807,1061.154474,472.533059,-58.196005,22.421699,3.455760,0.000000,0.000000,0.000000
1467881133.745509,1067.446620,550.674423,-57.991360,22.283999,3.444580,4.521357,15.479718,3.518091
1467881133.762307,1067.136847,512.290745,-57.570478,22.079891,3.451526,4.742730,15.329628,3.494735
1467881133.779016,1052.166866,539.531418,-57.170416,21.908589,3.433234,4.992236,15.170787,3.498252
1467881133.795638,1034.089677,474.499669,-56.628073,21.717542,3.420774,0.000000,0.000000,0.000000
1467881133.812484,1076.923751,514.364209,-56.388368,21.677327,3.418077,5.664996,15.282867,3.485691
