# timestamp,gaze_x,gaze_y,left_position_x,left_position_y,left_pupil,right_position_x,right_position_y,right_pupil
1467884258.351276,1080.494892,797.246026,-43.632232,47.134470,3.072059,11.756374,45.911470,3.080094
1467884258.367944,1081.443722,799.483506,-43.755073,47.238335,3.074624,11.660276,46.003332,3.073973
1467884258.384677,1079.999020,797.504954,-43.796565,47.295431,3.070697,11.561278,46.079885,3.072955
1467884258.401262,1079.577371,798.579236,-43.889091,47.402921,3.078259,11.491809,46.162335,3.087053
1467884258.417982,1079.543899,795.728642,-43.983931,47.488552,3.077048,11.444349,46.211483,3.095350
1467884258.434578,1077.016531,802.132507,-43.956021,47.458275,3.085727,11.377081,46.247439,3.120425
1467884258.451238,1076.190262,801.852093,-44.040245,47.477989,3.091656,11.284650,46.279904,3.120840
1467884258.467952,1076.418160,803.686375,-44.243544,47.624445,3.107342,11.160615,46.349209,3.115182
1467884258.484567,1076.990829,801.888765,-44.333208,47.663022,3.118098,11.042016,46.401298,3.120583
1467884258.501223,1076.505801,803.185180,-44.454168,47.731938,3.122172,10.938375,46.467299,3.126257
1467884258.517900,1076.765492,802.334740,-44.499660,47.749135,3.124603,10.874233,46.525702,3.116834
1467884258.534593,1076.842630,803.341967,-44.579481,47.806443,3.127687,10.829446,46.588282,3.117597
1467884258.551246,1074.012902,804.869070,-44.532123,47.757236,3.130193,10.778208,46.664112,3.114594
1467884258.567857,1053.152094,809.756662,-44.732286,47.707965,3.131570,10.486399,46.583462,3.115954
1467884258.584602,1016.267653,815.328835,-44.826608,47.673157,3.123071,10.342687,46.551587,3.102145
1467884258.601160,1020.322829,814.438378,-44.835542,47.672721,3.124083,10.309228,46.544083,3.106090
1467884258.617866,1022.298748,816.509879,-44.892080,47.700890,3.117425,10.304421,46.513389,3.099431
1467884258.634506,1014.215770,821.070116,-44.805347,47.618135,3.124575,10.302586,46.443248,3.096910
1467884258.651160,1014.445317,821.344028,-44.670789,47.493057,3.107615,10.320308,46.411753,3.098291
1467884258.667917,1010.369365,822.462811,-44.609570,47.425887,3.107334,10.316207,46.344004,3.108847
1467884258.684569,1011.975300,821.434705,-44.670262,47.479735,3.089242,10.324841,46.325797,3.089947
1467884258.701226,1014.337866,824.559651,-44.600618,47.432543,3.076115,10.323888,46.275350,3.092980
1467884258.717842,1013.468509,828.234692,-44.594763,47.388900,3.085840,10.328560,46.188820,3.089576
1467884258.734701,1010.926526,827.210484,-44.536344,47.283194,3.088854,10.332891,46.104238,3.094823
1467884258.751118,1009.327180,825.463143,-44.533474,47.205774,3.089579,10.325489,46.023262,3.084562
1467884258.767898,1010.851407,824.619652,-44.514651,47.133597,3.089734,10.349170,45.915909,3.091047
1467884258.784440,1043.571978,825.238141,-44.364019,47.088073,3.093455,10.516068,45.947298,3.094159
1467884258.801090,1047.350522,824.741964,-44.276221,47.012334,3.083307,10.516636,45.956396,3.085975
1467884258.818003,1055.781735,825.639347,-44.351075,47.005927,3.101960,10.528638,45.947889,3.106835
1467884258.834543,1056.553305,823.343812,-44.421578,47.059518,3.087098,10.556873,45.963581,3.103597
1467884258.851172,1053.317569,824.481032,-44.462516,47.070101,3.098145,10.571810,45.955983,3.110293
1467884258.867992,1055.540021,823.559524,-44.374726,46.982490,3.118951,10.572961,45.981326,3.095454
1467884258.884406,1057.152871,823.311834,-44.393181,46.940026,3.133069,10.535386,46.012737,3.092654
1467884258.901108,1056.638439,822.126027,-44.503701,46.959889,3.146649,10.505874,46.047760,3.089158
1467884258.917739,1058.865589,823.172213,-44.537838,46.921981,3.146915,10.465396,45.957133,3.088559
