# timestamp,gaze_x,gaze_y,left_position_x,left_position_y,left_pupil,right_position_x,right_position_y,right_pupil
1467881219.112983,1214.057380,672.869844,-57.717801,20.296058,3.125033,3.025448,17.710043,3.209519
1467881219.129761,1217.225763,729.645114,-57.793600,20.092560,3.138008,2.921567,18.129233,3.233180
1467881219.146430,1133.678165,638.960619,-57.860975,19.937702,3.129484,3.166367,17.797412,3.239507
1467881219.163218,1212.237873,720.919884,-58.015461,19.795689,3.117661,2.663201,18.332586,3.246101
1467881219.179740,1203.354846,707.857533,-58.045552,19.624327,3.106629,2.616518,18.322444,3.246438
1467881219.196559,1214.586696,698.872173,-58.188424,19.413015,3.107728,2.514397,18.317203,3.253809
1467881219.213072,1212.480566,728.506263,-58.150167,19.142804,3.100651,2.543124,18.442453,3.295336
1467881219.229828,1221.956072,708.874244,-58.153905,18.794800,3.105942,2.540102,18.183919,3.287805
1467881219.246388,1211.217940,703.968271,-58.201835,18.499924,3.126982,2.817168,18.510263,3.312679
1467881219.263317,1226.443084,728.874249,-58.249771,18.244191,3.125494,2.867673,18.158584,3.306445
1467881219.280058,1225.948983,670.337573,-57.812564,17.925139,3.136247,3.141095,18.168563,3.337095
1467881219.296573,1187.365212,703.878458,-57.959863,17.801666,3.154454,0.000000,0.000000,0.000000
1467881219.313348,1151.164149,737.821656,-57.985726,17.519679,3.161958,3.129705,17.867748,3.345288
1467881219.329847,1090.427230,672.846336,-58.118016,17.361262,3.180267,3.404935,17.935833,3.346091
1467881219.346617,1082.371685,743.645964,-57.852006,17.225674,3.165155,3.534932,17.923971,3.349403
1467881219.363215,1059.357683,693.059112,-57.488537,17.064675,3.167261,4.001517,17.561256,3.348763
1467881219.379900,1085.181205,779.040580,-57.123243,16.870583,3.154404,4.275904,17.889317,3.350840
1467881219.396485,1082.552678,744.682683,-56.747880,16.655436,3.161552,4.686529,17.961870,3.325643
1467881219.413112,1069.016532,696.345083,-56.356464,16.440646,3.144798,5.294654,17.941808,3.325942
1467881219.429807,1051.266456,697.086743,-55.910307,16.223022,3.153974,5.720123,17.898085,3.311046
1467881219.446450,1078.323189,705.845388,-55.459772,15.990658,3.145872,6.098451,17.933118,3.284884
1467881219.463271,1082.431680,686.770004,-55.061570,15.709488,3.140771,6.500853,17.968851,3.253184
1467881219.480105,1059.225463,697.545487,-54.655425,15.415821,3.156669,7.109799,17.621815,3.221803
1467881219.496172,1064.503118,661.881417,-54.110390,15.100582,3.157996,7.598357,17.335948,3.228913
1467881219.512897,1069.340164,682.211845,-53.572447,14.709392,3.164715,8.387858,18.031578,3.229984
1467881219.529754,1074.664614,692.383658,-53.000328,14.282545,3.152717,8.605166,17.033116,3.187727
1467881219.546202,1088.573246,739.906402,-52.426024,13.786434,3.145548,9.173437,16.527286,3.192573
1467881219.562829,1070.280239,699.803013,-51.640345,13.189771,3.126536,9.915367,16.009183,3.166638
1467881219.579450,1058.360314,753.002747,-51.004884,12.582666,3.140004,10.645370,15.332339,3.170771
1467881219.596163,1042.036607,703.052409,-50.073143,11.918927,3.138766,0.000000,0.000000,0.000000
1467881219.612813,1053.683029,675.623540,-49.005291,11.354838,3.121067,0.000000,0.000000,0.000000
1467881219.629485,1070.339832,691.903268,-48.235081,10.791696,3.144871,0.000000,0.000000,0.000000
1467881219.646133,1081.329500,670.901685,-47.479045,10.249758,3.136701,0.000000,0.000000,0.000000
1467881219.662912,1095.029333,685.645465,-46.808377,9.680402,3.138573,0.000000,0.000000,0.000000
1467881219.679460,1069.249226,687.893919,-46.223373,9.074224,3.159009,0.000000,0.000000,0.000000
1467881219.712855,1042.844012,693.625176,-45.072831,7.850841,3.158591,0.000000,0.000000,0.000000
1467881219.729439,1101.040008,679.889035,-44.664509,7.346068,3.152926,0.000000,0.000000,0.000000
1467881219.746018,1080.325481,667.813747,-44.219488,6.956288,3.166628,0.000000,0.000000,0.000000
1467881219.762828,1061.973054,650.777809,-43.723251,6.654197,3.140748,0.000000,0.000000,0.000000
1467881219.779447,1143.958750,679.325573,-43.396499,6.502121,3.133001,17.815473,6.617136,3.165025
1467881219.796129,1152.000043,625.268220,-43.008540,6.426378,3.106922,18.041652,6.236034,3.170739
1467881219.812750,1101.466947,594.444819,-42.692521,6.295195,3.082320,18.392495,5.875042,3.111155
1467881219.829399,981.287261,678.537343,-42.700786,6.365346,3.105888,0.000000,0.000000,0.000000
1467881219.846158,1013.691945,563.988511,-42.559394,6.275859,3.093303,18.595660,5.283439,3.111155
1467881219.862732,1006.031999,571.764725,-42.242353,6.130867,3.072534,18.953717,4.885302,3.035158
1467881219.879497,991.805035,564.596793,-42.041881,5.986904,3.077326,19.124115,4.451438,3.017820
1467881219.896033,1048.061533,573.952159,-41.759626,5.921761,3.081245,19.335543,4.194139,3.012337
1467881219.912786,975.223193,670.437312,-41.672709,5.896294,3.107965,0.000000,0.000000,0.000000
1467881219.929343,975.569769,706.809707,-41.584335,6.086783,3.121686,0.000000,0.000000,0.000000
1467881219.946047,882.742530,607.522765,-41.421642,6.067710,3.128328,0.000000,0.000000,0.000000
1467881219.962696,1020.593729,609.367297,-41.404705,6.563111,3.105537,19.592128,4.005135,3.001249
1467881219.979350,980.576329,665.594858,-41.155116,6.642211,3.083743,0.000000,0.000000,0.000000
1467881219.996016,982.342120,681.926182,-41.178007,6.835558,3.094798,0.000000,0.000000,0.000000
1467881220.012756,976.506227,685.446119,-41.119474,7.028989,3.094787,0.000000,0.000000,0.000000
1467881220.029375,1154.583401,806.533376,0.000000,0.000000,0.000000,19.753342,4.243683,3.037480
1467881220.046034,971.573267,683.465418,-41.202007,7.358246,3.085957,0.000000,0.000000,0.000000
1467881220.062681,970.579697,687.851242,-41.403441,7.559748,3.097510,0.000000,0.000000,0.000000
1467881220.079296,948.501910,635.025123,-41.722072,7.866764,3.095541,0.000000,0.000000,0.000000
1467881220.096028,961.529263,674.860417,-42.164393,8.098564,3.106378,0.000000,0.000000,0.000000
1467881220.112692,1004.348602,724.873724,-42.690315,8.334978,3.113387,17.742321,4.482204,3.062295
1467881220.129283,953.677328,661.911635,-43.288089,8.538488,3.109515,0.000000,0.000000,0.000000
1467881220.145985,952.462628,675.387661,-44.001133,8.659710,3.113362,16.493679,4.670814,3.048502
1467881220.162666,954.019944,670.944036,-44.659623,8.670543,3.118127,0.000000,0.000000,0.000000
1467881220.179260,965.568435,715.951779,-45.509188,8.665307,3.128663,15.143787,4.808287,3.036039
1467881220.195923,997.709065,722.556433,-46.314866,8.688584,3.126301,14.394197,5.007284,3.050735
1467881220.212632,1049.233137,743.522347,-47.172612,8.734399,3.140581,13.548699,5.182113,3.067678
1467881220.229224,827.252204,791.384333,-48.344234,8.602028,3.143809,0.000000,0.000000,0.000000
1467881220.245901,659.032879,983.001684,-49.925558,8.307194,3.182796,0.000000,0.000000,0.000000
1467881220.412529,720.195843,1115.476859,0.000000,0.000000,0.000000,-2.972644,7.378645,3.342089
1467881220.429180,663.115238,1068.612437,-66.361750,3.993257,3.232352,0.000000,0.000000,0.000000
1467881220.445903,653.336382,909.098556,0.000000,0.000000,0.000000,-4.751718,6.730647,3.385931
1467881220.462493,712.901879,951.660454,-68.675112,2.466455,3.260209,-5.674217,6.630706,3.445526
1467881220.495833,685.662488,918.304723,-70.304921,0.840775,3.307031,-7.204494,6.397304,3.522559
1467881220.512469,700.006358,1011.328500,-70.922074,0.135820,3.343936,0.000000,0.000000,0.000000
1467881220.529155,727.173725,813.232159,0.000000,0.000000,0.000000,-8.657420,6.328022,3.505688
1467881220.545789,700.031849,1026.628387,0.000000,0.000000,0.000000,-9.283880,7.098499,3.525176
1467881220.562456,720.091217,857.024041,0.000000,0.000000,0.000000,-9.743279,6.817686,3.550108
1467881220.579161,725.067538,1024.256200,-74.472514,-1.387339,3.364642,-10.482757,7.634040,3.603313
1467881220.595803,705.095022,996.907530,-74.651299,-1.524650,3.394313,0.000000,0.000000,0.000000
1467881220.612442,729.662704,1095.090178,0.000000,0.000000,0.000000,-11.346732,8.293372,3.630023
1467881220.629094,688.738267,1091.652059,0.000000,0.000000,0.000000,-11.647888,8.679402,3.634349
1467881220.679078,760.480412,1088.998692,0.000000,0.000000,0.000000,-11.712803,9.200159,3.640147
1467881220.695746,770.011090,995.893315,-76.271217,-0.971104,3.435877,-11.929291,9.438071,3.596864
1467881220.729060,694.540654,893.982176,-75.316436,-0.808252,3.427851,-12.279687,9.450872,3.602034
1467881220.745713,693.364618,956.499078,-75.353548,-0.791247,3.449868,0.000000,0.000000,0.000000
1467881220.762449,706.717451,937.732592,-75.037365,-0.756188,3.433981,0.000000,0.000000,0.000000
1467881220.779140,714.652351,901.100494,-75.678014,-0.778285,3.416875,0.000000,0.000000,0.000000
1467881220.795901,711.323956,950.652261,-75.674711,-0.849489,3.432119,0.000000,0.000000,0.000000
1467881220.812620,710.183353,948.860768,-75.215052,-0.941132,3.426900,0.000000,0.000000,0.000000
1467881220.829214,724.185955,986.603229,-75.400275,-1.037673,3.418876,-13.122308,10.376201,3.540755
1467881220.845990,700.948368,929.342720,-75.540879,-1.119148,3.402709,0.000000,0.000000,0.000000
1467881220.862594,697.886505,949.927370,-75.576482,-1.237518,3.404236,0.000000,0.000000,0.000000
1467881220.879288,705.891738,941.514806,-75.320590,-1.396848,3.395519,0.000000,0.000000,0.000000
1467881220.896092,708.462614,940.739876,-75.478004,-1.575492,3.377701,0.000000,0.000000,0.000000
1467881220.945920,714.549317,993.428462,-74.887976,-2.379853,3.398720,0.000000,0.000000,0.000000
1467881220.962525,727.741926,941.407214,-74.944577,-2.718485,3.399370,0.000000,0.000000,0.000000
