# timestamp,gaze_x,gaze_y,left_position_x,left_position_y,left_pupil,right_position_x,right_position_y,right_pupil
1467884005.863763,1270.590091,356.928572,-51.593312,42.675615,3.250943,5.176629,42.813620,3.175723
1467884005.880400,1271.534994,357.781552,-51.555627,42.650414,3.243722,5.200318,42.791584,3.172973
1467884005.897134,1268.334666,356.671667,-51.552318,42.643238,3.239305,5.221123,42.772554,3.168809
1467884005.913745,1270.077129,356.869306,-51.568678,42.622212,3.245307,5.257105,42.739030,3.161424
1467884005.930487,1270.031329,357.394626,-51.577150,42.601575,3.241473,5.237163,42.696021,3.152251
1467884005.947162,1269.798857,356.689656,-51.620635,42.652491,3.230849,5.190135,42.677724,3.147825
1467884005.963765,1269.832615,357.217641,-51.706999,42.694496,3.228719,5.137315,42.698544,3.147955
1467884005.980487,1268.514594,356.462101,-51.749242,42.713530,3.232396,5.088930,42.759034,3.141356
1467884005.997117,1270.595000,357.282619,-51.795562,42.754181,3.231840,5.042025,42.767120,3.143933
1467884006.013710,1268.971703,357.008986,-51.830006,42.770495,3.235171,4.986599,42.799283,3.151910
1467884006.030415,1270.209985,357.595744,-51.917034,42.790781,3.235334,4.942623,42.829117,3.159173
1467884006.047072,1269.244667,358.763318,-51.997823,42.819521,3.247007,4.858395,42.815542,3.148898
1467884006.063701,1270.321843,358.462262,-52.098191,42.834556,3.250150,4.795653,42.852026,3.150512
1467884006.080428,1263.680794,359.627563,-52.357064,42.867208,3.254063,4.546018,42.858169,3.147509
1467884006.097115,1084.299927,361.989048,-52.961530,42.870632,3.273367,3.949948,42.915550,3.167587
1467884006.113728,1032.574423,365.483166,-53.201380,42.803759,3.273378,3.548565,43.016242,3.182214
1467884006.130408,1031.244874,365.168417,-53.269634,42.828821,3.276950,3.469733,43.169450,3.194748
1467884006.147065,1029.379948,368.969032,-53.224754,42.760138,3.273821,3.389162,43.204528,3.200517
1467884006.163733,1028.763532,369.906120,-53.317559,42.779408,3.273454,3.326303,43.274960,3.208762
1467884006.180317,1033.395715,371.148076,-53.222878,42.679494,3.263979,3.268184,43.339884,3.223346
1467884006.196987,1033.466462,371.814462,-53.385737,42.780100,3.262648,3.217607,43.392934,3.221319
1467884006.213674,1032.353503,372.770939,-53.359732,42.726432,3.262736,3.186663,43.468524,3.233886
1467884006.230319,1031.428629,373.141951,-53.265183,42.594054,3.249913,3.162556,43.510225,3.249019
1467884006.246972,1029.884867,372.720361,-53.371632,42.681676,3.240115,3.148290,43.542583,3.248958
1467884006.263602,1029.702753,371.549860,-53.372277,42.682374,3.239645,3.145092,43.604000,3.251998
1467884006.280301,1030.355683,372.322015,-53.355091,42.730275,3.234237,3.142805,43.652742,3.248388
1467884006.296939,1027.232237,372.231232,-53.368923,42.785947,3.240214,3.153070,43.695691,3.254337
1467884006.313623,1026.113140,372.530420,-53.324647,42.796121,3.241028,3.181581,43.750415,3.258319
1467884006.330391,1024.944405,373.545419,-53.299435,42.801309,3.246745,3.218368,43.747952,3.263784
1467884006.347002,1025.784076,373.678734,-53.288201,42.809136,3.245936,3.249877,43.729049,3.267019
1467884006.363632,1024.066650,374.190856,-53.281078,42.787983,3.242153,3.264502,43.673723,3.277856
1467884006.380321,1023.882593,373.884612,-53.307113,42.802830,3.248606,3.277586,43.624231,3.279198
1467884006.397012,1022.973427,375.379592,-53.298486,42.803800,3.250685,3.293305,43.607501,3.275176
1467884006.413629,1023.635662,376.181908,-53.250565,42.791034,3.242582,3.339164,43.618377,3.278991
1467884006.430324,1023.059066,375.747657,-53.215550,42.816850,3.238495,3.366706,43.647765,3.275036
1467884006.446881,1022.899773,377.103321,-53.119048,42.852945,3.246584,3.437079,43.662119,3.279327
1467884006.463584,1086.118886,376.949747,-52.940674,42.989659,3.252504,3.688868,43.627363,3.285290
1467884006.480263,1084.440878,377.359531,-52.984496,43.149604,3.259489,3.805365,43.614765,3.276597
1467884006.496912,1090.584004,376.764610,-53.050336,43.265213,3.258629,3.851288,43.630319,3.261532
1467884006.513512,1091.860903,376.137009,-53.140014,43.401981,3.255543,3.920337,43.614350,3.250557
1467884006.530227,1091.249462,374.505004,-53.122960,43.454391,3.260619,3.978404,43.571065,3.246895
1467884006.546920,1094.661253,373.450266,-53.153300,43.528374,3.266152,4.048812,43.553725,3.235434
1467884006.563522,1096.772408,374.064449,-53.134225,43.570948,3.275205,4.137622,43.516322,3.217779
1467884006.580227,1096.089107,372.235644,-53.091791,43.618724,3.265783,4.204982,43.513812,3.203298
1467884006.596921,1097.187291,372.021500,-53.127800,43.737220,3.256687,4.267330,43.459574,3.196097
1467884006.613476,1097.991417,370.644592,-53.089171,43.791299,3.245876,4.317413,43.485327,3.186774
1467884006.630136,1100.303021,369.482338,-53.073777,43.846031,3.240875,4.380799,43.480266,3.178453
1467884006.646854,1098.471474,368.955939,-53.088721,43.902327,3.231307,4.445935,43.445257,3.163413
1467884006.663493,1098.925372,366.919025,-53.050008,43.895736,3.226942,4.497470,43.386572,3.157217
1467884006.680123,1101.062991,366.683081,-53.020670,43.897341,3.217373,4.570286,43.323165,3.141476
1467884006.696810,1101.214540,366.866940,-52.974647,43.911710,3.219924,4.603438,43.274872,3.129589
1467884006.713520,1099.921774,365.918311,-52.972769,43.939239,3.216401,4.631376,43.256682,3.129794
1467884006.730295,1082.408184,365.212584,-52.691289,43.698487,3.201250,4.596735,43.277066,3.133412
1467884006.746988,1083.482229,365.321348,-52.617652,43.690609,3.188272,4.617209,43.297377,3.119394
1467884006.763606,1080.254419,365.010110,-52.522262,43.681911,3.188745,4.651147,43.334515,3.110560
1467884006.780265,1080.714150,364.618924,-52.435240,43.669504,3.172756,4.670540,43.356668,3.117480
1467884006.796751,1076.803376,366.216989,-52.194216,43.527023,3.167226,4.691570,43.324649,3.113260
1467884006.813484,1076.268060,366.846572,-52.376560,43.666078,3.158790,4.691350,43.292278,3.105752
