# timestamp,gaze_x,gaze_y,left_position_x,left_position_y,left_pupil,right_position_x,right_position_y,right_pupil
1467786552.293768,1047.015294,793.144198,7.265221,-38.037850,2.208295,65.982861,-35.148936,2.521418
1467786552.310314,1045.115306,797.105075,7.234100,-38.003437,2.213337,65.917801,-35.086882,2.530949
1467786552.327005,1051.488370,804.038167,7.218109,-37.953757,2.215359,65.851969,-35.022091,2.538922
1467786552.343633,1042.031211,795.905363,7.177328,-37.977319,2.225576,65.819565,-34.994917,2.528125
1467786552.360326,1042.832236,806.662602,7.118744,-37.983260,2.240556,65.792632,-35.001447,2.533887
1467786552.377022,1052.093116,799.033541,7.053723,-38.024209,2.243184,65.736962,-35.021282,2.527199
1467786552.393686,1047.995320,807.520945,6.985319,-38.057189,2.257538,65.662162,-35.041923,2.544923
1467786552.410315,1047.485336,804.499767,6.904502,-38.058762,2.251386,65.621024,-35.048287,2.552030
1467786552.427085,1045.843940,804.283198,6.832820,-38.120340,2.244816,65.523253,-35.078904,2.555838
1467786552.443677,1045.796174,810.409899,6.737256,-38.172512,2.249848,65.447848,-35.114791,2.567115
1467786552.460388,1045.911784,812.910969,6.655145,-38.171024,2.273339,65.389738,-35.116077,2.557919
1467786552.476970,1052.087975,807.614892,6.603689,-38.171117,2.268519,65.352974,-35.086711,2.554267
1467786552.493647,1049.716635,808.507177,6.591760,-38.153862,2.260123,65.339700,-35.058974,2.541143
1467786552.510348,1047.668329,805.872914,6.611675,-38.128795,2.257500,65.374153,-35.030911,2.547213
1467786552.526953,1069.690558,814.322250,6.705597,-38.188581,2.241788,65.349070,-35.078259,2.548945
1467786552.543594,1074.125683,849.901420,6.868193,-38.185656,2.225408,65.324731,-35.098539,2.531609
1467786552.560311,1089.419210,859.542967,6.795338,-38.178053,2.233300,65.300169,-35.064603,2.520752
1467786552.576916,1066.717185,878.111285,6.722088,-38.185962,2.232251,65.258598,-35.088450,2.520691
1467786552.593683,1075.742809,851.268318,6.685589,-38.212481,2.237834,65.202719,-35.146838,2.497786
1467786552.610239,1080.057922,855.310262,6.664092,-38.295816,2.204243,65.214496,-35.209600,2.502933
1467786552.626890,1085.169973,886.892649,6.678533,-38.287035,2.242415,65.215760,-35.209697,2.502713
1467786552.643531,1089.455286,898.995085,6.692426,-38.258318,2.276446,65.209928,-35.193290,2.515742
1467786552.660201,1089.402718,895.596936,6.701683,-38.235366,2.289768,65.231491,-35.189202,2.508991
1467786552.676838,1027.809543,879.394759,6.587316,-38.251743,2.292612,64.979164,-35.186356,2.500584
1467786552.693530,1010.059518,851.279174,6.494533,-38.234672,2.267786,64.848969,-35.192927,2.487507
1467786552.710186,1020.836016,842.900037,6.456350,-38.257068,2.243571,64.807820,-35.197599,2.476769
1467786552.726969,1007.117855,896.158017,6.393722,-38.293593,2.276421,64.702453,-35.207428,2.468330
1467786552.743517,1030.576928,865.524110,6.332015,-38.331548,2.256877,64.666749,-35.256988,2.473398
1467786552.760223,999.497640,854.901030,6.295904,-38.376818,2.228998,64.583788,-35.253290,2.480903
1467786552.776855,996.053892,848.404342,6.256445,-38.419245,2.217642,64.548374,-35.265328,2.481739
1467786552.793566,1002.384301,868.063339,6.217324,-38.452352,2.220034,64.502444,-35.250325,2.498541
1467786552.810274,1001.871753,873.441068,6.195909,-38.475662,2.222266,64.446368,-35.238855,2.518488
1467786552.826839,1002.372314,843.034326,6.181161,-38.499018,2.182980,64.432115,-35.229550,2.496437
1467786552.843475,1007.896577,876.877667,6.171845,-38.522519,2.184406,64.393872,-35.214921,2.503110
1467786552.860126,1008.360948,850.679410,6.153984,-38.497336,2.189937,64.390281,-35.191782,2.491997
1467786552.876812,1003.602208,843.503907,6.133330,-38.443210,2.166208,64.343929,-35.129942,2.476265
1467786552.893466,1004.637181,848.023277,6.105404,-38.434783,2.154352,64.287884,-35.097879,2.464178
1467786552.910089,1007.637305,848.419360,6.091874,-38.450640,2.158709,64.278508,-35.117089,2.443251
1467786552.926748,1004.184536,860.008773,6.092011,-38.461534,2.162569,64.259609,-35.126827,2.429555
1467786552.943493,1008.675638,862.303431,6.114397,-38.454536,2.158245,64.303620,-35.142013,2.431511
1467786552.960131,1010.232260,851.873761,6.183843,-38.450240,2.146841,64.374251,-35.122886,2.435302
1467786552.976741,1021.718591,856.751637,6.258002,-38.462692,2.150445,64.411142,-35.122335,2.416134
1467786552.993446,1026.129471,847.722605,6.224913,-38.467875,2.156078,64.426606,-35.127119,2.400680
1467786553.010060,1024.385869,856.145158,6.167962,-38.442488,2.158360,64.396363,-35.106798,2.393464
1467786553.026829,1029.319450,903.937402,6.117737,-38.389694,2.215375,64.296125,-35.066625,2.391346
1467786553.043379,1035.091693,865.228582,6.077461,-38.394067,2.194819,64.266939,-35.070083,2.393439
1467786553.060091,1031.913477,897.066039,6.039381,-38.436414,2.226312,64.255707,-35.118826,2.383639
1467786553.076736,1044.480800,865.856300,6.034878,-38.455284,2.216769,64.277929,-35.154741,2.377083
1467786553.093414,1037.294696,913.917899,6.029675,-38.439200,2.261350,64.287376,-35.155241,2.381423
1467786553.110084,1043.727441,859.549734,6.037219,-38.415955,2.260881,64.293573,-35.131734,2.376531
1467786553.126698,1041.832425,856.474962,6.032401,-38.416397,2.244345,64.285889,-35.121102,2.356564
1467786553.143350,1043.224126,856.405066,6.013825,-38.430309,2.207851,64.272253,-35.137882,2.368131
1467786553.160185,1039.665037,846.118403,5.985674,-38.408107,2.175482,64.283119,-35.141503,2.362018
1467786553.176858,1043.696789,862.342672,5.951137,-38.327935,2.171189,64.236794,-35.099915,2.366345
1467786553.193447,1038.881397,852.558585,5.905560,-38.251453,2.162892,64.193756,-35.019482,2.345689
1467786553.210125,1046.343493,869.695041,5.862435,-38.166927,2.166908,64.117043,-34.925237,2.341716
1467786553.226798,1029.265933,840.214422,5.821133,-38.048458,2.149923,64.033568,-34.797990,2.341364
1467786553.243474,1028.907359,836.746488,5.857407,-37.975608,2.135755,64.070591,-34.709755,2.354052
1467786553.260230,1023.580678,839.945649,5.906270,-37.918754,2.125697,64.108404,-34.641545,2.313818
1467786553.276748,1021.002153,851.714940,5.928865,-37.902705,2.105710,64.158044,-34.649594,2.329901
1467786553.293454,1019.538862,837.389997,5.916330,-37.948052,2.093594,64.147092,-34.657949,2.340291
1467786553.310264,1009.877449,845.896678,5.837511,-37.991892,2.081860,64.097166,-34.670102,2.345562
1467786553.326672,1016.989744,851.389369,5.746547,-38.022191,2.096133,63.998846,-34.666431,2.332666
1467786553.343399,1000.112967,852.793600,5.618853,-38.010584,2.109963,63.906564,-34.644500,2.319148
1467786553.360076,1018.991573,781.703988,5.550727,-38.063840,2.080423,63.825858,-34.642596,2.286375
1467786553.376722,1011.443128,834.323445,5.468105,-38.099349,2.078957,63.792806,-34.679384,2.281787
