# timestamp,gaze_x,gaze_y,left_position_x,left_position_y,left_pupil,right_position_x,right_position_y,right_pupil
1467795414.580290,1325.340891,458.160784,-36.501148,-60.270272,3.057348,20.163556,-53.498220,2.951562
1467795414.596967,1327.051319,456.348324,-36.474506,-60.255637,3.046943,20.206549,-53.474403,2.957288
1467795414.613639,1330.816907,456.474982,-36.445391,-60.258345,3.055410,20.281003,-53.478420,2.957800
1467795414.630507,1325.532537,455.797182,-36.371415,-60.218384,3.071435,20.340543,-53.453717,2.954467
1467795414.647193,1323.123202,456.175486,-36.297314,-60.170652,3.088970,20.404570,-53.417749,2.937309
1467795414.663619,1329.932841,457.815490,-36.237717,-60.159197,3.091974,20.493920,-53.435426,2.953455
1467795414.680504,1328.919178,452.200206,-36.180621,-60.134372,3.093701,20.529771,-53.405884,2.951684
1467795414.697040,1330.962848,453.799028,-36.159019,-60.153404,3.095221,20.584081,-53.426659,2.952652
1467795414.713653,1338.863219,453.760031,-36.143294,-60.191472,3.084438,20.648283,-53.497315,2.965430
1467795414.730295,1329.227435,457.252898,-36.124280,-60.219538,3.082019,20.683505,-53.524693,2.966728
1467795414.747032,1338.255516,456.492333,-36.076662,-60.288870,3.097706,20.701817,-53.543068,2.969614
1467795414.763757,1335.749821,454.173210,-36.040519,-60.303656,3.100210,20.729011,-53.542336,2.968713
1467795414.780354,1329.844274,451.295839,-36.000044,-60.283990,3.089575,20.802801,-53.608139,2.965754
1467795414.796904,1327.062408,458.056516,-35.969154,-60.256506,3.106489,20.811586,-53.637867,2.972332
1467795414.813515,1337.406211,455.291101,-35.949708,-60.243120,3.092927,20.830195,-53.649513,2.960864
1467795414.830223,1331.870289,458.107659,-35.922727,-60.221262,3.086543,20.842587,-53.649382,2.965038
1467795414.846908,1336.594109,457.119419,-35.900552,-60.218538,3.095083,20.872221,-53.630170,2.973482
1467795414.863541,1333.716263,459.396836,-35.822081,-60.169176,3.090910,20.909281,-53.590032,2.948398
1467795414.880304,1335.018831,459.362282,-35.772915,-60.146862,3.095986,20.981765,-53.646858,2.952992
1467795414.896910,1192.386778,560.887363,-35.989453,-60.257359,3.103994,20.599490,-53.742734,2.950096
1467795414.913509,1104.578538,656.228773,-36.103459,-60.354477,3.110815,20.301237,-53.846762,2.945585
1467795414.930206,1110.754161,652.929511,-36.057587,-60.315436,3.112286,20.306319,-53.810164,2.938843
1467795414.946853,1100.730301,660.241021,-35.979616,-60.238630,3.101425,20.286270,-53.641577,2.916772
1467795414.963491,1105.446099,666.565098,-35.916704,-60.083029,3.095450,20.273678,-53.542870,2.931448
1467795414.980197,1100.716095,688.309284,-35.858546,-59.907163,3.105294,20.225447,-53.384474,2.920209
1467795414.996804,1098.407700,674.932489,-35.859609,-59.776083,3.093374,20.179975,-53.288545,2.916170
1467795415.013479,1104.451938,670.276506,-35.880012,-59.732768,3.103714,20.121285,-53.184804,2.918909
1467795415.030196,1099.640992,671.734831,-35.887636,-59.660228,3.078778,20.060612,-53.115922,2.914243
1467795415.046778,1101.837737,674.713946,-35.893715,-59.561203,3.083802,20.008481,-53.056286,2.927904
1467795415.063499,1105.498693,670.933349,-35.957730,-59.478812,3.065191,19.924110,-52.954285,2.937344
1467795415.080253,1019.961344,650.778264,-36.173531,-59.278021,3.053141,19.662151,-52.650559,2.939681
1467795415.163410,768.847235,851.411163,-36.339782,-58.927782,2.985527,19.377433,-52.326451,2.912595
1467795415.180163,1026.910414,591.345599,-36.318386,-58.986249,2.985084,19.475116,-52.290444,2.905384
1467795415.196762,1021.628882,604.843963,-36.326400,-59.054768,2.984983,19.489666,-52.346572,2.916381
1467795415.213517,1034.866405,599.100592,-36.342797,-59.138420,2.979724,19.491809,-52.354275,2.919901
1467795415.230091,1033.397351,591.356242,-36.351328,-59.188851,2.980825,19.517317,-52.381413,2.923908
1467795415.246788,1037.266436,603.118508,-36.331180,-59.193070,2.990161,19.534022,-52.330192,2.914799
1467795415.263402,1024.141908,636.754237,-36.273774,-59.151252,3.009674,19.575525,-52.336561,2.926146
1467795415.280117,1026.425285,631.441012,-36.191088,-59.106346,3.042212,19.666371,-52.279597,2.927644
1467795415.296701,1026.968195,621.545848,-36.120303,-59.074194,3.050266,19.745381,-52.257299,2.924223
1467795415.313408,1029.858376,614.915988,-36.049989,-59.053281,3.041468,19.832008,-52.231493,2.916812
1467795415.330013,1041.950963,631.153745,-35.976064,-59.025321,3.049288,19.916632,-52.249483,2.936372
1467795415.346667,1035.526983,632.244290,-35.911202,-59.001494,3.073501,19.981620,-52.218931,2.938039
1467795415.363358,1034.897233,621.125158,-35.830981,-58.976431,3.080362,20.079695,-52.260330,2.934083
1467795415.380056,1036.089465,645.732013,-35.705700,-59.000131,3.082086,20.168842,-52.326710,2.957115
1467795415.396677,1033.548145,644.506991,-35.618026,-58.954967,3.091320,20.294936,-52.324453,2.978387
1467795415.413360,1032.245997,637.727631,-35.488574,-58.877020,3.111206,20.426183,-52.322785,2.977242
1467795415.429971,1028.349922,641.962380,-35.359996,-58.806004,3.109819,20.542208,-52.288896,2.970094
1467795415.446631,1027.179275,640.604663,-35.243362,-58.767697,3.113100,20.663992,-52.278778,2.965335
1467795415.463291,1027.583597,641.492823,-35.118527,-58.743014,3.125326,20.807663,-52.290727,2.968348
1467795415.479931,1033.671175,646.452535,-34.970071,-58.706482,3.114843,20.957755,-52.334960,2.987474
1467795415.496683,1030.692831,643.088608,-34.833400,-58.705103,3.111370,21.090940,-52.365183,2.984520
1467795415.513319,1032.955426,642.451785,-34.707905,-58.695507,3.126784,21.231943,-52.421309,2.982023
1467795415.529898,1033.129695,647.182288,-34.576512,-58.660120,3.107744,21.341467,-52.432646,3.000264
1467795415.546657,1034.877646,643.717857,-34.446062,-58.633114,3.111775,21.478542,-52.449970,2.998837
1467795415.563307,1032.185455,642.537959,-34.352901,-58.617234,3.102569,21.604772,-52.444378,2.975790
1467795415.579949,1041.742560,643.506705,-34.215190,-58.543033,3.117352,21.758843,-52.464448,2.953037
1467795415.596583,1036.211415,642.641332,-34.080541,-58.442936,3.089046,21.880535,-52.424803,2.957977
1467795415.613244,1031.846560,650.086426,-33.943110,-58.394585,3.106401,22.031431,-52.408024,2.941386
1467795415.629898,1063.146612,646.038582,-33.683577,-58.362835,3.097355,22.283830,-52.394435,2.964209
1467795415.646612,1104.377474,631.738129,-33.531646,-58.382744,3.078605,22.464805,-52.459533,2.945741
