# timestamp,gaze_x,gaze_y,left_position_x,left_position_y,left_pupil,right_position_x,right_position_y,right_pupil
1467873323.033325,1293.739688,440.187229,-19.346910,-85.137643,3.148017,42.175836,-85.288685,3.319788
1467873323.049980,1292.170238,439.507709,-19.375126,-85.175913,3.149261,42.156213,-85.341394,3.323208
1467873323.066742,1290.349167,438.242752,-19.379557,-85.135725,3.155461,42.165451,-85.370135,3.320480
1467873323.083327,1290.637270,438.000349,-19.364761,-85.129989,3.157348,42.185364,-85.353296,3.322865
1467873323.100065,1291.443113,436.026009,-19.355726,-85.210213,3.169406,42.229036,-85.330501,3.320601
1467873323.116601,1292.088290,434.900488,-19.315026,-85.230528,3.170700,42.266828,-85.317056,3.321551
1467873323.133231,1293.491268,432.460665,-19.323087,-85.270237,3.168531,42.281405,-85.321983,3.323282
1467873323.149979,1293.618298,435.353706,-19.392071,-85.350279,3.170095,42.258364,-85.356338,3.323756
1467873323.166573,1292.860293,434.424129,-19.414299,-85.288199,3.168135,42.156606,-85.314800,3.322211
1467873323.183224,1293.333474,435.220585,-19.426258,-85.233974,3.168762,42.118713,-85.331320,3.323149
1467873323.199857,1290.400046,434.767854,-19.433351,-85.233650,3.167151,42.114468,-85.332298,3.323151
1467873323.216572,1289.890283,436.864027,-19.388200,-85.180120,3.165159,42.165934,-85.354746,3.324138
1467873323.233210,1288.473911,436.858577,-19.370244,-85.157663,3.161642,42.182541,-85.284113,3.327243
1467873323.249841,1105.534385,446.314848,-19.732612,-85.204615,3.169864,41.742744,-85.227991,3.340605
1467873323.266487,1025.637163,464.240572,-19.988074,-85.064585,3.170169,41.395918,-85.129275,3.348439
1467873323.283166,1021.404958,473.815855,-19.995425,-84.921043,3.169838,41.316464,-84.997160,3.351778
1467873323.299883,1022.776347,478.657531,-20.065525,-84.905778,3.160821,41.163622,-84.782428,3.347142
1467873323.316645,1022.308131,479.442852,-20.107644,-84.873111,3.160003,41.059589,-84.587794,3.348815
1467873323.333450,1021.173607,487.245214,-20.130722,-84.856649,3.156669,40.928393,-84.330190,3.345008
1467873323.349866,1019.610954,482.186344,-20.101219,-84.761588,3.160820,40.883315,-84.181777,3.343180
1467873323.366654,1019.879823,489.875647,-20.071491,-84.723983,3.165808,40.879524,-84.127164,3.338024
