# timestamp,gaze_x,gaze_y,left_position_x,left_position_y,left_pupil,right_position_x,right_position_y,right_pupil
1467787450.408424,1428.567272,658.466106,-38.171069,19.381122,3.179886,18.831405,22.051478,3.114074
1467787450.425156,1180.782937,519.773618,-38.792759,19.818747,3.162756,17.958042,22.518266,3.104030
1467787450.441820,927.532195,417.731142,-39.845141,20.139626,3.141899,16.862375,22.815029,3.110374
1467787450.458477,690.830135,363.669280,-40.950829,20.323796,3.122792,15.811223,23.021385,3.098842
1467787450.475134,595.664585,356.276434,-41.374017,20.199856,3.095233,15.172113,23.143405,3.106964
1467787450.491785,594.823752,365.573809,-41.728566,20.252510,3.083493,14.890070,23.224218,3.121021
1467787450.508464,583.362539,356.413741,-42.106605,20.354342,3.068377,14.591154,23.436891,3.114337
1467787450.525118,594.197431,354.614136,-42.386304,20.413626,3.052330,14.306492,23.630171,3.102665
1467787450.541781,594.040492,352.908500,-42.690182,20.507418,3.045508,14.015438,23.773963,3.099746
1467787450.558442,593.577777,351.900844,-42.885299,20.540426,3.032629,13.782730,23.860225,3.101259
1467787450.575106,589.478700,353.620934,-43.085107,20.573717,3.014436,13.630133,23.943343,3.098717
1467787450.591744,592.370480,354.524965,-43.194646,20.572635,2.999420,13.558477,23.968501,3.099768
1467787450.608348,593.061222,361.336635,-43.288230,20.531607,2.996936,13.522237,23.970707,3.095511
1467787450.625046,616.260336,476.418002,-42.982258,20.129375,2.969694,13.552297,23.576196,3.082602
1467787450.641691,732.351796,613.695405,-42.507300,19.624421,2.964415,13.626660,23.084277,3.052282
1467787450.658344,719.104032,688.084950,-42.630399,19.557043,2.961195,13.560601,23.009778,3.026929
1467787450.675072,721.159540,693.419518,-42.773943,19.508234,2.961984,13.464605,23.004736,3.014631
1467787450.691722,718.919632,692.799847,-42.881111,19.527181,2.960224,13.333302,23.008217,2.993237
1467787450.708378,726.831461,705.869801,-42.984325,19.556437,2.954596,13.248834,23.058822,2.994661
1467787450.725146,730.863203,698.768717,-42.971592,19.531830,2.949101,13.180512,23.059203,2.979794
1467787450.741700,721.104028,697.326650,-42.986477,19.518982,2.951693,13.128733,23.073536,2.969335
1467787450.758446,715.842290,709.086350,-43.008750,19.429684,2.935443,12.990148,23.018703,2.953894
1467787450.774958,709.351093,733.264099,-43.047283,19.341453,2.932744,12.841166,22.998078,2.938655
1467787450.791611,709.349942,744.166226,-43.200584,19.261822,2.930906,12.665616,22.971853,2.938906
1467787450.808341,706.743740,755.362513,-43.416025,19.219738,2.935863,12.445517,22.992656,2.938942
1467787450.824974,705.589055,747.904690,-43.603184,19.218271,2.934323,12.208484,23.056039,2.926337
1467787450.841626,708.260632,749.067176,-43.798416,19.309563,2.919120,11.973780,23.178061,2.912032
1467787450.858308,707.377436,754.840263,-43.988907,19.455490,2.918589,11.763022,23.348291,2.919105
1467787450.874943,703.684598,733.677279,-44.154449,19.632393,2.923850,11.563476,23.562151,2.919726
1467787450.891610,700.104202,751.706547,-44.306210,19.749222,2.925012,11.385486,23.724778,2.923447
1467787450.908274,700.015216,752.971008,-44.470497,19.846836,2.913418,11.204188,23.867816,2.945110
1467787450.924963,697.932263,761.079762,-44.627291,19.852215,2.904513,11.018938,23.949653,2.954169
1467787450.941613,692.815598,754.414382,-44.807246,19.770590,2.909577,10.834213,23.940672,2.957888
1467787450.958228,698.111674,758.642020,-44.962479,19.650284,2.914622,10.647320,23.897526,2.957005
1467787450.974905,694.219076,756.799593,-45.124986,19.541835,2.911321,10.483902,23.840634,2.947743
1467787450.991597,697.249219,751.669093,-45.261990,19.506062,2.929231,10.349060,23.838810,2.935264
1467787451.008237,704.672235,751.287681,-45.349762,19.492559,2.921728,10.253027,23.869138,2.931669
1467787451.024894,692.364568,738.537274,-45.400898,19.578477,2.912576,10.165771,24.000008,2.933955
1467787451.041520,685.438039,745.653816,-45.420467,19.604327,2.911605,10.151581,24.079198,2.932044
1467787451.058261,702.074041,747.032348,-45.433204,19.697506,2.918557,10.154828,24.204696,2.917722
1467787451.074857,698.764127,735.560908,-45.437751,19.840165,2.926399,10.135834,24.388990,2.913566
1467787451.091498,697.333703,741.652948,-45.470965,20.041613,2.930071,10.107137,24.608787,2.893888
1467787451.108160,690.039826,735.759178,-45.515385,20.284913,2.931991,10.033807,24.871179,2.903692
1467787451.124879,682.544278,740.131819,-45.596884,20.602706,2.920372,9.952297,25.179580,2.903554
1467787451.141558,692.247358,737.093800,-45.647903,20.875207,2.918624,9.889303,25.473180,2.917830
1467787451.158266,696.785500,741.021441,-45.665885,21.130247,2.936838,9.858927,25.752693,2.911922
1467787451.174803,697.327535,746.864056,-45.645264,21.414561,2.953805,9.868717,26.042913,2.914186
1467787451.191488,687.583252,737.334324,-45.592151,21.668302,2.947570,9.924388,26.289616,2.927508
1467787451.208196,698.855039,739.302297,-45.512769,21.813841,2.941287,9.999777,26.381491,2.923253
1467787451.224844,698.597237,733.368715,-45.454122,21.828424,2.936804,10.123603,26.366238,2.928727
1467787451.241452,692.682689,740.052240,-45.334171,21.625491,2.937685,10.251648,26.102577,2.930941
1467787451.258097,692.151424,749.639974,-45.228719,21.274570,2.945505,10.374052,25.708749,2.923230
1467787451.274876,692.332167,736.184717,-45.122780,20.956452,2.943145,10.516002,25.366365,2.902602
1467787451.291676,689.202763,738.369881,-45.011554,20.678276,2.943762,10.666306,25.064887,2.915433
1467787451.308411,688.674820,731.746455,-44.880657,20.466948,2.925841,10.823601,24.842034,2.924856
1467787451.324840,690.001176,742.756547,-44.751033,20.291524,2.922676,10.986034,24.635501,2.937240
1467787451.341507,688.009331,746.062955,-44.598249,20.168091,2.917579,11.146839,24.476511,2.960365
1467787451.358253,698.773024,735.508881,-44.451396,20.082277,2.920048,11.290898,24.392823,2.957602
1467787451.374885,698.743788,745.637158,-44.324542,20.026386,2.918849,11.419715,24.356928,2.947192
1467787451.391623,700.293224,736.230405,-44.259978,20.042227,2.919219,11.500554,24.356147,2.936658
1467787451.408161,693.196174,733.254377,-44.218218,20.083872,2.919169,11.545871,24.409084,2.921943
1467787451.424927,694.364360,733.136063,-44.191240,20.101631,2.917911,11.584316,24.447089,2.906604
1467787451.441663,696.896362,736.270179,-44.140513,20.076352,2.918945,11.622434,24.387925,2.901014
1467787451.458128,699.307572,732.919649,-44.081338,20.044003,2.912055,11.689870,24.332388,2.894582
1467787451.475023,697.336157,733.647049,-43.990679,20.037757,2.917822,11.795410,24.315515,2.883995
1467787451.491466,701.910439,738.987707,-43.872982,20.081251,2.922832,11.919118,24.357921,2.877615
1467787451.508002,699.688217,735.963356,-43.784199,20.142305,2.917287,12.007306,24.402358,2.870673
1467787451.524854,699.041915,750.928775,-43.682621,20.165218,2.915377,12.078607,24.395525,2.879777
1467787451.541410,694.758969,751.750961,-43.577299,20.192003,2.911792,12.130312,24.396512,2.872040
1467787451.558171,694.826181,775.211204,-43.541168,20.190155,2.917114,12.147774,24.392926,2.869295
1467787451.574985,693.195824,765.294097,-43.512660,20.115490,2.917040,12.157515,24.316047,2.881471
1467787451.591370,692.521035,754.718783,-43.520633,20.029991,2.906655,12.170681,24.203264,2.863718
1467787451.608220,693.885331,769.007059,-43.484426,19.905476,2.901096,12.193161,24.072726,2.860984
1467787451.624769,692.456889,761.808536,-43.455487,19.844748,2.895498,12.230866,24.014439,2.861644
1467787451.641536,690.977081,764.065730,-43.403042,19.826300,2.905567,12.278252,23.985460,2.867302
1467787451.658256,691.202666,773.294014,-43.350057,19.810960,2.918821,12.309282,23.952493,2.884370
1467787451.674682,690.256762,767.008594,-43.316475,19.853901,2.922935,12.329351,23.955318,2.901201
1467787451.691515,686.744803,770.535020,-43.296641,19.899273,2.923935,12.357616,23.981238,2.887016
1467787451.708114,689.822802,765.573895,-43.293028,19.951709,2.934647,12.385903,24.025898,2.883082
1467787451.724795,688.003062,766.285804,-43.298511,20.015399,2.930787,12.408449,24.073305,2.882309
1467787451.741555,686.508635,768.731061,-43.277721,20.037582,2.950720,12.445785,24.108406,2.898247
1467787451.758132,687.082249,765.192011,-43.226898,20.068079,2.951315,12.489958,24.105619,2.907279
1467787451.774850,751.581773,756.585744,-43.032349,20.116991,2.935453,12.679317,24.104811,2.904727
1467787451.791306,728.004643,770.620281,-42.935759,20.174812,2.953775,12.774627,24.148654,2.906068
1467787451.808112,720.725543,764.838062,-42.851617,20.230552,2.949600,12.853429,24.168066,2.916149
1467787451.824744,747.916461,775.309485,-42.772930,20.301091,2.968769,12.932995,24.235338,2.939498
1467787451.841393,735.514020,787.436017,-42.737869,20.407447,2.981745,12.991439,24.332670,2.967163
1467787451.857957,753.025337,775.675992,-42.696388,20.543305,2.987725,13.011785,24.423497,2.996278
1467787451.874565,755.572195,765.095388,-42.721592,20.666859,2.984436,13.010034,24.522852,2.987791
1467787451.891295,754.988121,768.264600,-42.725527,20.769551,2.985318,12.999858,24.619644,2.976424
1467787451.907976,751.127714,783.640584,-42.739395,20.914307,2.982759,12.992028,24.729183,2.979756
1467787451.924578,752.569047,771.446579,-42.731042,21.043944,2.973089,13.010126,24.836059,2.980759
1467787451.941457,750.353827,769.205929,-42.635916,21.200827,2.981638,13.067203,24.925653,2.991506
1467787451.957915,750.405639,785.795392,-42.557018,21.389423,2.989120,13.165307,25.041875,3.000495
1467787451.974592,750.742299,758.407989,-42.463911,21.598322,2.975606,13.247068,25.103139,2.977902
1467787451.991269,755.791551,781.145092,-42.381942,21.787181,2.974567,13.339361,25.187378,2.980693
1467787452.007817,753.341758,766.094186,-42.328188,22.099686,2.975741,13.406559,25.377038,2.975769
1467787452.024592,754.635176,764.717607,-42.283327,22.437790,2.981523,13.460802,25.626531,2.983958
1467787452.041239,751.395270,762.108788,-42.297340,22.631927,2.980823,13.469231,25.738292,2.975573
1467787452.058009,752.729836,762.222000,-42.358398,22.897938,2.979718,13.418380,25.908922,2.955002
1467787452.074723,750.397692,768.586793,-42.438687,23.260252,2.987336,13.349184,26.209760,2.963426
1467787452.091256,751.066021,767.609240,-42.529105,23.648651,2.984919,13.252530,26.518979,2.959980
1467787452.107981,752.135384,770.977932,-42.605046,24.014737,2.995295,13.188581,26.838060,2.961942
1467787452.124631,751.159382,768.258832,-42.703505,24.465101,2.992753,13.127680,27.182851,2.975290
1467787452.158009,748.478469,770.069624,-42.997371,25.193847,3.005061,12.848512,27.732946,2.987745
