# timestamp,gaze_x,gaze_y,duration
1467785910.920848,705.252838,765.531759,0.433409
1467785911.354257,988.194045,163.493613,0.249749
1467785911.570795,1024.959772,84.241830,0.882858
1467785912.486913,755.542903,661.275033,0.233254
1467785912.686834,704.999654,772.530783,0.566675
1467785913.253509,695.876337,772.287900,1.266003
1467785914.486188,734.104758,770.050600,2.948850
1467785917.401814,868.985132,770.508153,1.166487
1467785918.535039,902.782811,762.795603,0.915910
1467785919.417658,686.549286,795.760296,0.833172
1467785920.217604,922.781776,770.144800,0.949424
1467785921.150288,696.482818,771.847309,0.549874
1467785921.666845,755.657016,768.125911,0.716597
1467785922.350139,848.559223,760.172727,1.749023
1467785924.065939,920.690341,768.520032,1.000000
1467785925.032531,702.726082,788.281287,0.816091
1467785925.815225,923.925006,770.357805,0.466436
1467785926.248390,751.723005,771.222957,1.182976
1467785927.731325,736.247975,750.493456,1.049421
1467785928.747397,810.070076,758.364285,0.399878
1467785929.113995,898.666017,759.637782,0.666608
1467785929.747350,703.577370,792.271699,1.299228
1467785931.013343,900.515079,765.443023,0.833018
1467785932.379528,746.484492,797.860047,0.516313
1467785932.862534,688.946024,793.062554,1.333207
1467785934.212243,1186.218722,158.083291,0.216640
1467785934.395674,1090.782167,145.113720,0.216771
1467785934.578781,999.688284,96.312900,0.649529
1467785935.195088,1058.919683,104.687019,0.416444
1467785935.628244,701.046014,789.703042,1.599663
1467785937.194463,796.942364,766.487246,0.582992
1467785937.743996,905.401594,774.459945,0.599814
1467785938.310526,716.415028,792.017920,1.532686
1467785939.809882,809.739450,794.537017,0.566460
1467785940.343117,860.043725,786.115328,0.599746
1467785940.909567,921.788126,778.922610,0.283313
1467785941.159485,700.788500,814.289991,1.499338
1467785942.625572,769.003765,795.610173,1.749242
1467785944.341507,878.768736,780.550066,2.982200
1467785947.290415,731.364578,757.839640,1.799420
1467785949.056374,856.904419,748.951753,0.733073
1467785949.756103,912.361853,744.373940,0.299844
1467785950.022734,718.232174,776.576582,1.099706
1467785951.089147,906.142581,746.753299,0.632907
1467785951.688750,936.492660,811.476256,4.298381
1467785955.953757,1176.557256,199.583700,0.249931
1467785956.170320,899.540631,165.535204,1.266250
1467785957.419897,943.181231,724.785934,0.216783
1467785957.603397,735.934249,760.019988,0.732773
1467785958.336170,1037.804554,245.743260,0.183244
1467785958.486107,1105.090586,119.973562,0.816333
1467785959.269181,1128.572627,144.578995,0.433212
1467785959.669143,1027.245893,148.089569,1.832470
1467785961.485006,1474.328276,444.084234,1.316179
1467785962.851143,706.738539,828.562545,0.466583
1467785963.284266,865.296007,805.218305,0.549855
1467785963.800761,733.712624,811.122740,5.981036
1467785969.748502,758.250067,855.438704,3.932049
1467785973.714049,716.762517,842.950881,0.532752
1467785974.213463,716.590840,779.743872,0.516525
1467785974.696610,858.233730,756.149458,0.833202
1467785975.496426,925.786169,764.409092,0.433210
1467785975.896480,733.732596,764.584912,1.199251
1467785977.062434,740.876468,764.991296,1.433005
1467785978.562147,726.433144,762.800531,2.115858
1467785980.644452,854.691341,766.643031,44.966318
1467786027.526897,1045.353149,187.263574,0.432999
1467786027.926633,1028.030129,155.192380,1.315972
1467786029.209215,1113.467170,167.169185,1.282905
1467786030.458777,991.896649,143.207167,0.283238
1467786030.742015,743.906316,641.066591,0.266539
1467786030.975204,675.685634,815.854312,0.666553
1467786031.625021,1030.443250,68.739715,0.783340
1467786032.375011,1031.556982,121.070808,0.832837
1467786033.174373,968.676863,163.340167,1.182977
1467786034.324133,919.083579,150.716702,0.166566
1467786034.457300,1006.683974,172.621795,2.032759
1467786036.456561,1090.888783,205.032960,1.782659
