# timestamp,gaze_x,gaze_y,duration
1467884005.863763,1269.409876,357.482544,0.283302
1467884006.113728,1062.013697,373.862199,1.383011
1467884007.463353,1101.624269,370.394028,0.249994
1467884007.680063,1031.782341,377.074097,3.715255
1467884011.362043,1121.004037,380.963253,2.882303
1467884014.210965,1020.387728,375.646446,0.982668
1467884015.160242,1097.588220,385.033536,0.299958
1467884015.426831,851.630645,426.280560,0.266636
1467884015.660116,692.476021,524.186623,0.800035
1467884016.426899,762.236841,501.508197,0.233097
1467884016.626743,688.368176,358.492358,0.732687
1467884017.326107,681.152604,343.702681,0.416556
1467884017.742663,224.565765,885.780510,0.416573
1467884018.125828,248.393914,755.018450,0.266728
1467884018.359169,212.773784,470.899573,0.449776
1467884018.858998,249.612398,256.237377,0.200015
1467884019.025728,285.905183,428.821804,0.166458
1467884019.158872,307.507906,279.800327,0.266441
1467884019.541980,692.280403,598.901657,0.216559
1467884019.725233,689.492964,345.697399,0.516563
1467884020.208374,694.378816,295.735484,0.433146
1467884020.608192,692.289052,429.885856,1.132899
1467884021.707832,818.898974,451.376149,0.433193
1467884022.107642,907.515311,453.202973,0.266646
1467884022.340967,758.775164,466.559825,1.099871
1467884023.407387,863.272489,462.484639,0.916165
1467884024.290190,907.803229,469.570936,0.166542
1467884024.423478,746.455732,489.610937,0.533168
1467884024.923268,837.334492,489.139664,0.783184
1467884025.673112,724.599891,615.216928,0.266827
1467884025.906536,827.576908,627.087900,0.416218
1467884026.289471,833.494102,464.440883,0.533092
1467884026.805843,1066.445595,367.604878,0.249953
1467884027.022407,772.467792,630.336306,0.533273
1467884027.522278,712.108119,630.688439,0.199955
1467884027.705792,1031.158095,367.692850,0.849746
1467884028.522187,1094.128902,368.770770,0.482845
1467884029.005032,715.270364,695.793725,0.466458
1467884029.454915,1105.768335,377.716670,0.816326
1467884030.238058,1009.085087,374.199381,0.183204
1467884030.437825,814.198621,646.793211,0.683052
1467884031.087556,739.274393,634.778708,0.916369
1467884031.970647,1013.507865,360.441925,0.400063
1467884032.353933,716.618686,677.300396,0.932792
1467884033.253516,813.065852,694.228391,0.616277
1467884033.836527,864.982183,693.751506,1.416367
1467884035.219483,918.238829,689.282836,0.966139
1467884036.168988,1110.664148,389.699710,1.116479
1467884037.252071,1017.952276,401.176039,0.932815
1467884038.168198,823.711540,680.173792,0.816480
1467884038.951233,870.217048,690.146096,0.283330
1467884039.218118,1017.263142,392.783387,1.132594
1467884040.350712,838.892943,690.372354,1.649601
1467884041.983544,1048.434402,373.866522,0.533048
1467884042.483268,1118.568236,388.360933,0.849639
1467884043.316215,831.336805,653.113450,0.533239
1467884043.816206,837.155758,686.912888,0.799538
1467884044.582686,749.295259,690.751256,1.266121
1467884045.848807,1066.982065,363.917277,0.766622
1467884046.582094,1038.846246,366.278908,1.249142
1467884047.814603,732.691263,686.418518,1.100082
1467884048.897736,942.628085,450.535719,0.183533
1467884049.047936,1026.760885,395.530233,1.932448
1467884050.946765,1115.202417,377.004186,0.899606
1467884051.813077,1038.521974,402.906894,0.299899
1467884052.079664,814.781448,608.387996,0.316420
1467884052.362803,836.202659,680.947812,0.566767
1467884052.896036,794.136171,695.248027,1.749294
1467884054.612079,874.104586,690.690169,0.899834
1467884055.495237,1106.792162,412.056286,0.616706
1467884056.078609,1013.147298,378.491253,0.532702
1467884056.577896,1119.017676,405.910222,0.816426
1467884057.360938,1018.817388,383.293058,1.049943
1467884058.377565,1109.935672,381.933310,1.032659
1467884059.376872,1040.962081,383.953041,1.949210
1467884061.292797,1109.055934,394.242408,0.516443
1467884061.942466,1052.438617,396.537242,0.316866
1467884062.226015,831.172407,657.124632,0.766490
1467884062.959186,854.031321,686.046610,1.965937
1467884064.891726,918.621942,690.412569,0.283143
1467884065.141668,741.273362,689.209865,0.233323
1467884065.341609,916.553438,673.873375,1.599614
1467884066.907643,738.005089,638.409122,0.499884
1467884067.374006,850.180211,632.888712,0.300189
1467884067.640666,723.608039,671.635830,0.699412
1467884068.306875,850.580675,668.580459,1.249797
1467884069.506743,881.962844,684.039753,0.466463
1467884069.939847,734.459135,670.213132,1.032525
1467884070.939126,829.741783,684.231296,0.433326
1467884071.355697,1091.293476,405.219429,0.583452
1467884071.905825,1120.030063,410.306990,1.748972
1467884073.621431,1010.775524,411.410759,1.099966
1467884074.821092,713.439376,705.294119,0.582995
1467884075.370744,748.654696,593.300652,0.449814
1467884075.787253,746.505805,484.847505,0.250024
1467884076.487329,865.753221,430.210553,0.233207
1467884076.687228,747.239073,454.127097,0.582798
1467884077.236761,848.605500,453.259618,0.516422
1467884077.719862,910.234788,453.134558,0.766693
1467884078.453070,723.748425,465.910391,0.433462
1467884078.853077,882.976764,467.702051,0.766057
1467884079.585846,757.459155,484.708621,0.449809
1467884080.002314,861.775906,490.239546,1.366556
1467884081.335368,723.041757,504.098510,0.366586
1467884081.668606,997.582544,407.783204,0.899433
1467884082.534748,1089.735365,455.720635,1.366279
1467884083.867673,1085.863197,457.902729,0.832988
1467884084.667240,1097.427954,458.600792,0.266612
