# timestamp,gaze_x,gaze_y,duration
1467791944.614084,1293.333983,573.707023,0.316549
1467791944.897450,1044.025595,613.634013,0.566347
1467791945.430373,1127.385509,606.595047,2.299186
1467791947.696250,1132.727553,514.725237,0.416498
1467791948.079440,1121.516008,615.827952,0.483376
1467791948.529456,1040.140898,627.119372,0.533213
1467791949.029294,1165.575790,635.795637,0.666244
1467791949.662167,1061.106914,624.470181,0.483143
1467791950.111992,1136.824802,524.174067,1.049893
1467791951.128489,834.766305,676.678313,0.649813
1467791951.745104,1145.777749,518.868119,0.716044
1467791952.427802,858.860747,680.587249,0.749764
1467791953.144262,1140.060299,527.995733,0.949795
1467791954.060683,1059.178551,523.837521,0.283036
1467791954.310473,1123.748948,514.942624,0.433197
1467791954.726897,818.566946,676.483704,1.299677
1467791956.093279,1116.253491,540.894744,0.799515
1467791956.892794,724.817595,688.171157,0.949966
1467791957.809106,1116.166312,569.999828,0.366817
1467791958.142618,1110.903849,517.766243,0.149791
1467791958.259160,1020.371312,517.485250,0.666190
1467791958.892021,1040.502841,604.446305,0.633102
1467791959.491764,1128.799278,606.470308,0.633405
1467791960.091604,1014.010288,641.546959,0.183420
1467791960.241727,818.616156,674.625800,0.333315
1467791960.541664,1118.437068,606.187895,0.316734
1467791960.824979,1159.445644,530.642811,1.482507
1467791962.274071,1167.256479,622.484229,1.066720
1467791963.307453,1160.013333,527.101221,0.799344
1467791964.056686,1166.970791,644.072891,1.249696
1467791965.272961,1092.056181,646.599773,1.082900
1467791966.322546,792.712672,665.550799,0.283178
1467791966.572528,1075.512344,653.199839,0.566683
1467791967.105679,812.654239,698.514878,0.616687
1467791967.689025,707.138102,702.242226,0.449489
1467791968.105144,921.740586,651.482551,0.466599
1467791968.538387,1112.640556,609.727478,0.633043
1467791969.138114,1128.581853,516.844213,0.533422
1467791969.638335,847.220012,673.867564,0.749688
1467791970.354584,718.423575,641.314712,0.649478
1467791970.987506,1123.414033,525.640365,1.066575
1467791972.020646,882.456879,657.079142,0.583121
1467791972.553785,905.073276,632.429959,0.282936
1467791972.803367,882.668874,641.750273,1.016328
1467791973.786402,931.165895,659.723243,2.249046
1467791976.002146,715.682493,741.527396,0.383352
1467791976.352108,367.236814,723.895985,0.433506
1467791976.768875,780.628804,529.599197,0.416349
1467791977.151888,859.770650,350.922990,0.299750
1467791977.418361,893.095739,204.347509,0.599735
1467791977.984836,804.296946,213.165565,0.299919
1467791978.251400,820.007254,128.418629,0.799673
1467791979.017828,803.132419,425.958918,0.183362
1467791979.167707,893.492965,741.099513,1.532750
1467791980.650415,978.471106,959.276879,0.233308
1467791980.850350,834.539294,963.365605,0.716645
1467791981.566995,1331.995411,722.633046,0.199965
1467791981.733632,960.720756,750.875932,0.316258
1467791982.016651,795.932609,815.276684,0.333149
1467791982.333172,1110.139549,663.027939,0.999735
1467791983.299510,1030.680436,684.760558,0.416802
1467791983.682985,1142.709510,689.658577,2.149118
1467791985.798725,1269.880563,701.842804,0.449849
1467791986.215419,1354.545265,691.563084,0.199810
1467791986.381864,1155.638124,668.323756,0.266310
1467791986.615021,1027.535073,658.406382,0.416368
1467791986.998012,1140.246396,635.633913,4.614872
1467791991.579630,1149.181627,534.056422,1.066425
1467791992.612620,1128.092923,647.663861,1.099571
1467791993.678779,1345.930148,676.943817,0.549919
1467791994.195252,1411.093524,669.284366,1.366126
