# timestamp,gaze_x,gaze_y,duration
1467873272.369251,1277.774970,329.425249,0.333629
1467873272.669515,1034.078289,368.073939,0.999178
1467873273.635380,1093.765181,366.368275,0.216769
1467873273.818714,1484.079042,341.563201,0.966551
1467873274.751993,1061.613275,356.265146,2.065811
1467873276.784474,1112.855815,364.003727,0.416424
1467873277.167638,1014.051820,379.456515,0.699545
1467873277.833872,674.338613,973.322569,0.716307
1467873278.550179,999.393277,369.110410,0.533309
1467873279.050187,699.136157,940.948780,0.833070
1467873279.850018,792.439092,925.901596,0.682763
1467873281.132603,687.470283,978.897426,0.999740
1467873282.132343,748.897095,987.566611,0.249732
1467873282.398859,807.943671,987.396504,0.349766
1467873282.832049,862.312870,982.498428,0.466361
1467873283.265207,667.158985,1023.676692,0.549749
1467873283.898332,704.824335,1029.003740,0.500020
1467873284.364852,785.910484,1028.025086,0.716140
1467873285.080992,880.554982,1004.668438,0.433172
1467873285.530912,683.474696,1040.652986,0.749966
1467873286.247577,754.951855,1021.107867,0.616333
1467873286.847241,816.080440,1027.562289,0.749544
1467873287.846640,921.247456,984.998991,0.266581
1467873288.113221,673.761579,1049.876239,0.916630
1467873289.146697,773.558715,1030.673692,1.199107
1467873290.312395,821.827282,1041.415471,0.749864
1467873291.312317,919.355531,1021.127172,0.233256
1467873291.995065,664.640001,1080.131634,0.933122
1467873292.928187,744.468613,1042.710453,0.599930
1467873293.678098,714.564622,1047.579102,0.599461
1467873294.244271,748.549262,1066.412133,0.399816
1467873295.193870,869.533154,1024.724293,0.283347
1467873296.510145,670.410186,1069.227667,0.266533
1467873296.809876,724.106026,1089.634254,0.366739
1467873297.143150,822.248002,1078.459524,0.850091
1467873297.993241,920.804110,1065.515256,0.333025
1467873298.709238,1039.620951,367.146676,0.199929
1467873298.875795,909.619084,221.605574,0.216597
1467873299.059072,819.213192,213.125858,0.216653
1467873299.242478,852.480977,140.380168,0.549656
1467873299.758860,906.137948,177.987409,0.316779
1467873300.042187,779.051856,219.369608,0.416672
1467873300.425530,787.379026,147.424655,0.349999
1467873300.742129,913.126983,159.739016,0.549528
1467873301.258237,772.977466,161.882384,0.633128
1467873301.858036,867.382773,400.175782,0.299883
1467873302.124548,833.229846,505.969062,0.433204
1467873302.524567,746.649763,632.380465,0.566412
1467873303.057686,689.662346,755.215184,0.399737
1467873303.424084,672.820765,373.714383,0.299883
1467873303.690714,681.904434,316.452887,0.366540
1467873304.023915,762.075900,303.986397,0.899915
1467873304.890470,870.071716,306.264035,0.599815
1467873305.456953,916.824750,301.030995,0.166297
1467873305.589933,740.636619,320.893540,1.299705
1467873306.856247,809.142648,226.903508,0.266748
1467873307.089637,892.072050,160.350593,0.633201
1467873307.706076,1107.866989,375.407314,0.949357
1467873308.622088,1134.201524,397.986343,0.533150
1467873309.121934,1029.542867,381.290669,1.416142
1467873310.504766,1121.021594,387.519857,2.115885
1467873312.587518,1032.410770,405.684107,0.532877
1467873313.087039,1107.923777,381.779210,3.632244
1467873316.686026,1029.959152,384.099155,0.333123
1467873316.985875,837.694541,250.212807,0.399632
1467873317.402106,905.607562,189.758738,0.333165
1467873317.701974,763.438910,150.122577,0.716394
1467873318.385079,913.578044,169.526119,0.899988
1467873319.251791,1129.929573,413.638028,0.849277
1467873320.117709,1340.016086,452.171038,0.349874
1467873320.434281,1408.528845,446.878160,0.516504
1467873320.917566,1297.333439,443.720702,2.099100
