# timestamp,gaze_x,gaze_y,duration
1467871836.565758,1490.226939,409.929042,0.283125
1467871836.832217,1056.261342,494.437798,0.816401
1467871837.615318,1084.015053,481.919156,0.883444
1467871838.465176,1169.156344,480.731166,1.632512
1467871840.064360,1054.614845,480.372613,1.216199
1467871841.247193,1061.011606,528.575390,0.316591
1467871841.530505,1160.431836,532.970942,0.483107
1467871841.980289,391.530896,862.982651,0.249901
1467871842.196868,307.757909,901.849603,0.266752
1467871842.430256,381.634620,741.415045,0.633209
1467871843.030195,642.865414,762.186292,0.249956
1467871843.246744,755.531084,747.940694,0.349537
1467871843.563034,770.105096,834.389303,0.366470
1467871843.896204,583.726980,958.225357,0.366494
1467871844.279436,1282.947878,460.761621,0.199909
1467871844.446037,1166.643476,486.400020,0.650075
1467871845.362674,1168.468074,461.406014,0.366323
1467871845.695924,1072.410241,474.549455,0.732685
1467871846.395283,1157.155772,492.830477,1.932560
1467871848.294568,1135.255589,495.653956,1.183010
1467871849.444407,1157.543581,461.907270,0.616427
1467871850.027487,1146.338495,571.713055,0.849399
1467871850.843555,1215.823777,571.212979,1.282856
