# timestamp,gaze_x,gaze_y,duration
1467879403.294256,642.064297,558.216262,0.249939
1467879403.510789,745.020144,595.421086,0.350246
1467879403.844328,784.385683,274.892513,0.299894
1467879404.110895,711.830142,336.881710,0.249917
1467879404.344125,245.156264,310.576777,0.349603
1467879404.660403,249.481319,179.238683,0.583119
1467879405.210159,338.649732,151.588383,0.399829
1467879405.960020,422.150040,110.061430,0.350055
1467879406.293321,466.124382,231.168550,0.216573
1467879406.559932,518.697413,123.640855,0.283202
1467879406.859886,567.041220,195.123795,0.416144
1467879407.309450,294.097364,248.843537,0.899651
1467879408.175823,408.629563,235.488368,0.583081
1467879408.725757,527.074091,233.193902,0.682814
1467879409.375273,600.868224,253.389540,0.249892
1467879409.591995,259.133681,334.049038,0.483013
1467879410.041639,344.890090,323.881451,0.466617
1467879410.508256,409.084097,295.528031,0.616489
1467879411.091686,493.166721,302.159437,0.466082
1467879411.524601,573.578553,287.665259,0.499650
1467879411.990883,301.263581,346.046935,0.916451
1467879412.874061,395.905119,327.046402,0.633209
1467879413.474025,499.800939,322.619365,0.732799
1467879414.173387,584.392004,328.147737,0.749734
1467879414.889779,291.587348,324.095555,1.632771
1467879416.489264,392.837048,310.084713,0.633036
1467879417.088997,466.933098,338.342539,0.349870
1467879417.522189,587.724316,322.948701,0.300239
1467879417.788948,304.417484,344.359594,0.782784
1467879418.538449,383.208342,335.356940,0.516516
1467879419.021574,472.218653,316.159386,0.566501
1467879419.554733,540.255957,304.305124,0.283281
1467879419.804684,725.471077,345.255968,0.366803
1467879420.171487,329.302391,361.558200,0.749392
1467879421.070784,708.906615,707.682523,0.299896
1467879421.337356,883.706757,705.234998,0.316572
1467879421.620600,783.026908,752.417065,0.266599
1467879421.853841,718.217034,738.105825,0.183264
1467879422.003788,827.834191,753.411410,0.266652
1467879422.253788,218.323332,946.924355,0.966529
1467879423.236876,319.577549,361.725721,1.166019
1467879424.369580,302.394073,410.400202,0.449933
1467879424.886445,473.147259,422.695433,0.366314
1467879425.219553,585.125953,421.282912,0.499559
1467879425.685717,634.306811,427.180610,0.183238
1467879425.852349,234.879726,421.604493,0.466417
1467879426.285611,351.531198,426.234636,0.199848
1467879426.518752,328.888940,428.662327,0.199944
1467879426.685421,411.990216,404.364489,0.833062
1467879427.485113,552.520099,402.839293,1.099522
1467879428.551298,607.499731,408.012624,0.349829
1467879428.867838,274.459737,461.163274,1.049815
1467879429.901120,407.383070,452.475805,0.682746
1467879430.550485,524.936183,410.486961,1.016551
1467879431.666797,605.113975,417.393408,0.366734
1467879432.016863,267.859937,479.933975,0.566481
1467879432.733017,371.618803,491.222544,0.183257
1467879433.016229,391.324156,475.272205,0.233269
1467879433.216153,498.153283,430.564119,0.716536
1467879433.899309,555.005642,429.246885,0.516649
1467879434.382645,202.716105,448.935681,0.483175
1467879434.832443,289.190438,524.228445,0.832781
1467879435.631931,333.107560,520.076553,0.799969
1467879436.498506,427.206821,507.731008,0.266600
1467879436.731893,268.244009,531.062586,0.449769
1467879437.148297,450.200672,483.961518,0.549584
1467879437.664474,530.635811,457.019671,0.249904
1467879437.881085,622.934764,478.074764,0.149901
1467879437.997692,289.648781,553.663204,0.416486
1467879438.380888,296.052746,573.242763,0.666718
1467879439.014261,366.168795,559.616316,0.366545
1467879439.347458,485.019658,531.279142,0.549487
1467879439.863681,270.992336,597.343225,0.649760
1467879440.480065,405.281923,575.331533,0.483470
1467879440.930249,496.421965,579.435753,0.333153
1467879441.230109,452.478700,510.699523,0.516444
1467879441.713264,536.231733,506.442803,0.233042
1467879441.913233,278.776767,547.434113,0.299557
1467879442.179445,313.965071,576.088565,0.816378
1467879442.962452,435.569632,582.642516,0.450007
1467879443.379098,553.237260,587.678639,0.266961
1467879443.612566,271.214041,636.925665,0.233122
1467879443.879053,320.022768,359.231870,0.316363
1467879444.162209,425.194435,348.667282,0.233053
1467879444.361980,518.613823,327.941575,0.549795
1467879444.878401,264.038394,371.412130,0.466539
1467879445.311565,372.807459,379.249381,0.316781
1467879445.644951,443.408470,318.110816,0.283382
1467879445.895064,591.027926,317.319539,0.233069
1467879446.094786,276.458506,343.504074,0.200137
1467879446.594562,483.596567,355.424907,0.283111
1467879446.961054,288.439292,356.465937,0.266500
1467879447.244261,495.262256,338.394563,0.299878
1467879447.677354,475.817691,322.168134,0.233468
1467879447.877308,576.307411,301.708519,0.266677
