# timestamp,gaze_x,gaze_y,duration
1467788723.824641,1190.976909,782.650808,0.333196
1467788724.124488,1057.508276,817.654681,0.816366
1467788724.907524,1119.062807,811.682293,0.516568
1467788725.390983,1222.244722,818.667744,0.616352
1467788725.973870,1365.082806,831.043526,0.549833
1467788726.490246,1449.936271,832.038664,0.249919
1467788726.706829,1034.028506,832.058913,0.399875
1467788727.106704,721.072562,983.884816,0.433262
1467788727.589995,786.278376,991.347487,0.333154
1467788727.940199,883.707464,973.429163,0.282859
1467788728.273173,702.380897,1012.154154,0.366217
1467788728.606171,793.657288,1016.089885,0.349830
1467788728.922674,869.750619,1017.330166,0.483149
1467788729.372468,705.429954,1034.915492,0.450076
1467788729.789291,796.947977,1036.582403,0.799510
1467788730.555433,859.671665,1033.563861,0.649740
1467788731.171808,772.054473,1010.342969,0.283243
1467788731.421706,799.570274,764.304040,0.216654
1467788731.605008,875.072871,663.625203,0.683325
1467788732.255054,821.297799,985.935196,0.383061
1467788732.604990,750.773441,975.153900,0.399468
1467788732.971253,828.194293,973.555413,0.299775
1467788733.237644,721.121187,998.292708,0.316642
1467788733.521011,1048.640495,811.033001,1.799498
1467788735.287025,1121.455692,818.324649,0.249810
1467788735.503489,1205.215735,814.081179,0.199946
1467788735.670099,1056.567039,847.399618,0.799690
1467788736.436488,1152.069192,854.223985,0.550168
1467788736.953373,1261.640465,824.182182,0.682844
1467788737.603046,1165.228024,803.009031,0.449506
1467788738.019156,1079.014748,811.837873,0.699838
1467788738.685650,1158.136386,805.443921,0.699870
1467788739.352378,1269.844133,811.551059,0.283301
1467788739.602142,1363.739937,829.723512,0.516273
1467788740.085133,1476.283010,836.254848,0.299842
1467788740.351618,1088.203415,819.072094,0.266660
1467788740.584870,1028.495870,822.977792,0.216606
1467788740.768160,1180.869915,808.793945,0.450052
1467788741.184635,1077.296308,837.885816,0.516543
1467788741.667844,1151.856094,845.966496,0.599712
1467788742.300952,622.506291,1063.899162,0.583102
1467788742.850709,809.366474,1042.374498,1.016527
1467788743.833911,1055.821551,895.410647,0.533049
1467788744.333673,1157.355879,887.773603,0.432933
1467788744.883250,1054.145430,904.807961,0.316588
1467788745.166530,1139.368728,906.087582,1.016480
1467788746.149696,1183.766728,905.423007,0.532979
1467788746.649348,1216.665822,824.523675,0.616361
1467788747.232369,1072.580275,809.612304,0.766417
1467788748.132361,1265.633179,830.681635,0.299861
1467788748.398880,1381.059281,822.915820,0.483194
1467788748.848766,1459.695809,844.171860,0.216525
1467788749.031952,1034.727654,819.901519,0.282965
1467788749.298236,794.643054,646.164560,0.366594
1467788749.631459,1029.969916,834.784790,0.416558
1467788750.014709,805.687852,1064.715775,0.216488
1467788750.197894,726.669822,956.560200,0.483434
1467788750.648020,803.353970,974.901676,0.466480
1467788751.081166,881.466567,995.008878,0.366322
1467788751.414201,701.951037,1003.194473,0.399789
1467788751.780636,815.114121,1017.404756,0.533149
1467788752.280510,917.363112,1018.486309,0.216512
1467788752.463739,698.658663,1032.167514,0.483298
1467788752.930416,751.008442,653.862847,0.316510
1467788753.213592,860.662167,653.922458,0.433068
1467788753.613462,730.541198,637.505108,1.299556
1467788754.879514,806.498985,638.848603,0.183510
1467788755.029604,875.335887,632.662678,2.865547
1467788757.861921,885.256238,781.349368,0.349707
1467788758.178460,1045.044119,803.025722,0.249697
1467788758.394775,1192.240388,799.941905,0.199918
1467788758.578030,736.234388,664.911919,0.932971
1467788759.494380,1126.085803,857.535556,0.500082
1467788759.994462,1278.801601,824.566359,0.299796
1467788760.261083,1380.499885,829.623914,0.166508
1467788760.394497,1136.942755,839.840573,0.266133
1467788760.627245,1045.298909,852.982770,0.549889
1467788761.143689,870.780609,634.793968,1.183124
1467788762.293468,1145.120605,832.896055,0.466587
1467788762.726765,1236.247501,824.800964,0.216297
1467788762.909736,1379.477138,829.413298,0.416551
1467788763.309594,1492.515629,838.395661,0.249940
1467788763.542806,1029.524359,837.924457,0.399877
1467788763.909359,895.222674,635.956925,5.048163
1467788768.991078,1108.999985,870.358079,0.349712
1467788769.307341,1151.987327,853.606980,0.333249
1467788769.607387,1077.800789,854.657658,0.832857
1467788770.406890,1010.080534,853.562200,1.232968
1467788771.589957,1031.597277,938.224236,0.216477
1467788771.773256,1101.462041,942.658329,0.383023
1467788772.122998,1182.393580,936.193139,0.416420
1467788772.506116,1144.024909,963.875722,0.349958
1467788772.822707,1213.200343,965.571164,1.099795
1467788773.939169,1119.346279,971.643064,1.499158
