# timestamp,gaze_x,gaze_y,duration
1467799759.288924,1157.158700,262.797718,0.333318
1467799759.588847,1011.669948,300.087881,0.583165
1467799760.138610,1115.028103,234.442208,0.766702
1467799760.872005,1012.431457,278.996779,0.916052
1467799761.754651,1116.441056,245.789071,1.899325
1467799763.620650,987.750746,325.229478,0.649714
1467799764.237049,843.633972,253.029093,0.249902
1467799764.453667,722.076389,331.238181,0.466738
1467799764.887044,1097.067981,247.767231,0.433184
1467799765.286894,907.189934,372.646359,0.316592
1467799765.586865,1098.169032,144.459548,0.316246
1467799765.869777,918.578035,164.588301,0.966286
1467799766.819463,1029.898556,295.825262,0.900074
1467799767.686103,1127.427017,259.468340,0.716167
1467799768.368819,1002.472710,325.555398,1.066347
1467799769.418444,1506.589973,287.728423,0.483518
1467799770.168470,742.780992,740.548386,0.432823
1467799770.568030,865.281470,671.097330,0.433164
1467799771.001194,1103.922133,246.917712,0.383140
1467799771.351071,998.056735,331.798939,0.916376
1467799772.234123,753.594035,319.669333,0.949514
1467799773.150328,845.315684,321.295057,0.416561
1467799773.533511,1006.966939,324.807782,0.833392
1467799774.333259,1145.522181,256.990978,0.816483
1467799775.116585,1002.223598,331.195359,0.316216
1467799775.399486,748.028756,369.168231,0.266660
1467799775.632716,1098.140550,267.085801,0.316553
1467799775.915984,1059.993355,228.326548,0.199885
1467799776.082644,890.478897,340.793211,0.499796
1467799776.549275,1121.639191,254.976012,1.232690
1467799777.748626,1002.529507,301.949420,0.633116
1467799778.348392,807.090172,239.167034,0.299849
1467799778.714905,1008.084634,309.600850,0.916648
1467799779.598172,805.126459,323.154286,0.382898
1467799780.031062,854.785773,327.254558,0.483140
1467799780.480872,1010.237873,302.533689,1.683050
1467799782.147313,1108.209238,242.223681,0.966083
1467799783.079968,1051.178289,282.086131,0.949910
1467799783.996496,1120.308812,252.910029,0.266695
1467799784.229919,1422.764834,241.702654,0.649401
1467799784.845954,1480.883131,246.062095,0.166679
1467799784.979180,1192.657951,209.572524,0.516467
1467799787.028460,1049.349035,311.503179,0.749837
1467799787.744786,1002.115067,299.112516,0.816677
1467799788.528128,1100.510713,233.904498,0.616527
1467799789.111277,1002.568106,303.456922,0.766030
1467799789.843992,1108.554717,251.074945,0.799918
1467799790.610511,991.682453,293.924001,0.566764
1467799791.143921,793.383163,346.505098,0.316436
1467799791.427174,345.880014,236.245336,0.632658
1467799792.043154,882.740404,244.835127,0.233246
1467799792.243181,1029.769222,276.830374,0.849708
1467799793.092889,1049.518749,111.062639,0.683306
1467799793.742814,864.407551,377.993265,0.349603
1467799794.059118,701.324742,390.384980,0.299871
1467799794.375601,1040.369126,681.266179,0.249903
1467799795.275718,537.782771,726.096198,0.283197
1467799795.525571,726.818366,766.234618,0.749418
1467799796.241998,734.957876,825.935696,0.616000
1467799796.824679,770.015327,668.206460,2.065926
1467799798.873980,983.910555,424.092499,0.316494
1467799799.240482,844.386583,658.205457,0.316558
1467799799.673615,784.897089,633.974053,0.183318
1467799799.823748,1027.351079,314.722410,0.649784
1467799800.440254,1123.065309,233.184457,0.399820
1467799800.956560,290.986115,958.272148,0.349771
1467799801.289701,773.950710,940.682060,0.433160
1467799801.939404,1094.245965,924.235787,0.766749
1467799802.672829,841.752858,384.451206,0.299849
1467799802.939349,1019.224068,298.439077,1.215866
1467799804.122029,1087.424882,260.436117,2.215766
1467799806.304410,1417.096203,236.164643,1.016341
1467799807.287484,1225.469163,224.681960,0.250190
1467799807.504463,1014.931489,268.971935,0.466109
1467799807.937117,1108.801491,263.023069,0.716430
1467799808.620346,1003.612415,308.404562,1.183059
1467799809.770138,1118.737814,280.361559,1.582431
1467799811.319163,954.664292,297.745349,0.983146
1467799812.302309,942.429520,262.707765,4.365117
1467799816.684087,250.362023,995.504611,0.199788
1467799816.900467,1138.655680,345.162930,0.233247
1467799817.100347,1127.992031,259.657682,0.916286
1467799817.983301,993.387431,317.604850,0.466624
1467799818.416498,1107.397773,308.171285,0.266597
1467799818.649748,987.306491,328.448943,1.599364
1467799820.215805,1197.934324,332.685114,0.516514
1467799820.698999,1315.439022,342.749419,0.433096
1467799821.098789,1422.706655,340.649364,0.549829
1467799821.615477,1298.207985,328.921304,1.699213
1467799823.347959,1291.252843,324.063401,0.799704
