# timestamp,gaze_x,gaze_y,duration
1467797308.949025,642.262280,286.475267,0.366443
1467797309.282184,888.374896,158.401661,0.916199
1467797310.165110,837.428030,328.820917,0.783148
1467797310.998313,524.421404,513.601272,0.532969
1467797311.498038,302.113466,196.119432,0.799648
1467797312.347750,290.897888,141.184815,0.233082
1467797312.714098,423.186120,207.574272,0.316724
1467797312.997569,460.618200,192.525056,0.982770
1467797313.947051,564.524887,195.834403,0.782975
1467797314.696692,263.812026,169.311432,0.399904
1467797315.096596,323.582970,153.447103,0.350183
1467797315.413428,410.437612,185.377111,0.699495
1467797316.079586,513.749949,206.240686,0.782992
1467797316.829258,574.684855,223.004705,0.899777
1467797318.262181,321.290448,177.567683,0.699554
1467797318.928435,418.620608,221.808704,0.399882
1467797319.294946,465.548642,221.341458,0.799759
1467797320.061350,535.516320,238.210275,0.316780
1467797320.344937,610.288701,226.151466,0.349896
1467797320.661529,286.760075,311.053880,0.332840
1467797320.960979,308.547324,222.540576,0.533125
1467797321.460809,330.770889,325.597051,0.149971
1467797321.577431,351.442170,224.183770,0.716780
1467797322.260927,447.472625,244.128599,0.633044
1467797322.860813,526.785386,238.103133,0.432614
1467797323.260102,580.444987,234.559045,0.349895
1467797323.576702,248.957006,228.140346,0.949928
1467797324.493195,326.912328,296.230667,0.466558
1467797324.926386,392.845681,255.391080,0.399957
1467797325.293214,511.349786,251.241083,0.682519
1467797325.942428,598.802232,252.246759,0.483209
1467797326.392308,304.331710,266.702478,0.700070
1467797327.059054,396.002292,259.079010,0.199890
1467797327.225621,477.370585,263.540934,0.399941
1467797327.592173,562.526377,270.675302,0.416167
1467797327.975089,290.969669,272.422250,2.115785
1467797330.057571,386.122506,275.392429,0.316534
1467797330.340956,485.020931,285.003883,0.466282
1467797330.774043,601.842495,303.866134,0.933255
1467797331.673889,307.964328,308.109356,1.265902
1467797332.906470,292.737050,313.326213,0.866398
1467797333.739636,391.231648,339.168174,0.400219
1467797334.106375,521.189251,347.653631,1.032633
1467797335.105666,608.155197,338.583305,0.833077
1467797335.905314,300.292320,347.370625,0.999905
1467797336.871922,357.024392,367.707210,0.366348
1467797337.204799,331.171955,386.537046,1.349837
1467797338.521319,435.551261,382.428288,0.316553
1467797338.804538,515.926398,374.295451,0.316683
1467797339.087926,593.217978,377.937890,0.782576
1467797339.870502,289.127942,397.700959,1.516383
1467797341.353549,371.950573,396.198950,0.299633
1467797341.619810,443.118072,397.126245,0.933004
1467797342.519483,544.942058,393.465374,1.083174
1467797343.569397,612.793678,407.216233,0.233223
1467797343.769410,300.209264,415.661089,0.849250
1467797344.585335,421.325997,412.389015,1.099833
1467797345.651722,442.940264,417.268689,0.466657
1467797346.084897,545.211379,412.235504,0.766283
1467797346.817823,292.342235,421.830404,0.449867
1467797347.234411,433.585240,425.782729,0.549932
1467797347.751056,516.218805,430.690515,0.566326
1467797348.284061,599.354143,423.520346,0.433048
1467797348.683777,272.200064,471.795241,0.833161
1467797349.516938,286.184643,478.914543,0.433221
1467797349.916842,371.829265,467.779093,0.349934
1467797350.233250,453.621220,479.050362,0.699754
1467797350.899648,545.821892,477.324427,0.433185
1467797351.299510,309.166683,499.164885,0.866554
1467797352.132484,415.558767,509.506442,0.700284
1467797352.799261,475.318437,514.153815,0.682738
1467797353.448690,513.032651,521.020823,0.583129
1467797353.998471,377.905665,542.861418,0.316546
1467797354.281744,304.158750,520.888707,0.649817
1467797354.898309,401.960363,524.286897,0.583085
1467797355.448038,502.718306,538.716912,0.466367
1467797355.881185,300.295153,533.155559,1.833039
1467797357.680771,401.516830,544.578435,1.066015
1467797358.713363,493.320693,549.717166,0.316510
1467797358.996508,573.256670,559.455910,1.183020
1467797360.146162,284.891876,566.104218,1.016221
1467797361.129161,389.265213,560.786381,0.499947
1467797361.645538,550.361698,575.157812,0.966377
1467797362.578548,280.793547,622.161298,0.416477
1467797363.028348,260.213406,601.866381,1.416529
1467797364.411475,351.224662,609.754208,0.449637
1467797364.827790,469.807371,609.100590,0.333121
1467797365.128091,584.902670,611.148963,0.782512
1467797365.877378,637.203129,617.198850,0.166521
1467797366.027208,271.017908,619.558095,0.649825
1467797366.643824,385.553197,614.127614,0.466298
1467797367.076862,405.840967,622.386254,0.433141
1467797367.526652,471.296374,636.408254,0.283245
1467797367.776605,552.002423,628.877055,0.683112
1467797368.426341,610.713862,623.225536,0.333172
1467797368.742862,282.196050,634.215820,1.032928
1467797369.742441,370.579719,646.104232,1.016344
1467797370.725561,482.961308,650.153370,1.132805
1467797371.825007,595.676731,649.003642,1.249761
1467797373.041360,268.966009,657.525970,0.433313
1467797373.441476,259.439189,653.277599,0.566108
1467797373.974187,334.447697,653.437566,0.766549
1467797374.707258,424.883577,658.597176,1.033264
1467797375.707285,520.060039,675.862859,0.549485
1467797376.223561,590.104648,674.008204,0.449616
1467797376.639883,244.680751,680.427578,0.599748
1467797377.206324,372.950201,673.371252,0.483281
1467797377.656356,248.453376,699.048264,1.432595
1467797379.055600,373.437585,699.004879,0.449968
1467797379.472126,478.905099,711.680915,0.966364
1467797380.405179,544.397881,706.447607,0.982874
1467797381.354726,575.559285,701.516640,0.916466
1467797382.237854,235.216549,732.542012,0.499984
1467797382.704552,303.495763,712.495309,0.632906
1467797383.303971,433.335106,717.024202,1.082988
1467797384.353591,502.525719,724.479066,0.933304
1467797385.253576,444.327853,726.080437,1.066016
1467797386.286178,531.082265,718.230056,0.249980
1467797386.502819,620.039126,722.428772,0.333256
1467797386.802861,279.627054,737.867332,1.216001
1467797387.985589,342.326678,742.590092,0.716392
1467797388.668839,472.236663,723.611940,0.816190
1467797389.451785,533.281021,728.507792,1.416069
