# timestamp,gaze_x,gaze_y,duration
1467795511.243692,1201.000513,857.584474,0.316735
1467795511.527080,1035.062179,884.669979,0.616307
1467795512.109953,1099.266508,854.915608,0.566459
1467795512.643051,1165.211032,858.639305,0.933404
1467795513.543231,1247.791241,851.839164,0.349723
1467795513.859550,1370.038450,849.264296,0.649484
1467795514.475716,1480.782912,856.249093,0.616441
1467795515.075449,1042.828558,872.579204,0.833196
1467795515.875363,1462.615416,844.221708,0.483188
1467795516.325031,1211.886765,840.684915,0.466447
1467795516.758155,1489.334336,852.729881,0.483160
1467795517.224677,1007.238010,860.716434,0.483167
1467795517.691143,762.945933,655.528734,0.199946
1467795517.891089,327.138973,394.443334,0.749861
1467795518.607745,397.421538,337.120565,0.283365
1467795518.857722,501.961288,454.151166,0.332896
1467795519.257331,312.408772,441.048358,0.533006
1467795519.757016,415.398339,445.369112,0.650004
1467795520.373701,567.367238,454.803707,0.516534
1467795520.856895,565.926497,451.995609,0.449521
1467795521.289809,345.979503,450.372479,0.383183
1467795521.639642,1031.845801,879.384092,0.449811
1467795522.056148,1095.643272,889.339427,0.716586
1467795522.739332,1177.406787,886.569984,0.666421
1467795523.372453,1266.532954,857.996053,0.349756
1467795523.688930,1058.485731,846.098794,0.366451
1467795524.022070,1227.496393,846.062734,1.133076
1467795525.121920,1281.748625,846.907416,0.316423
1467795525.405053,1118.796213,853.501380,0.333181
1467795525.704895,1386.540087,872.362909,0.599624
1467795526.271243,1490.842648,876.432430,0.649753
1467795526.887638,1041.286948,858.193610,0.349932
1467795527.204323,1407.347061,876.460151,0.333101
1467795527.504215,1492.110049,870.609906,0.316642
1467795527.787433,910.211502,365.157966,0.216602
1467795527.970745,837.576172,209.222054,0.366334
1467795528.303816,912.632318,184.367562,0.266593
1467795528.570409,1106.927509,888.476011,0.216572
1467795528.753591,1011.132707,892.696376,0.616471
1467795529.353374,1507.609304,883.527450,0.316882
1467795529.653545,1110.613871,906.719566,1.282643
1467795530.902820,1190.903151,906.113936,0.916518
1467795531.785954,1469.416212,868.681140,0.366578
1467795532.119210,1370.326443,860.957382,0.400150
1467795532.485884,1213.520168,919.076957,1.182517
1467795533.635136,1434.144500,866.841740,0.549914
1467795534.151727,1089.443619,870.506781,0.249895
1467795534.368342,1028.779192,877.278026,0.399797
1467795534.784924,1172.901457,860.016530,0.366361
1467795535.151285,1112.194645,862.293284,0.683013
1467795536.034208,1331.523141,864.049115,0.466712
1467795536.467582,1401.054568,870.325484,0.733121
1467795537.167549,1481.697475,868.159616,0.516007
1467795537.650230,1541.754520,878.217542,0.149957
1467795537.783542,1023.155689,850.658929,0.883071
1467795538.683437,1089.080501,891.420438,0.216686
1467795538.883327,1397.033287,873.551816,0.333070
1467795539.183240,1100.238207,900.165465,0.532916
1467795539.682765,1189.275790,907.181186,1.382940
1467795541.032402,1019.949487,916.914261,0.416764
1467795541.415867,1113.322106,914.314993,0.549378
1467795541.931976,1172.564561,956.810497,0.216570
1467795542.115178,1086.201520,951.743900,0.733098
1467795542.815004,1069.627180,870.325532,0.266471
1467795543.065052,1469.153283,879.905640,0.549594
1467795543.631319,1370.230433,875.416321,0.699748
1467795544.347656,1489.123885,876.264988,0.366624
1467795544.680880,1070.828254,899.792531,0.549869
1467795545.197355,1060.851660,944.284162,0.816603
1467795545.980585,1124.029143,926.957031,0.183149
1467795546.197128,1041.809869,953.159187,1.066205
1467795547.313302,1145.527577,967.340089,0.449809
1467795547.729742,1268.061698,1000.851430,0.966627
1467795548.662995,1190.590339,986.556947,2.348868
