# timestamp,gaze_x,gaze_y,duration
1467794997.188836,936.848992,890.355807,0.333275
1467794997.488772,667.954658,781.150711,0.416494
1467794997.871975,714.872063,771.157170,0.166575
1467794998.038550,262.162618,341.674564,0.249859
1467794998.255082,261.782987,128.466923,0.466712
1467794998.688445,374.467293,105.447323,0.316555
1467794998.971609,297.637795,117.891121,0.316674
1467794999.271541,733.942791,135.931055,0.266364
1467794999.604599,409.484800,139.349524,0.316514
1467794999.887818,475.087154,129.076527,0.349968
1467795000.204376,728.140892,681.244680,0.283195
1467795000.454293,703.555231,815.953576,0.716754
1467795001.154413,214.824133,942.287248,0.449819
1467795002.303610,770.056878,312.877704,0.466583
1467795002.753432,245.095280,75.706293,0.316541
1467795003.120092,335.436180,127.647660,0.316766
1467795003.953170,575.440701,355.672273,0.299678
1467795004.236151,247.316522,256.017266,0.216577
1467795004.419454,250.360572,150.416190,0.466444
1467795004.852626,340.251609,159.411971,0.433262
1467795005.252478,237.444057,147.276528,0.466700
1467795005.685752,416.144233,190.700577,0.782882
1467795006.435379,514.024075,190.037909,0.649692
1467795007.051740,602.818082,198.680575,0.483153
1467795007.518237,246.086535,173.444850,0.433205
1467795007.918112,324.710943,179.830071,0.583237
1467795008.468109,709.663365,309.414628,0.416359
1467795008.851125,786.276115,158.726387,0.999762
1467795009.817358,909.047529,172.722430,1.249517
1467795011.033546,656.477336,312.181128,0.549818
1467795011.566695,718.433197,767.651005,0.566614
1467795012.099921,790.184591,635.303608,0.266827
1467795012.333294,721.934303,821.174737,0.399774
1467795012.699876,725.852287,915.801322,0.549566
1467795013.216137,820.042647,914.940911,0.666394
1467795013.849130,773.816930,921.390758,1.716089
1467795015.531851,859.886169,912.917155,0.899651
1467795016.398195,691.396702,944.952921,0.566681
1467795016.931511,519.826214,1077.519829,0.683112
1467795017.581283,680.823603,964.625826,1.232657
1467795018.813940,884.022440,310.316549,1.266298
1467795020.096823,806.041832,519.869931,0.933003
1467795020.996448,878.235607,489.617214,0.549960
1467795021.513128,828.611603,207.947010,0.300141
1467795021.779839,911.743805,126.320364,1.482503
1467795023.345716,497.636004,712.623034,0.500025
1467795023.812245,822.815060,598.409767,0.316667
1467795024.095554,761.451234,597.939484,0.249929
1467795024.328876,290.427386,517.292409,1.199191
1467795025.494809,296.537103,999.837150,0.283139
1467795025.744701,229.195024,927.098617,0.733424
1467795026.444689,337.996197,960.205824,0.449836
