# timestamp,gaze_x,gaze_y,duration
1467880875.243604,762.736691,485.198668,0.249889
1467880875.460267,786.127453,261.970987,0.249799
1467880875.676798,402.360380,160.335690,0.266525
1467880875.909993,277.249736,166.465846,0.333308
1467880876.226515,1028.193852,155.802490,0.533564
1467880876.726659,1098.544131,210.737976,0.316541
1467880877.109694,1019.205668,126.574188,0.399757
1467880877.476249,760.524334,465.870143,0.216421
1467880877.659386,715.216271,348.418985,0.166520
1467880877.792739,1024.338659,159.349243,1.149739
1467880878.909057,1028.331882,65.670626,0.549685
1467880879.425711,1129.263508,46.220440,0.216195
1467880879.608699,1005.809139,121.774065,0.999595
1467880880.574951,1089.767742,104.186465,0.633437
1467880881.158356,1026.679852,130.022924,0.766064
1467880881.891087,1089.818437,129.806861,0.233292
1467880882.090982,987.664360,127.894967,0.549878
1467880882.607488,1119.978896,124.113825,0.483196
1467880883.057486,1028.351116,133.077020,0.516691
1467880883.540838,1124.360969,143.559422,0.865949
1467880884.373495,1020.768111,166.533059,0.899700
1467880885.239794,1113.618771,158.022683,0.550104
1467880885.756685,1021.966839,141.594725,2.065658
1467880887.788970,1112.158641,127.823054,0.166737
1467880887.922261,1010.304369,120.957149,0.583190
1467880888.472041,1096.445993,127.285735,0.249934
1467880888.688588,942.787279,129.223360,0.199906
1467880888.855099,1033.597300,139.750266,0.233276
1467880889.054972,991.590223,563.695458,0.233299
1467880889.254953,868.967161,592.219371,0.166607
1467880889.404921,1074.883295,203.928270,0.233165
1467880889.604802,1082.865150,51.997327,0.299912
1467880889.871358,890.108357,323.421483,0.266635
1467880890.121526,863.674258,600.779778,0.249894
1467880890.338037,707.790776,711.620184,0.816137
1467880891.120887,747.956829,553.568444,0.483153
1467880891.570777,733.342773,692.442922,0.449797
1467880891.987300,724.127403,662.143164,0.483364
1467880892.703743,206.621430,881.845353,0.200112
1467880892.887175,694.316302,724.199873,0.333071
1467880893.819828,790.457046,774.924341,0.300025
1467880894.119853,828.822093,745.951634,0.633186
1467880894.853093,617.153336,751.327646,0.566560
1467880895.985674,653.565053,756.018186,0.166685
1467880896.118957,724.973697,764.470537,0.399840
1467880896.652132,806.787896,773.419385,0.516620
1467880897.285444,619.805776,771.789763,0.666432
1467880897.918492,725.362735,761.225553,0.283017
1467880898.218195,640.581152,765.745380,0.433172
1467880898.768011,773.287047,770.766064,0.283210
1467880899.034520,879.727415,781.575796,0.500168
1467880899.718001,666.533884,771.355932,0.349617
1467880900.034298,736.796293,764.950834,0.266417
1467880900.433978,631.893348,770.257178,0.649826
1467880901.050481,701.148762,771.030874,0.416500
1467880901.433628,775.744428,810.948421,0.416706
1467880901.817113,873.626960,820.280150,0.283203
1467880902.067037,650.800357,821.434860,0.449557
1467880902.699815,769.312273,776.227014,0.149986
1467880903.816244,706.530595,872.887566,0.416511
1467880904.199466,725.573979,784.327145,0.499699
1467880904.666036,784.550402,787.666471,0.332922
1467880905.132308,919.684453,761.326264,0.283109
1467880905.532122,717.474984,757.470664,0.483072
1467880906.365399,718.232923,835.141463,0.299909
1467880927.174129,946.241586,713.154772,0.233139
1467880927.374254,636.137124,748.677886,0.183159
1467880927.623846,706.501973,747.942745,0.300017
1467880927.940324,681.962917,731.233300,0.183183
1467880928.090176,760.074436,730.398964,0.399863
1467880928.723358,869.518411,745.233950,0.349881
1467880929.039841,668.434128,741.476453,0.749857
1467880929.756553,862.359572,740.784330,0.432864
1467880930.272762,686.807838,732.137464,0.466461
1467880930.705931,880.449510,706.206326,0.549739
1467880931.222352,744.185830,704.055281,0.349944
1467880931.539160,698.860409,697.234760,0.199696
1467880931.822194,741.276750,750.623967,0.433566
1467880932.222346,804.470445,764.031492,0.216484
1467880932.405499,881.620622,759.900328,0.482857
1467880932.955031,891.949809,763.523928,0.349915
1467880934.104855,770.214186,626.001860,0.349781
1467880934.504687,709.414826,604.641391,0.899360
1467880935.470712,832.969545,621.018420,0.249947
1467880935.837210,695.115736,659.586921,0.666750
1467880937.803150,645.018095,718.988758,0.416507
1467880938.252966,747.249139,815.284780,0.316763
1467880938.603134,703.394345,758.787156,0.399922
1467880939.269396,885.549949,733.392149,0.249776
1467880940.019082,780.790694,714.252629,0.149847
1467880941.135506,770.815666,749.105239,0.283294
1467880942.134892,654.596726,793.179156,0.566516
1467880942.851238,771.813298,775.130891,0.516779
1467880945.100389,761.470302,810.346164,0.450079
1467880945.533855,736.914384,952.484478,0.183392
1467880945.717247,275.431570,1037.269179,0.432976
1467880946.583163,665.243398,1066.065446,0.499860
1467880947.116335,713.620651,757.245344,7.347229
1467880954.497033,646.462819,844.595488,0.449794
1467880955.246990,686.580424,759.341871,0.382746
1467880956.979685,725.535498,727.484220,0.249552
1467880957.246058,886.911821,791.065063,0.299976
1467880958.361995,662.978079,807.235439,0.250051
1467880959.861781,736.408938,826.485417,0.399534
1467880961.161031,672.222096,657.385625,0.350121
1467880961.677721,635.978273,612.075254,0.283196
1467880962.327362,748.604052,657.802340,0.266481
1467880962.593843,780.419242,660.114666,0.782952
