# timestamp,gaze_x,gaze_y,duration
1467873366.583467,1173.645519,583.126361,0.299828
1467873366.849973,1008.367955,619.866533,0.716405
1467873367.599691,1116.273580,600.747102,1.432891
1467873369.032582,1020.222182,652.279814,1.149520
1467873370.148881,1112.313635,666.315639,0.616434
1467873370.732121,1147.756679,656.346456,1.049314
1467873371.748094,1007.931146,620.282468,0.749844
1467873372.464658,1112.681461,609.680379,1.182712
1467873373.614062,1122.676220,635.758604,3.948687
1467873377.579535,1001.950657,677.463724,0.682799
1467873378.229010,1103.256822,689.700961,0.566483
1467873378.762148,1170.029929,683.877432,1.182842
