#timestamp,left_gaze_x,left_gaze_y,left_position_x,left_position_y,left_position_z,left_pupil,right_gaze_x,right_gaze_y,right_position_x,right_position_y,right_position_z,right_pupil,click_count
1467879492.693859,679.636945,332.722386,-62.305699,-26.851696,493.167200,2.627739,695.074062,343.590592,-4.908875,-25.011934,496.363299,2.811408,2
1467879492.710506,683.287258,333.981384,-62.253823,-26.825025,492.842054,2.622348,692.840313,345.663939,-4.892578,-24.996092,496.408191,2.803027,2
1467879492.727194,683.184506,335.228647,-62.226275,-26.847214,492.552279,2.614293,692.859757,340.138409,-4.898558,-25.004950,496.303118,2.795546,2
1467879492.743847,684.265952,334.207957,-62.361393,-26.908074,493.267968,2.613934,699.010540,344.084322,-4.915043,-25.030418,496.204370,2.785397,2
1467879492.760485,690.077816,334.634896,-62.382674,-26.903321,493.433975,2.625497,701.151082,326.684862,-4.902397,-25.041412,495.998385,2.777758,2
1467879492.777217,712.565350,331.743729,-62.478072,-26.993165,494.307317,2.618067,714.013609,240.881752,-4.877285,-25.219598,496.022647,2.782967,2
1467879492.793885,707.072097,328.994231,-62.710868,-27.155517,495.717215,2.631243,715.292487,258.964648,-4.893605,-25.297789,495.679378,2.783607,2
1467879492.810528,729.699497,329.680951,-62.688477,-27.223775,495.624159,2.646399,721.843009,373.694508,-4.894257,-24.891957,493.383358,2.791891,2
1467879492.827279,726.846360,324.355338,-62.873514,-27.275258,497.177955,2.646581,729.051320,392.451043,-4.847666,-24.800783,492.257922,2.793722,2
1467879492.843797,728.430819,315.278792,-63.044245,-27.288156,498.543594,2.647153,725.680157,393.321399,-4.795531,-24.678548,490.810958,2.789128,2
1467879492.860435,735.929478,308.481001,-63.158976,-27.294815,499.380726,2.662688,737.385157,385.240116,-4.775321,-24.522637,487.967593,2.778076,2
1467879492.876944,734.148459,305.691247,-63.247868,-27.251996,499.557621,2.668615,744.162716,386.337678,-4.813470,-24.514567,489.052086,2.787622,2
1467879492.893638,735.850332,307.713479,-63.349633,-27.204769,500.054452,2.679025,727.284510,347.232940,-4.804061,-24.475609,487.354558,2.779587,2
1467879492.910221,732.680482,304.694282,-63.455748,-27.170618,500.515324,2.681633,734.733297,353.300058,-4.856746,-24.390844,487.010603,2.778742,2
1467879492.926868,735.567922,302.959429,-63.553798,-27.199293,500.858176,2.687268,732.071920,346.269652,-4.906970,-24.377706,486.949115,2.767066,2
1467879492.943506,737.681791,299.327350,-63.659349,-27.283900,501.296779,2.682942,740.189952,367.143353,-4.908248,-24.430722,486.678838,2.768068,2
1467879492.960212,723.182882,302.419166,-63.741928,-27.317084,501.161925,2.682661,727.468962,347.698169,-5.083146,-24.603164,489.432728,2.781245,2
1467879492.976893,709.340021,300.214235,-63.858062,-27.340851,501.745872,2.685974,723.495009,362.848307,-5.116202,-24.513893,487.600559,2.772036,2
1467879492.993490,707.277027,299.790517,-63.915660,-27.310407,502.063691,2.688338,714.631126,351.292580,-5.137255,-24.489753,488.283503,2.777029,2
1467879493.010150,699.618881,301.268812,-63.949329,-27.257145,501.914116,2.684392,709.672855,348.791131,-5.151434,-24.433110,488.387714,2.776350,2
1467879493.026837,696.912954,302.229264,-63.983609,-27.249723,501.868620,2.687062,704.217694,353.473248,-5.168338,-24.434065,488.405951,2.782284,2
1467879493.043515,702.103735,303.465535,-64.009357,-27.268179,501.773050,2.700554,700.346381,360.964390,-5.192677,-24.414235,487.870285,2.784025,2
1467879493.060119,705.697702,305.163952,-63.991942,-27.219837,501.347930,2.709140,707.753503,352.291860,-5.253628,-24.493528,489.127747,2.777408,2
1467879493.076816,686.715131,301.441479,-63.906805,-27.166222,500.796593,2.697789,711.302381,408.904513,-5.326496,-24.239320,490.113532,2.786239,2
1467879493.093497,681.308877,322.876158,-63.757985,-26.904222,499.462213,2.713066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.110182,697.721431,148.885896,-69.491472,-29.209940,542.313198,2.748940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.126785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.143477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.160116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.176802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.193507,703.557474,310.299563,-63.636390,-26.455103,498.978607,2.746887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.210038,712.613790,299.786603,-63.520747,-26.448839,497.455262,2.738312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.226787,726.006892,298.878356,-63.538577,-26.470235,497.074062,2.732995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.243376,735.981556,290.413008,-63.644820,-26.502045,497.643050,2.735385,748.295429,344.686942,-5.316122,-23.639556,490.280228,2.806339,2
1467879493.260027,736.377946,283.028551,-63.629688,-26.519838,497.524701,2.745329,756.683989,327.590094,-5.329441,-23.706217,490.347369,2.823244,2
1467879493.276746,741.889192,283.044838,-63.616272,-26.545411,497.344957,2.742734,745.916585,268.123790,-5.334588,-23.901836,491.768742,2.819987,2
1467879493.293340,742.744027,281.440527,-63.715180,-26.563026,497.809579,2.738176,761.937551,275.668078,-5.470645,-24.111410,495.204205,2.834057,2
1467879493.310004,746.856226,278.253443,-63.707580,-26.463052,497.440688,2.730947,771.540307,299.895859,-5.436415,-23.823179,489.926761,2.848275,2
1467879493.326684,744.000345,284.751555,-63.681679,-26.338279,496.759595,2.743072,762.298676,273.389628,-5.525774,-23.895188,493.774664,2.870896,2
1467879493.343368,740.959020,281.800826,-63.702992,-26.296554,496.485503,2.748343,770.961405,282.278343,-5.618145,-23.893577,494.920081,2.879246,2
1467879493.359989,742.933611,284.278446,-63.646712,-26.248905,495.865958,2.749865,761.035093,280.208414,-5.584737,-23.845668,493.002819,2.894641,2
1467879493.376724,743.808432,282.772520,-63.629471,-26.329338,495.436565,2.750725,767.311852,285.884180,-5.552312,-23.770031,489.227583,2.896839,2
1467879493.393389,743.390845,285.726676,-63.580451,-26.326253,494.847062,2.753584,766.479811,246.823057,-5.602398,-23.955290,490.439318,2.906070,2
1467879493.410048,745.668174,296.839585,-63.529596,-26.322109,494.101958,2.752092,767.821147,287.462265,-5.633900,-23.818134,488.702518,2.914298,2
1467879493.426641,747.011525,316.283000,-63.803407,-26.399399,495.599955,2.754725,764.050286,279.230259,-5.668195,-23.927060,489.415391,2.935877,2
1467879493.443287,657.942124,97.434335,-63.057955,-26.718876,490.962362,2.756590,762.659579,275.610291,-5.662374,-23.887644,488.225993,2.943226,2
1467879493.459970,743.586140,332.794674,-63.587140,-26.267854,493.761938,2.774945,755.753256,280.691455,-5.687311,-23.892982,489.659937,2.958268,2
1467879493.476618,744.438164,302.425954,-63.718142,-26.154755,494.281502,2.780710,766.939638,316.430025,-5.679993,-23.631289,489.988525,2.979859,2
1467879493.493275,738.051719,336.161324,-63.542876,-25.860248,492.888735,2.774326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.509921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.526696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.543310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.559960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.576628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
1467879493.593285,223.752086,505.062129,-64.030826,-25.954285,484.099174,2.777146,171.705353,498.898574,-7.420368,-23.972271,488.342988,2.948650,2
1467879493.609958,235.409532,503.300135,-66.522695,-26.897971,501.484699,2.792595,235.986122,470.565299,-7.380313,-24.011314,489.058401,2.943861,2
1467879493.626630,245.519684,507.906596,-63.617902,-25.830981,480.087427,2.767552,243.804928,464.412539,-7.414612,-23.932899,487.686678,2.934614,2
1467879493.643262,254.026359,508.190692,-64.178001,-26.018896,483.693133,2.741157,253.462719,472.847663,-7.439417,-23.862925,486.800228,2.922099,2
1467879493.659894,259.291697,522.506288,-63.499180,-25.717100,478.210441,2.719713,261.643046,464.542971,-7.452721,-23.859068,485.528013,2.915274,2
1467879493.676663,257.672855,538.781117,-63.270353,-25.697320,476.271656,2.700172,255.043132,478.564545,-7.425754,-23.889905,485.728774,2.923476,2
1467879493.693285,251.975478,539.696533,-63.095489,-25.567235,474.733628,2.685527,260.753152,473.226266,-7.483833,-23.916032,485.317922,2.922343,2
1467879493.709883,258.254085,548.936686,-63.025564,-25.545814,473.955620,2.668490,268.787355,470.663717,-7.494740,-23.856079,483.515780,2.911998,2
1467879493.726493,256.926637,553.940841,-63.071163,-25.646641,473.892881,2.648553,287.833125,483.745487,-7.431747,-23.700299,478.313844,2.901316,2
1467879493.743238,255.488696,554.337467,-63.175081,-25.756745,474.016862,2.645339,309.677217,499.712377,-7.357779,-23.427152,470.388097,2.880897,2
1467879493.759945,258.204765,535.929108,-63.114283,-25.857139,473.087869,2.635173,243.496773,470.520499,-7.465233,-24.096569,482.433013,2.880942,2
1467879493.776519,261.496428,536.153455,-63.106440,-25.832058,472.819288,2.628643,234.234652,464.569600,-7.474791,-24.152715,483.235217,2.869873,2
1467879493.793151,264.472751,555.590372,-63.131627,-25.738695,472.973749,2.629804,232.659885,464.872523,-7.450273,-24.062265,482.545577,2.882448,2
1467879493.809884,268.839562,541.197950,-63.295002,-25.847408,474.010186,2.625594,228.930350,466.577698,-7.433996,-23.992040,481.245047,2.882020,2
1467879493.826468,259.148155,565.629629,-63.020008,-25.849349,472.404512,2.625360,245.710062,525.253003,-7.447915,-23.724938,475.198353,2.875137,2
1467879493.843196,262.879282,567.972070,-63.273690,-25.940069,473.765442,2.628460,255.874712,523.695264,-7.531507,-23.990104,480.206051,2.875102,2
1467879493.859781,263.150199,572.640269,-63.640417,-26.072125,476.055308,2.632039,230.464109,497.925839,-7.605741,-24.225014,483.914279,2.871549,2
1467879493.876449,263.404814,573.875045,-64.195682,-26.338074,479.662381,2.642611,228.463783,510.459445,-7.673949,-24.489714,487.674482,2.883733,2
1467879493.893199,263.476890,571.300585,-64.430118,-26.452389,481.049365,2.651641,238.689566,516.610271,-7.569288,-24.132701,478.912470,2.869921,2
1467879493.909801,264.176192,568.998225,-64.620296,-26.600186,482.515536,2.655267,271.256452,507.551461,-7.534771,-24.099677,476.546102,2.854375,2
1467879493.926485,260.087488,575.035814,-64.666401,-26.628417,483.125531,2.667814,277.687256,505.430320,-7.517634,-24.163652,477.774568,2.851362,2
1467879493.943131,256.557141,569.981350,-64.862396,-26.765335,484.766119,2.666762,265.447866,503.216047,-7.474400,-24.282498,480.235775,2.845576,2
1467879493.959741,263.236088,569.788159,-64.692424,-26.736440,483.648778,2.661524,250.873065,504.859953,-7.449277,-24.395362,480.981014,2.864424,2
1467879493.976519,256.567110,573.299489,-64.849759,-26.796783,484.587587,2.661477,243.368420,503.430273,-7.445564,-24.367049,480.110072,2.852303,2
1467879493.993150,256.277244,565.375889,-66.710704,-27.446482,497.542484,2.673720,255.050479,506.565909,-7.414314,-24.156856,476.377166,2.836634,2
1467879494.009792,255.296207,483.071451,-64.186031,-26.392131,480.420600,2.669272,259.801343,479.235240,-7.486675,-24.108712,478.875394,2.841301,2
1467879494.026487,264.513077,352.779788,-64.440917,-26.285040,482.889216,2.665371,303.487254,310.478569,-7.775538,-24.416487,490.350650,2.843496,2
1467879494.043115,268.070506,333.808055,-64.510646,-26.300989,483.510001,2.652648,318.256321,279.858353,-7.899436,-24.531151,493.160293,2.840152,2
1467879494.059762,279.808248,326.726944,-64.676922,-26.492050,484.550396,2.641968,266.703706,289.753072,-7.535086,-24.142234,483.096841,2.843106,2
1467879494.076383,281.069688,329.213127,-64.701586,-26.469810,484.763523,2.625020,274.736296,294.436099,-7.536308,-24.270747,484.637439,2.837274,2
1467879494.093044,275.229405,334.518032,-64.417314,-26.381886,482.875218,2.620247,265.679257,283.950671,-7.577998,-24.513682,489.363604,2.824381,2
1467879494.109774,279.199186,334.601903,-64.666327,-26.430446,484.516231,2.613861,263.334044,283.046086,-7.484202,-24.315711,486.025111,2.810941,2
1467879494.126425,271.995031,337.053364,-63.984047,-26.177969,480.104018,2.603295,275.613083,282.317932,-7.512417,-24.354443,486.946800,2.812603,2
1467879494.143185,280.004610,328.795039,-64.650893,-26.407485,484.492846,2.598790,277.962063,276.105781,-7.470976,-24.271765,484.692355,2.788525,2
1467879494.159948,286.632807,330.174172,-64.425442,-26.293741,482.694649,2.583701,275.798188,279.992630,-7.529541,-24.317507,487.640810,2.783719,2
1467879494.176517,290.167830,324.504199,-64.499222,-26.258730,482.833729,2.582454,277.714698,276.415083,-7.520924,-24.190280,486.204740,2.781052,2
1467879494.193219,286.656721,327.218440,-64.373458,-26.211300,481.768975,2.578233,281.421359,271.981649,-7.647564,-24.330355,487.929176,2.778649,2
1467879494.209825,298.612372,322.517287,-64.649065,-26.347245,483.442730,2.565459,276.979958,275.190475,-7.678198,-24.432885,489.283807,2.783066,2
1467879494.226409,302.925269,318.659969,-64.754329,-26.429678,484.213986,2.569931,272.163187,276.786302,-7.619421,-24.414949,487.876996,2.776569,2
1467879494.243120,299.655545,320.900358,-64.476637,-26.376429,482.922870,2.563566,274.241391,274.458403,-7.593794,-24.435753,488.378367,2.791660,2
1467879494.259725,315.210719,295.339028,-64.338173,-26.295169,483.294204,2.558912,306.863147,226.429921,-7.499867,-24.463201,489.180101,2.797287,2
1467879494.276368,336.645411,301.519925,-64.240985,-26.326160,483.533141,2.549874,329.177756,230.821883,-7.370525,-24.463667,488.852966,2.796373,2
1467879494.293189,341.181638,298.513006,-64.242768,-26.313754,483.341605,2.546037,370.819104,213.220573,-7.438879,-24.499379,489.851341,2.797355,2
1467879494.309716,344.431079,287.820800,-64.491601,-26.319848,484.541002,2.546240,350.968349,210.751899,-7.465336,-24.448329,489.795328,2.784193,2
1467879494.326492,343.694654,285.570290,-64.370991,-26.281745,483.649877,2.539185,330.233287,206.461331,-7.457204,-24.471389,489.401472,2.791250,2
1467879494.343226,356.938830,285.178253,-64.415179,-26.396629,483.841351,2.538616,332.021633,217.225237,-7.477795,-24.535630,489.410849,2.793966,2
1467879494.359724,345.642474,285.299305,-64.287971,-26.474054,483.109808,2.537009,348.775660,206.500348,-7.423010,-24.673639,489.008381,2.799500,2
1467879494.376442,348.676565,283.380869,-64.177405,-26.529511,482.708022,2.531999,359.672326,209.181745,-7.443064,-24.736505,489.632895,2.782703,2
1467879494.393013,349.407864,283.556854,-64.214529,-26.554946,483.146532,2.526611,361.322124,207.415042,-7.449907,-24.735813,489.837398,2.787154,2
1467879494.409762,351.733442,283.899087,-64.211749,-26.592454,483.226308,2.536135,358.259413,206.195136,-7.391568,-24.790599,489.647016,2.783333,2
1467879494.426465,348.375023,282.680593,-64.272564,-26.619454,483.580844,2.536668,349.655986,205.380432,-7.363546,-24.786615,489.749095,2.778177,2
1467879494.442990,353.851841,284.119918,-64.435833,-26.619495,484.635938,2.546381,345.025181,206.820557,-7.355465,-24.675853,489.200607,2.782197,2
1467879494.459773,352.122359,284.610559,-64.289838,-26.503298,483.793769,2.537373,351.433911,208.166459,-7.431859,-24.664336,489.722615,2.763777,2
1467879494.476417,354.912651,283.416054,-64.343131,-26.474127,484.150883,2.530363,358.125156,208.603585,-7.409835,-24.633156,489.550867,2.752591,2
1467879494.493199,351.512377,287.668540,-64.254226,-26.469053,483.669651,2.530911,365.536893,212.495724,-7.437212,-24.613175,489.633765,2.752862,2
1467879494.509856,349.605795,287.925475,-64.117043,-26.454927,483.090103,2.542395,356.613519,205.738814,-7.431344,-24.627529,489.880014,2.755975,2
1467879494.526543,346.439045,287.744649,-64.199620,-26.489982,483.808104,2.543455,347.920431,209.063878,-7.361328,-24.632946,489.119049,2.750374,2
1467879494.543266,342.226866,288.358549,-64.043976,-26.480910,483.160098,2.543429,354.568029,210.471990,-7.335251,-24.639568,488.999076,2.737466,2
1467879494.559848,345.018102,286.880548,-64.030939,-26.522806,483.508082,2.535844,372.765182,205.914706,-7.265533,-24.673180,489.326932,2.734168,2
1467879494.576511,349.050246,286.720134,-64.119849,-26.567925,484.255306,2.538609,383.853940,211.007376,-7.271329,-24.643811,489.200220,2.734873,2
1467879494.593100,351.888087,286.938120,-63.997599,-26.534557,483.325722,2.531356,410.276108,207.829738,-7.293942,-24.663278,489.490930,2.717650,2
1467879494.609935,354.486912,285.274653,-64.172597,-26.554512,484.233736,2.521298,395.338724,208.854136,-7.302590,-24.644122,489.489139,2.704565,2
1467879494.626561,356.769871,279.419378,-64.274343,-26.561614,484.609218,2.516447,382.550401,212.180197,-7.330498,-24.609637,489.393214,2.715824,2
1467879494.643080,357.086439,278.265816,-64.198882,-26.570583,484.145398,2.521343,382.003859,204.774472,-7.340133,-24.634120,489.449047,2.716241,2
1467879494.659655,355.107143,274.919854,-64.087231,-26.586325,483.482633,2.521668,392.069638,211.732487,-7.369636,-24.694797,490.617217,2.738981,2
1467879494.676562,359.191713,275.195852,-63.969541,-26.622875,483.058014,2.529708,396.629383,210.659725,-7.265467,-24.730076,489.741572,2.741687,2
1467879494.693165,359.731072,269.878885,-63.943800,-26.681909,483.236247,2.530258,393.828952,211.923058,-7.221688,-24.813858,489.882406,2.748207,2
1467879494.709553,360.827937,268.343672,-63.984966,-26.729576,483.571617,2.537270,398.778291,215.745117,-7.234664,-24.803782,490.240537,2.746077,2
1467879494.726341,351.899530,268.839568,-63.825167,-26.691852,482.357726,2.539957,393.613058,214.793285,-7.244342,-24.887270,490.331115,2.747875,2
1467879494.742887,348.432562,267.473802,-63.671156,-26.616691,481.087305,2.526158,391.616810,213.658748,-7.303838,-24.921851,491.247010,2.743251,2
1467879494.759676,352.044963,268.058601,-64.100682,-26.684665,483.324650,2.518412,359.819622,213.618698,-7.329529,-24.884581,491.202738,2.744322,2
1467879494.776387,351.534531,264.144307,-64.117965,-26.607210,483.367019,2.531266,349.818008,215.115223,-7.313477,-24.746331,490.347517,2.746163,2
1467879494.792919,344.820407,265.819350,-63.905370,-26.490010,482.004704,2.534277,365.512902,213.090826,-7.326537,-24.757077,491.232511,2.730548,2
1467879494.809649,342.120060,264.167520,-63.900293,-26.476453,482.145028,2.523785,363.954181,207.879799,-7.314466,-24.727158,491.240618,2.733846,2
1467879494.826289,339.420857,262.015590,-63.591506,-26.385063,480.388403,2.513759,354.924706,208.544997,-7.288371,-24.703090,491.018164,2.725108,2
1467879494.842834,339.560691,262.064096,-63.815708,-26.489129,482.080089,2.513097,362.933473,213.044500,-7.265674,-24.738060,491.186762,2.740005,2
1467879494.859689,338.795605,258.994145,-63.837373,-26.526757,482.268578,2.520054,357.755964,210.556806,-7.218225,-24.756058,490.969765,2.725055,2
1467879494.876318,340.861310,259.720026,-63.922716,-26.599339,482.669956,2.525199,350.968075,212.383596,-7.232830,-24.807626,490.893376,2.730164,2
1467879494.892924,340.342154,256.590750,-64.143175,-26.721243,484.015800,2.526613,356.078039,204.974346,-7.277673,-24.852515,491.064034,2.734046,2
1467879494.909578,341.853604,256.708774,-64.071909,-26.698082,483.522352,2.536542,357.401074,207.574993,-7.289433,-24.825592,490.895279,2.746113,2
1467879494.926125,339.079282,256.992196,-64.118963,-26.643689,483.877129,2.540995,352.222337,207.620509,-7.303721,-24.775313,490.475332,2.751223,2
1467879494.943057,342.159414,254.980654,-63.912846,-26.581564,483.061349,2.541663,357.416121,206.961145,-7.234181,-24.718842,490.690994,2.749789,2
1467879494.959757,499.452757,261.611934,-63.609679,-26.582877,484.417397,2.553506,562.637030,180.678976,-6.745355,-24.932600,493.095843,2.762915,2
1467879494.976460,609.044643,315.205676,-63.207770,-26.513454,484.129753,2.564928,619.833668,217.090890,-6.353488,-24.738242,491.241274,2.761238,2
1467879494.993110,611.456352,327.736345,-63.309343,-26.549874,485.381781,2.576362,649.220260,225.850846,-6.354959,-24.764820,492.236658,2.779155,2
1467879495.009537,604.049370,319.544911,-63.440736,-26.647549,486.806017,2.603751,629.914849,204.195360,-6.265558,-24.823727,491.541661,2.796713,2
1467879495.026400,606.119795,304.095659,-63.661273,-26.763247,488.816944,2.607560,626.116586,201.208858,-6.239887,-24.880868,491.826921,2.779627,2
1467879495.042816,603.003593,322.269889,-63.559399,-26.735446,488.381901,2.623264,634.653619,195.586076,-6.210623,-24.897561,492.373889,2.798444,2
1467879495.059550,602.284710,309.554573,-63.794627,-26.803375,490.420029,2.633590,636.677521,196.037614,-6.180361,-24.808543,491.195737,2.792840,2
1467879495.076107,597.707887,313.448330,-63.766450,-26.785536,490.518662,2.627589,631.070365,177.664732,-6.170513,-24.894358,492.434687,2.793661,2
1467879495.092877,505.965526,261.477690,-63.289830,-26.533593,485.875274,2.625179,553.607152,183.868188,-6.395944,-24.749799,492.976977,2.807093,2
1467879495.109506,429.724398,195.203557,-63.843699,-26.594788,489.047617,2.605930,494.785228,186.113017,-6.600543,-24.596333,492.676777,2.816477,2
1467879495.126340,422.941863,189.017027,-63.726741,-26.510885,488.662958,2.600920,468.329481,175.496293,-6.546484,-24.594370,493.762004,2.831270,2
1467879495.142973,425.200129,194.297129,-63.607565,-26.469355,488.106010,2.599799,484.699085,171.526926,-6.504948,-24.584911,493.904144,2.828741,2
1467879495.159716,427.949114,197.229719,-63.472172,-26.439309,487.285706,2.600791,488.228309,174.120271,-6.457072,-24.616827,494.192922,2.825408,2
1467879495.192740,427.345002,193.249157,-63.538645,-26.494509,487.495486,2.600518,488.928779,171.217404,-6.504250,-24.671153,494.483792,2.833272,2
1467879495.209305,426.414473,198.698260,-63.612478,-26.563328,487.804020,2.599712,477.286760,170.498577,-6.523952,-24.712664,494.243101,2.829126,2
1467879495.225935,428.744558,195.818638,-63.695164,-26.617150,488.262024,2.597635,475.127108,165.043643,-6.551241,-24.722259,494.215353,2.829056,2
1467879495.242602,428.538711,195.519848,-63.518148,-26.581458,487.063488,2.600478,475.683589,168.523314,-6.553853,-24.734097,493.980947,2.834193,2
1467879495.259286,424.922526,201.540208,-63.032505,-26.402122,483.674253,2.598622,479.821606,163.731533,-6.567464,-24.763907,494.596212,2.846822,2
1467879495.275978,425.720182,203.909296,-63.496124,-26.575894,486.915696,2.597106,484.771411,170.136307,-6.560935,-24.744426,495.335124,2.844022,2
1467879495.292639,427.501123,204.421829,-63.530333,-26.548652,487.152582,2.607035,479.969346,180.825716,-6.523951,-24.679842,494.679833,2.834727,2
1467879495.309330,427.132810,207.443730,-63.543276,-26.532949,487.063220,2.613768,474.268670,162.599463,-6.560211,-24.707507,494.581618,2.836396,2
1467879495.325887,426.174040,210.029012,-63.596359,-26.540102,487.062047,2.623613,482.803964,167.334384,-6.612584,-24.728347,494.924037,2.858592,2
1467879495.342678,426.943422,213.497335,-63.592473,-26.545494,486.731414,2.618232,473.283572,166.231618,-6.637935,-24.686175,494.710427,2.867058,2
1467879495.359282,427.862788,213.226295,-63.637769,-26.561812,486.923335,2.621744,472.305160,183.769968,-6.686548,-24.690019,494.737864,2.875348,2
1467879495.375948,425.301199,215.063146,-63.462171,-26.496171,485.756376,2.627187,473.296148,165.133157,-6.699924,-24.739351,494.873660,2.891808,2
1467879495.392728,423.884624,217.232901,-63.310984,-26.455179,484.771481,2.639205,472.016535,171.772647,-6.675272,-24.720091,494.796505,2.903899,2
1467879495.409234,424.797537,218.973008,-63.343973,-26.452723,484.999973,2.644810,476.059510,174.541178,-6.683443,-24.669906,494.685971,2.900196,2
1467879495.425931,419.835862,88.185378,-62.484923,-26.513480,482.269186,2.642731,581.280976,165.458173,-6.362938,-24.673914,494.429939,2.898555,2
1467879495.442582,485.317134,214.274525,-67.635474,-28.122309,521.507593,2.692805,587.905576,157.613327,-6.174030,-24.691226,494.244047,2.910822,2
1467879495.459262,420.781530,222.399966,-62.463992,-26.319429,483.909062,2.692165,594.579057,156.129840,-6.231330,-24.724156,494.441773,2.915930,2
1467879495.475987,544.502338,338.986789,-64.057574,-26.551739,493.407233,2.701077,586.317733,157.256750,-6.266420,-24.781316,494.599139,2.922807,2
1467879495.492507,420.267052,37.079211,-70.964527,-29.648975,546.647058,2.759899,590.248910,152.465231,-6.318913,-24.826518,495.389872,2.931559,2
1467879495.509138,416.217014,2.841090,-71.942920,-30.085039,554.742848,2.805385,590.478797,151.732873,-6.297343,-24.885675,495.969356,2.926548,2
1467879495.525867,395.459822,10.897705,-71.800279,-30.059994,553.786392,2.861717,592.134627,141.376768,-6.355463,-25.101356,500.438944,2.933163,2
1467879495.542560,377.867719,-25.075918,-72.593239,-30.432628,560.586492,2.913267,592.698066,133.492028,-6.414117,-25.429835,506.873580,2.937616,2
1467879495.559174,378.700858,-26.985337,-72.243563,-30.237278,558.250420,2.954701,590.339250,60.805935,-6.518894,-25.878631,515.972455,2.950913,2
1467879495.575831,379.054807,-34.251832,-71.828530,-30.083378,555.360107,2.968336,591.059590,32.557830,-6.457341,-25.883939,516.578331,2.960456,2
1467879495.592495,389.693910,-13.631473,-71.553134,-29.935585,553.381507,2.984448,588.919332,1.238727,-6.577490,-26.215476,523.484793,2.967105,2
1467879495.609209,372.140223,-24.581103,-71.728370,-29.974955,554.555351,2.981797,595.010965,-2.384831,-6.639506,-26.312038,526.153950,2.984929,2
1467879495.625829,360.873142,-41.014910,-72.152356,-30.095292,557.505145,2.991528,588.957026,-7.006083,-6.685996,-26.316700,527.438530,3.002516,2
1467879495.642515,353.314265,-101.810537,-72.478656,-30.263134,559.963646,2.990619,591.220793,-24.221570,-6.787888,-26.518080,532.065211,3.033278,2
1467879495.659148,364.819491,-37.389228,-72.261394,-30.114936,558.453204,3.006407,591.907595,-63.239486,-6.806645,-26.644079,533.632217,3.047015,2
1467879495.675808,553.189687,277.308198,-62.361973,-25.983086,480.397933,2.942005,603.219891,-47.124236,-7.007260,-26.835383,538.789293,3.059114,2
1467879495.692493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,388.879476,-21.231382,-7.516203,-26.786482,536.277103,3.073004,2
1467879495.709086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,175.179057,-18.645417,-7.890578,-26.923210,537.581643,3.067733,2
1467879495.725856,175.528479,35.739127,-70.176028,-28.970852,532.478344,2.918827,195.190958,-34.646516,-7.928466,-26.988641,538.738366,3.069281,2
1467879495.742462,148.620192,-0.665205,-71.177844,-29.425027,539.659363,2.910582,190.750117,-27.981316,-7.850213,-26.903821,536.837430,3.072199,2
1467879495.759065,174.133962,51.063029,-69.519733,-28.714968,527.018043,2.885479,202.133441,-19.205501,-7.956891,-26.981502,539.103722,3.071702,2
1467879495.775807,178.379618,78.608464,-68.953990,-28.460497,522.237757,2.863299,190.135472,-29.334683,-8.020398,-26.946437,539.058271,3.077490,2
1467879495.792506,176.904459,53.275769,-69.548092,-28.750669,526.173404,2.856028,182.773273,-20.215335,-8.051609,-26.980771,538.912983,3.081535,2
1467879495.809048,176.475998,58.277846,-70.314640,-29.052983,531.258370,2.844800,190.143471,-29.698849,-8.072839,-27.055418,539.462599,3.097717,2
1467879495.825806,178.579302,71.583193,-69.938753,-28.957870,528.546854,2.838803,176.456588,-27.839963,-8.067247,-27.133997,539.450610,3.096452,2
