participant,answer,confidence,std_temp,slope_temp,std_pupil,slope_pupil,mean_fixation_duration,std_fixation_duration,mean_saccade_length,std_saccade_length
P1,0,60,0.0271852374607,-7.85432601811e-06,0.0811296820025,0.00110387839589,1.62075375641,5.03151910579,200.697976195,216.419588376
P1,1,80,0.048896033494,-0.00349140454764,0.157964350812,-0.00251123976077,0.728168838235,0.476081643879,166.995454227,182.379230282
P1,1,80,0.166090264466,-0.000216593033085,0.179103460223,0.000401006529826,0.797976394834,0.548808124537,149.799141333,152.448516658
P1,0,40,0.15914851466,-0.00300862798286,0.0624518409864,-0.000994351548334,0.938624744048,1.02661649681,157.759105645,169.887407513
P1,1,40,0.0282137648839,0.0040256489401,0.0575782764517,0.0010628165522,0.763596633333,0.456879475898,109.238151352,77.3577720507
P1,1,40,0.0661035427746,0.00558871651962,0.0662668380566,-0.00158244508253,0.767767145833,0.411292172954,135.751566893,123.579702271
P1,0,80,0.00775485364801,0.00102031807968,0.130379809657,-0.00675577228925,0.765502,0.438314448622,103.478355709,93.4471183753
P1,0,60,0.032626285503,-0.00276933191173,0.175067236929,-0.00281977109183,0.684254880952,0.389826977547,159.268371705,153.912856207
P3,1,40,0.178944105844,-0.00133462458496,0.0944497960417,0.000543128652527,0.692128437939,0.784422037938,176.013487391,156.020077862
P3,0,0,0.0450020327985,-0.000669334652195,0.104882839714,-0.00131714628363,0.805138795918,0.748399423401,205.325127775,201.061199753
P3,0,40,0.0185628131635,-0.000242403432999,0.087365220095,-0.00093508988921,0.805132536232,0.804150006662,167.584639939,118.487047611
P3,1,0,0.0950383958183,-0.00143897837196,0.16084221576,-0.00105048146491,0.923719409756,1.0770482826,140.953814949,122.338244196
P3,0,40,0.016392730096,-0.00113843141509,0.0755006370884,0.000909940378833,0.747860507042,0.652428274567,192.215423415,122.047388672
P3,0,20,0.0112246207265,0.00128782945484,0.152919255954,0.00238735804213,0.652530183333,0.643022464817,198.952883949,162.642359364
P3,1,60,0.0588981937747,0.00262293413116,0.154225848313,-0.0033480315801,0.711558081395,0.651938199804,132.132197712,89.3554529388
P3,1,40,0.0352208120293,-0.00488646979105,0.102654093653,0.0114413419685,0.923221896552,0.664902192766,153.810636571,70.6409751986
P6,0,60,0.111929878122,-0.00502611043031,0.119417699803,0.00236770474993,0.94387212,1.06581058396,166.189736942,138.008796107
P6,0,60,0.0446734084218,0.00104187289414,0.126018511601,0.00142087335177,0.776977735537,0.542832420828,173.055616264,171.022817479
P6,0,40,0.0715672352859,0.000563594490989,0.1381234615,0.00164931524706,0.684252491228,0.43348888471,163.965313764,164.426578837
P6,0,40,0.0303555035739,-0.00187382285137,0.0908063977326,-0.00644494317707,0.681969460526,0.450640670943,183.886238206,176.438839476
P6,0,60,0.0131272184272,0.000506826730804,0.107515306677,-0.00141770297179,0.743656415584,0.472644832469,155.573089037,134.988639536
P6,0,40,0.021300329315,0.00130533518292,0.100434173405,0.00589599646922,0.654681380282,0.429512542607,167.855252734,138.579620326
P6,1,80,0.0247344343365,-0.00224619280777,0.108625906732,0.00234492546052,0.614228352941,0.31931676691,171.329729951,170.077060147
P6,0,60,nan,nan,0.0799636446581,-0.00523008056005,0.877695818182,0.654896417537,108.192640372,58.1014455891
P7,1,60,0.00217260709901,0.0,0.26479291588,-0.0558886353545,0.846889416667,0.705611855545,136.908207334,97.588366639
P7,0,60,0.0974939100662,-0.00522674360475,0.173624479015,0.000141692547869,0.711397377778,0.579005791599,234.654012334,212.938201337
P7,1,40,0.0844315551201,-0.00645697738682,0.173137473087,-0.00171567269982,0.592189030303,0.503519798678,179.196558358,177.999239015
P7,0,40,0.015721913733,-0.00144799814266,0.14268605268,-0.0026942763536,0.724958682927,0.539218129703,229.879110958,227.654774867
P7,1,60,0.00223051711753,-0.000171248592043,0.0879188013185,0.000927482374504,0.929127692308,1.08341927869,112.849283793,36.4231362278
P7,0,60,0.0731780179141,-0.00167795398224,0.16721840904,0.00468366496038,0.670972891753,0.418225805169,166.447758937,120.259094826
P7,0,80,0.0105524193266,-0.000662092997622,0.196705334425,0.00410855602552,0.603073876543,0.466384435116,177.124499751,137.097187498
P7,0,100,0.00321130814467,0.000244737064794,0.148364454408,0.00429415653888,1.013152625,1.07639978993,188.175477105,176.018010784
P10,0,60,0.548462931621,0.0159765040666,0.127177483632,-0.000818721155702,0.653316652439,0.464610863426,205.281726987,210.462066132
P10,0,60,0.0672799717196,0.0063069284053,0.129985645706,0.00485473141571,0.621715206349,0.441211466394,205.877644843,221.309372989
P10,0,40,0.16794160644,0.0110362058613,0.0763436993956,-0.000592936331956,0.549967581633,0.347188336389,198.248154583,181.20050349
P10,0,0,0.199337149436,0.0169530441152,0.0723214868822,-0.00792598085922,0.630035538462,0.482232225319,183.80861571,157.359491945
P10,0,20,0.120803326887,0.0148006622002,0.0873000048948,0.00134756860426,0.626056511111,0.336662816019,166.624493627,117.896271337
P10,0,40,0.0901755232865,0.00972614897689,0.10373347969,0.0146280674622,0.500750771429,0.273338649117,182.503011575,157.070873504
P10,0,60,0.0648323881134,0.00524400817041,0.133378628164,-0.00131326972181,0.587293486842,0.259407945757,183.205727573,164.868706025
P10,0,40,nan,nan,0.142408895843,-0.00151688655697,0.585529924138,0.352467915092,161.794571563,142.748067568
P11,0,60,0.204314143845,0.00805874411969,0.116438863206,-0.00103703506456,0.519253160494,0.325216098175,193.352836533,194.84720025
P11,0,60,0.0529695464695,0.00809520594795,0.125258697744,-0.00733035706891,0.532267230769,0.338194128438,131.307183533,123.07060972
P11,0,60,0.0364417343166,0.0101564010265,0.0728186357749,0.00181716329185,0.558094818182,0.237820385215,170.824040863,145.914861564
P11,0,60,0.0539944249333,0.00914910325744,0.0787717860818,-0.00248779851696,0.592894793103,0.431764939608,159.874630154,137.291384445
P11,0,60,0.0225541871506,0.00681117205397,0.0670021924981,-0.0108339141238,0.81363425,0.605712147388,92.5309786423,36.190426116
P11,0,60,0.0240786339364,0.00511981341141,0.0851873682608,0.0159490945341,0.643545166667,0.454444392254,135.630569055,109.68038324
P11,0,60,nan,nan,0.103535212482,-0.00247029783231,0.601975433962,0.3508996176,148.046968782,115.406513854
P11,0,60,nan,nan,0.0653017855554,-0.00432567873735,0.6146185,0.387478159963,98.6084217471,43.6708280732
P12,0,60,0.159475252114,-0.00186478556515,0.188870666583,-0.00460560513976,0.559764960452,0.667027881952,163.686551645,150.43614834
P12,0,40,0.01919071064,-0.000587378863969,0.115359053045,0.00183777997623,0.700639472973,0.656701097889,120.734773345,77.7797143247
P12,0,40,0.057001591175,0.00252107539414,0.145604287717,0.00385402984969,0.532149215686,0.354124715849,141.261066708,141.510758223
P12,0,60,0.0104391124743,-0.000188427294898,0.507221240494,-0.00690781314998,0.586447,0.380220144037,106.154439896,79.6964947582
P12,0,40,0.0261583234844,0.00262553887186,0.0741755164346,0.00452941921214,0.540935425532,0.359059957373,116.007730674,90.3319442417
P12,0,60,0.013313290841,-0.0011229689998,0.29739632262,0.00282539000349,0.4671598,0.286675262328,130.639700527,90.7003979035
P12,0,80,0.0242840074483,0.00157759405851,0.216877705199,0.00539507472121,0.46367346988,0.231082477952,145.177408186,104.731131305
P12,1,40,nan,nan,0.22328404977,0.00454876611431,0.881931934783,1.59444201492,113.097497105,81.5028521611
P2,0,80,0.0223010906159,0.000745304841998,0.109115340377,0.00110769004629,0.702630773913,0.838955962059,167.367433938,176.071895405
P2,1,40,0.0453598146157,-0.00044126478819,0.116725369507,-0.000136547236194,0.633747408497,0.542527641897,165.528196486,148.496182918
P2,0,60,0.0156004607304,0.000687940199044,0.115529755427,-0.00113969578618,0.78963654717,0.924679702982,156.03096204,169.162942386
P2,0,60,0.0459579932577,-0.000345355474244,0.154649146335,0.000449169329801,0.751794282486,0.704604162556,175.715686524,147.272488289
P2,0,60,0.00324784181485,-0.000151190817146,0.091257420669,-0.00712592559375,0.659992935484,0.329864979868,218.760971611,201.487857729
P2,1,60,0.0186111109398,-0.00125230798224,0.0854984003936,-0.00204508484595,0.571073650602,0.376185431318,164.733023852,131.603817605
P2,0,80,0.00715334321196,-0.000232196538518,0.0898380222114,0.00571571129274,0.57281793617,0.601269495378,161.971494397,117.082073932
P2,1,100,nan,nan,0.0984892697784,0.000670929968031,0.71379188172,0.523908781878,148.373335566,125.561606475
P4,0,40,0.117043783986,0.00376937377135,0.109321832277,-0.00395938610822,0.665151849315,0.561163692767,192.333458584,180.326421757
P4,1,60,0.0882747406181,0.00423582059753,0.100036039559,0.000716958677661,0.633558859813,0.374431791202,192.934843925,203.025475181
P4,0,20,0.0944928558255,-0.00204946729123,0.122009756656,-0.000298007725384,0.794475474453,1.00690036552,196.935722123,202.523351926
P4,0,60,0.0394060494682,0.000922718441587,0.133898806036,-0.00273928577152,0.816044859813,0.812657670201,154.715011537,152.197567416
P4,0,60,0.0106025204771,0.000342234816913,0.092012207654,-0.000267627626826,0.852567804348,0.565602831331,139.462216642,111.346861616
P4,0,80,0.0656261042736,0.000165393327023,0.133917215165,0.000992164497298,0.561720116,0.351471828532,156.649959887,129.404889165
P4,0,80,0.0322182879513,-0.00180469935544,0.0928126652599,0.00118183299518,0.631303391892,0.294362067497,194.201975533,180.499498627
P4,0,60,nan,nan,0.106950696549,0.000367402511713,0.654574233333,0.547500515984,184.144245161,177.101710455
P5,0,40,0.223389574536,0.00302106843871,0.142645556226,-0.000736535773682,0.677627149883,0.432223685488,166.931353118,157.311636098
P5,1,40,0.0394445857661,0.0026163813261,0.0863845941666,-0.00698573814069,0.744476259259,0.736918400312,179.08415366,190.42352916
P5,0,40,0.0235002312662,0.00287779706614,0.0727815202421,0.00726228534196,0.662056815789,0.492123805097,141.623264634,133.061574458
P5,0,40,0.0117599957483,-0.000914304217099,0.0779443247797,-0.00013418032159,0.6549715,0.40657506182,201.816012472,166.909294525
P5,0,40,0.0184719298222,-0.00163090724699,0.108598091117,0.000401577489341,0.638285508197,0.438978239454,222.055869304,165.910509451
P5,0,60,0.0473024146365,-0.00209362537248,0.109382357612,0.00131319274674,0.604211584158,0.318610154892,226.771576135,226.464491057
P5,0,60,0.00962512327337,0.000903732117266,0.127914056269,0.00183005753746,0.557668662162,0.337903821176,207.31080918,176.852519
P5,0,60,nan,nan,0.144293954552,0.00170342512539,0.673351184615,0.593418298898,147.537330626,88.0907460167
P8,0,0,0.146657908109,-0.00742781440509,0.163559467652,-0.00805223428233,0.661925053763,0.621667279158,192.674967002,203.951010027
P8,0,40,0.0863566904949,-0.00518548655607,0.109668143277,-0.00185718370466,0.52479919,0.343697533275,162.22352999,150.591251213
P8,0,0,0.0502374362403,-0.00160913816924,0.110120988323,0.00198656831236,0.576120034884,0.412794682286,153.808073285,149.446718672
P8,0,60,0.0148333187032,0.00314896811146,0.120696299982,-0.00722225476061,0.69247573913,0.465266431673,183.703513536,228.931465731
P8,0,60,0.011275764149,0.00419077833874,0.0757803762885,-0.00420875812968,0.831143777778,0.559239370871,78.3093964909,27.7288435231
P8,0,80,0.0559283397603,-0.00258381504321,0.193602808379,-0.00190593159227,0.574716242718,0.457300982743,174.755074227,185.832844075
P8,0,60,0.0232147032929,0.000223236652408,0.128187595642,0.000802089292101,0.497523553846,0.263739363184,166.293991341,172.864311625
P8,0,80,nan,nan,0.211229567582,0.0174136200261,0.643057366667,0.332522803189,82.6428766898,54.2574141803
P9,0,60,0.0646817652248,-0.00272962079839,0.12806922835,-0.00526832617157,0.770513731183,0.582031965456,157.987915011,136.461698395
P9,0,40,0.0316519085676,0.00223140820608,0.160314107895,0.00100255737685,0.789921793651,0.53286802771,181.331918889,183.072518375
P9,0,40,0.0549595587944,0.00347500460327,0.0924741726712,0.000304299834918,0.669421861111,0.539424502703,162.359917867,153.274104211
P9,0,60,0.00578485742661,0.000390505210455,0.106359105372,-0.00344848260085,0.729106694915,0.627005864974,229.147485533,180.076629758
P9,0,60,0.00650989233589,-0.00119746826905,0.0372020475138,-0.00507614283428,1.13147991667,0.90531901886,99.2985530993,40.5243002586
P9,1,80,0.00366606055596,0.000569834809244,0.10343532487,0.000257755278715,0.80139645,0.64544529597,161.999862013,156.247942904
P9,0,60,0.0153153145087,-0.00185603597407,0.112684064347,-0.00625195774815,0.66037393617,0.360203778011,173.178923777,186.165966447
P9,0,60,nan,nan,0.116085454672,0.0118834214476,0.781611043478,0.444315630527,161.325696688,126.931706025
P13,0,60,0.164962834075,-0.00516993965961,0.105044732431,-0.00196095167728,0.600959896104,0.476233429149,184.136190848,164.108306703
P13,0,60,0.0781479966154,0.0017813734495,0.150901764266,-0.00203292785746,0.632248279661,0.372775424543,122.641536189,77.7266384954
P13,0,80,0.180779245037,0.00581762340997,0.100676536493,-0.000301226422562,0.75220462037,0.560348729462,173.875091367,139.041486249
P13,0,80,0.042378123194,-0.0002901459616,0.100275703056,-0.000993113469275,0.852552820313,0.878142944052,155.759351119,97.7863655292
P13,0,80,0.00798435971134,-0.0018207054333,0.0888133877184,0.00701542079521,0.70944675,0.813989950559,147.717923492,94.8032120412
P13,0,80,0.0217982781558,0.00117926710797,0.116256909394,-0.00333560698383,0.952402814815,0.842002702154,167.737187924,118.838139077
P13,1,80,0.0378229533811,-0.00168834004675,0.101205875921,0.00508008532837,0.899061698113,0.819028697607,182.010958574,142.772409846
P13,0,60,nan,nan,0.147572861804,0.0083061966457,0.792844464286,0.5430967574,194.59086119,147.124023343
P14,0,40,0.0382388529711,0.0019221771481,0.121146367759,-0.013278907484,0.723029730769,0.495340390108,179.049509745,185.303693334
P14,0,40,0.0245263111949,0.00262436745847,0.0807159201232,-0.00391278191672,0.737522864865,0.489723390789,132.765357335,110.726656113
P14,0,20,0.0681701543468,0.0020863514201,0.139243151468,0.00131108128736,0.672648890323,0.629373901055,172.428049838,182.64111203
P14,0,20,0.0357695899243,0.000977530821255,0.123985734069,0.00416658207231,0.768023,1.31455464573,156.743968084,131.186685624
P14,0,20,0.0224494044859,0.00126991205638,0.113974117436,0.00129981978113,0.752922326923,0.658093824186,195.391705358,171.168670687
P14,0,40,0.0215652479085,0.000173538787082,0.141538709727,-0.00127318900378,0.771161661017,1.00653997331,178.028510334,167.123189804
P14,1,40,nan,nan,0.0983154215492,-0.00428343820923,0.561944115385,0.306576765722,151.809881072,124.37149495
P14,0,60,nan,nan,0.0804997612075,0.0160874630581,0.911881733333,0.439836194263,139.643898144,77.1578967032
