participant,answer,confidence,std_temp,slope_temp,std_pupil,slope_pupil
P1,0,60,0.0271106387341,-1.57086520362e-05,0.0811296820025,0.00110387839589
P1,1,80,0.050731480508,-0.00317780533677,0.157964350812,-0.00251123976077
P1,1,80,0.16448925679,-0.000243114628973,0.179103460223,0.000401006529826
P1,0,40,0.161641413285,-0.00304118889176,0.0624518409864,-0.000994351548334
P1,1,40,0.0167374009204,0.00217113650702,0.0575782764517,0.0010628165522
P1,1,40,0.0611208638682,0.00570049085002,0.0662668380566,-0.00158244508253
P1,0,80,0.0175170470906,0.00193508601319,0.130379809657,-0.00675577228925
P1,0,60,0.0289397091172,-0.00242705493388,0.175067236929,-0.00281977109183
P3,1,40,0.18350516075,-0.00140877039523,0.0944497960417,0.000543128652527
P3,0,0,0.0400238120689,-0.000391169601932,0.104882839714,-0.00131714628363
P3,0,40,0.0191414687959,-0.000587362164574,0.087365220095,-0.00093508988921
P3,1,0,0.0813611100186,-0.00123185269721,0.16084221576,-0.00105048146491
P3,0,40,0.0246941288569,-0.00176653150618,0.0755006370884,0.000909940378833
P3,0,20,0.00777350309882,0.000732295180202,0.152919255954,0.00238735804213
P3,1,60,0.0703737986022,0.00362134131657,0.154225848313,-0.0033480315801
P3,1,40,0.0417816421566,-0.00527123119192,0.102654093653,0.0114413419685
P6,0,60,0.113264836315,-0.00506968942248,0.119417699803,0.00236770474993
P6,0,60,0.0444619817341,0.000833498315309,0.126018511601,0.00142087335177
P6,0,40,0.07463315472,0.000792554752954,0.1381234615,0.00164931524706
P6,0,40,0.0383655435326,-0.00225664687477,0.0908063977326,-0.00644494317707
P6,0,60,0.0102188854497,0.00034391813876,0.107515306677,-0.00141770297179
P6,0,40,0.0244047358179,0.00130533518292,0.100434173405,0.00589599646922
P6,1,80,0.0134618070791,-0.00109813870602,0.108625906732,0.00234492546052
P6,0,60,nan,nan,0.0799636446581,-0.00523008056005
P7,1,60,0.00279691163275,0.000253048222753,0.26479291588,-0.0558886353545
P7,0,60,0.0976340006614,-0.00490296302747,0.173624479015,0.000141692547869
P7,1,40,0.0862555240671,-0.0068605384735,0.173137473087,-0.00171567269982
P7,0,40,0.0153211788191,-0.0017238073127,0.14268605268,-0.0026942763536
P7,1,60,0.0028948515142,-8.56242960218e-05,0.0879188013185,0.000927482374504
P7,0,60,0.080581801162,-0.00153412935519,0.16721840904,0.00468366496038
P7,0,80,0.00822532387933,-0.000827616247027,0.196705334425,0.00410855602552
P7,0,100,0.00150908705846,6.11842661985e-05,0.148364454408,0.00429415653888
P10,0,60,0.538660101909,0.0159584003793,0.127177483632,-0.000818721155702
P10,0,60,0.0722134143331,0.00721555368403,0.129985645706,0.00485473141571
P10,0,40,0.157202284971,0.0102717084748,0.0763436993956,-0.000592936331956
P10,0,0,0.185794775905,0.016011208331,0.0723214868822,-0.00792598085922
P10,0,20,0.12528910945,0.0159936626799,0.0873000048948,0.00134756860426
P10,0,40,0.101734623377,0.0102715405083,0.10373347969,0.0146280674622
P10,0,60,0.0786992899034,0.00625973948269,0.133378628164,-0.00131326972181
P10,0,40,nan,nan,0.142408895843,-0.00151688655697
P11,0,60,0.189202333053,0.0071988171557,0.116438863206,-0.00103703506456
P11,0,60,0.048780118901,0.00883562112612,0.125258697744,-0.00733035706891
P11,0,60,0.0344736095016,0.00857466644037,0.0728186357749,0.00181716329185
P11,0,60,0.0488767250954,0.00967357414481,0.0787717860818,-0.00248779851696
P11,0,60,0.0142906340735,0.00446983166042,0.0670021924981,-0.0108339141238
P11,0,60,0.035749996115,0.00781445204899,0.0851873682608,0.0159490945341
P11,0,60,nan,nan,0.103535212482,-0.00247029783231
P11,0,60,nan,nan,0.0653017855554,-0.00432567873735
P12,0,60,0.151185022053,-0.00156612850198,0.188870666583,-0.00460560513976
P12,0,40,0.0246922676392,-0.00165200305491,0.115359053045,0.00183777997623
P12,0,40,0.055875943784,0.00301925196903,0.145604287717,0.00385402984969
P12,0,60,0.0110659902562,-0.000650930655103,0.507221240494,-0.00690781314998
P12,0,40,0.0267311463243,0.00346425267815,0.0741755164346,0.00452941921214
P12,0,60,0.0139442041151,-0.000917091349834,0.29739632262,0.00282539000349
P12,0,80,0.0254566132831,0.0010022362254,0.216877705199,0.00539507472121
P12,1,40,nan,nan,0.22328404977,0.00454876611431
P2,0,80,0.0185348552389,0.000526853422792,0.109115340377,0.00110769004629
P2,1,40,0.04251521363,-0.000392833287047,0.116725369507,-0.000136547236194
P2,0,60,0.0153058608056,0.000515955149283,0.115529755427,-0.00113969578618
P2,0,60,0.0458495343527,-0.000429775701281,0.154649146335,0.000449169329801
P2,0,60,0.00555655885062,0.000554366329537,0.091257420669,-0.00712592559375
P2,1,60,0.0133237002238,-0.00103260482746,0.0854984003936,-0.00204508484595
P2,0,80,0.00735774421953,-0.000580491346296,0.0898380222114,0.00571571129274
P2,1,100,nan,nan,0.0984892697784,0.000670929968031
P4,0,40,0.112797050709,0.00376937377135,0.109321832277,-0.00395938610822
P4,1,60,0.0899436989713,0.00415908471714,0.100036039559,0.000716958677661
P4,0,20,0.0931465944483,-0.00176481905634,0.122009756656,-0.000298007725384
P4,0,60,0.0340299217243,0.000588233006512,0.133898806036,-0.00273928577152
P4,0,60,0.0151256727177,0.000895075675003,0.092012207654,-0.000267627626826
P4,0,80,0.0650906627612,6.01430280085e-05,0.133917215165,0.000992164497298
P4,0,80,0.0188274022207,-0.000712967646593,0.0928126652599,0.00118183299518
P4,0,60,0.062393780152,-0.00401906827086,0.106950696549,0.000367402511713
P5,0,40,0.225974641162,0.00306732743719,0.142645556226,-0.000736535773682
P5,1,40,0.0397152259086,0.00251377813684,0.0863845941666,-0.00698573814069
P5,0,40,0.020687064349,0.00254890597287,0.0727815202421,0.00726228534196
P5,0,40,0.00786284776655,-0.000494218495729,0.0779443247797,-0.00013418032159
P5,0,40,0.0155019911107,-0.00157743487824,0.108598091117,0.000401577489341
P5,0,60,0.045868812701,-0.00211050944806,0.109382357612,0.00131319274674
P5,0,60,0.00649573774178,0.000527177068405,0.127914056269,0.00183005753746
P5,0,60,nan,nan,0.144293954552,0.00170342512539
P8,0,0,0.145661025427,-0.00728130919,0.163559467652,-0.00805223428233
P8,0,40,0.0858695604371,-0.00542273103903,0.109668143277,-0.00185718370466
P8,0,0,0.0625768270599,-0.00224891599557,0.110120988323,0.00198656831236
P8,0,60,0.0074850963031,0.00154235172806,0.120696299982,-0.00722225476061
P8,0,60,0.0141810451243,0.00540745592095,0.0757803762885,-0.00420875812968
P8,0,80,0.0529140626194,-0.00164424593659,0.193602808379,-0.00190593159227
P8,0,60,0.0321714793199,-0.00203703445322,0.128187595642,0.000802089292101
P8,0,80,nan,nan,0.211229567582,0.0174136200261
P9,0,60,0.0662568319256,-0.00314624713078,0.12806922835,-0.00526832617157
P9,0,40,0.0240147162636,0.00194480531722,0.160314107895,0.00100255737685
P9,0,40,0.0553944095381,0.00363295935796,0.0924741726712,0.000304299834918
P9,0,60,0.0102471354939,0.000872893999841,0.106359105372,-0.00344848260085
P9,0,60,0.00153846153846,-0.000449050600894,0.0372020475138,-0.00507614283428
P9,1,80,0.00261958436058,-0.000696464766855,0.10343532487,0.000257755278715
P9,0,60,0.00977661609261,-0.000729156989813,0.112684064347,-0.00625195774815
P9,0,60,nan,nan,0.116085454672,0.0118834214476
P13,0,60,0.172894433708,-0.00573841850185,0.105044732431,-0.00196095167728
P13,0,60,0.0929866981975,0.00220291983832,0.150901764266,-0.00203292785746
P13,0,80,0.18746122689,0.00601997552858,0.100676536493,-0.000301226422562
P13,0,80,0.0457872126522,-0.000374381885936,0.100275703056,-0.000993113469275
P13,0,80,0.00857663067585,-0.00163863488997,0.0888133877184,0.00701542079521
P13,0,80,0.020074621308,0.000799503124046,0.116256909394,-0.00333560698383
P13,1,80,0.0338320178544,-0.00164504927632,0.101205875921,0.00508008532837
P13,0,60,nan,nan,0.147572861804,0.0083061966457
P14,0,40,0.0371500857534,0.0021035146149,0.121146367759,-0.013278907484
P14,0,40,0.0212988040334,0.00266185842216,0.0807159201232,-0.00391278191672
P14,0,20,0.0773439343111,0.00211644302712,0.139243151468,0.00131108128736
P14,0,20,0.0378114392418,0.00109674189702,0.123985734069,0.00416658207231
P14,0,20,0.0136469381059,0.000544248024162,0.113974117436,0.00129981978113
P14,0,40,0.0290600570127,0.00143169499343,0.141538709727,-0.00127318900378
P14,1,40,nan,nan,0.0983154215492,-0.00428343820923
P14,0,60,nan,nan,0.0804997612075,0.0160874630581
