participant,answer,confidence,std_temp,slope_temp,std_pupil,slope_pupil
P1,0,60,0.0271588622392,-0.000102106238236,0.0811296820025,0.00110387839589
P1,1,80,0.0485365656403,-0.00269695321345,0.157964350812,-0.00251123976077
P1,1,80,0.163486339912,-0.000318259150655,0.179103460223,0.000401006529826
P1,0,40,0.161711176676,-0.00304118889176,0.0624518409864,-0.000994351548334
P1,1,40,0.0114242926613,0.00135696031689,0.0575782764517,0.0010628165522
P1,1,40,0.0591718769384,0.00558871651962,0.0662668380566,-0.00158244508253
P1,0,80,0.0256986866702,0.00277948718258,0.130379809657,-0.00675577228925
P1,0,60,0.0239530587491,-0.00217812622271,0.175067236929,-0.00281977109183
P3,1,40,0.185789329625,-0.00144054717107,0.0944497960417,0.000543128652527
P3,0,0,0.0381037955418,-0.000408554917573,0.104882839714,-0.00131714628363
P3,0,40,0.0195756384647,-0.000475483657036,0.087365220095,-0.00093508988921
P3,1,0,0.074910999282,-0.00109013513027,0.16084221576,-0.00105048146491
P3,0,40,0.030614643555,-0.00237500346942,0.0755006370884,0.000909940378833
P3,0,20,0.00776293487637,0.000404024927008,0.152919255954,0.00238735804213
P3,1,60,0.0753948149496,0.00390901796321,0.154225848313,-0.0033480315801
P3,1,40,0.0407799166257,-0.00461713681044,0.102654093653,0.0114413419685
P6,0,60,0.111496904948,-0.0050842157532,0.119417699803,0.00236770474993
P6,0,60,0.0441715361458,0.000833498315309,0.126018511601,0.00142087335177
P6,0,40,0.0766506489436,0.00104793350668,0.1381234615,0.00164931524706
P6,0,40,0.0447359507495,-0.00267976816379,0.0908063977326,-0.00644494317707
P6,0,60,0.00934803974678,3.62019093431e-05,0.107515306677,-0.00141770297179
P6,0,40,0.0262278158339,0.00173294498422,0.100434173405,0.00589599646922
P6,1,80,0.00865725478928,-0.000898477123108,0.108625906732,0.00234492546052
P6,0,60,nan,nan,0.0799636446581,-0.00523008056005
P7,1,60,0.00258699067946,0.000354267511855,0.26479291588,-0.0558886353545
P7,0,60,0.0953437747006,-0.00484129053656,0.173624479015,0.000141692547869
P7,1,40,0.0805534482483,-0.00659149774905,0.173137473087,-0.00171567269982
P7,0,40,0.0157773086865,-0.00213752106774,0.14268605268,-0.0026942763536
P7,1,60,0.00354894932654,-0.000513745776128,0.0879188013185,0.000927482374504
P7,0,60,0.0851784099943,-0.00153412935519,0.16721840904,0.00468366496038
P7,0,80,0.00776919198161,-0.000827616247027,0.196705334425,0.00410855602552
P7,0,100,0.00363092188707,-0.000917763992979,0.148364454408,0.00429415653888
P10,0,60,0.534511748051,0.0159674522229,0.127177483632,-0.000818721155702
P10,0,60,0.0764556879651,0.00756296923178,0.129985645706,0.00485473141571
P10,0,40,0.146846101753,0.009664031065,0.0763436993956,-0.000592936331956
P10,0,0,0.179288289798,0.0156039279919,0.0723214868822,-0.00792598085922
P10,0,20,0.127187696178,0.0159191001499,0.0873000048948,0.00134756860426
P10,0,40,0.108969171207,0.0109684296873,0.10373347969,0.0146280674622
P10,0,60,0.083941107085,0.0066376860175,0.133378628164,-0.00131326972181
P10,0,40,nan,nan,0.142408895843,-0.00151688655697
P11,0,60,0.179644184452,0.00638802887537,0.116438863206,-0.00103703506456
P11,0,60,0.0538353972773,0.00942795326865,0.125258697744,-0.00733035706891
P11,0,60,0.035673188656,0.00982340427149,0.0728186357749,0.00181716329185
P11,0,60,0.0477471715135,0.00926565234352,0.0787717860818,-0.00248779851696
P11,0,60,0.0300670033651,0.00893966332084,0.0670021924981,-0.0108339141238
P11,0,60,0.0345779214682,0.0061303029005,0.0851873682608,0.0159490945341
P11,0,60,nan,nan,0.103535212482,-0.00247029783231
P11,0,60,nan,nan,0.0653017855554,-0.00432567873735
P12,0,60,0.146860809053,-0.00147871667862,0.188870666583,-0.00460560513976
P12,0,40,0.0294837749759,-0.0018906257184,0.115359053045,0.00183777997623
P12,0,40,0.0548225275,0.00288338563043,0.145604287717,0.00385402984969
P12,0,60,0.0101993065504,-0.000479633114286,0.507221240494,-0.00690781314998
P12,0,40,0.0246074252458,0.00288079959551,0.0741755164346,0.00452941921214
P12,0,60,0.0139311892007,-0.000524052199905,0.29739632262,0.00282539000349
P12,0,80,0.0250545779988,0.000686717413702,0.216877705199,0.00539507472121
P12,1,40,nan,nan,0.22328404977,0.00454876611431
P2,0,80,0.0164262662289,0.000411202671447,0.109115340377,0.00110769004629
P2,1,40,0.0409704458361,-0.000398214564952,0.116725369507,-0.000136547236194
P2,0,60,0.013544870278,0.000786217370336,0.115529755427,-0.00113969578618
P2,0,60,0.0456365698688,-0.000613965287544,0.154649146335,0.000449169329801
P2,0,60,0.00748648782808,0.00131032041527,0.091257420669,-0.00712592559375
P2,1,60,0.0102977370538,-0.000988664196507,0.0854984003936,-0.00204508484595
P2,0,80,0.00843525933211,-0.000812687884814,0.0898380222114,0.00571571129274
P2,1,100,nan,nan,0.0984892697784,0.000670929968031
P4,0,40,0.110602921177,0.00352705688605,0.109321832277,-0.00395938610822
P4,1,60,0.091363990088,0.00458880564733,0.100036039559,0.000716958677661
P4,0,20,0.0911686966958,-0.00164147148788,0.122009756656,-0.000298007725384
P4,0,60,0.03165184744,0.000553631064952,0.133898806036,-0.00273928577152
P4,0,60,0.018289530868,0.00107935596103,0.092012207654,-0.000267627626826
P4,0,80,0.0650715714293,-4.51072710063e-05,0.133917215165,0.000992164497298
P4,0,80,0.0169815539539,0.000423324540165,0.0928126652599,0.00118183299518
P4,0,60,0.0682289975721,-0.00444028066606,0.106950696549,0.000367402511713
P5,0,40,0.226493210054,0.00302462682321,0.142645556226,-0.000736535773682
P5,1,40,0.0368603338363,0.00248812733953,0.0863845941666,-0.00698573814069
P5,0,40,0.0162155082663,0.00205556933296,0.0727815202421,0.00726228534196
P5,0,40,0.00616505389647,0.0,0.0779443247797,-0.00013418032159
P5,0,40,0.0152243509531,-0.00160417106261,0.108598091117,0.000401577489341
P5,0,60,0.0444059213414,-0.00226246612833,0.109382357612,0.00131319274674
P5,0,60,0.00521105792078,0.000476969728557,0.127914056269,0.00183005753746
P5,0,60,0.0223686516349,-0.00107601488242,0.144293954552,0.00170342512539
P8,0,0,0.141216413805,-0.0069443471953,0.163559467652,-0.00805223428233
P8,0,40,0.090180134172,-0.00593111207394,0.109668143277,-0.00185718370466
P8,0,0,0.0706585479613,-0.00306317868362,0.110120988323,0.00198656831236
P8,0,60,0.011700712229,0.00257058621344,0.120696299982,-0.00722225476061
P8,0,60,0.00796476616104,0.00365003274665,0.0757803762885,-0.00420875812968
P8,0,80,0.0504924887007,-0.00134671571949,0.193602808379,-0.00190593159227
P8,0,60,0.0358969500154,-0.00270674441044,0.128187595642,0.000802089292101
P8,0,80,nan,nan,0.211229567582,0.0174136200261
P9,0,60,0.0654379757975,-0.00288765147619,0.12806922835,-0.00526832617157
P9,0,40,0.0178404984837,0.00143301444427,0.160314107895,0.00100255737685
P9,0,40,0.0558498128914,0.00381065845699,0.0924741726712,0.000304299834918
P9,0,60,0.012401905347,0.000987748473504,0.106359105372,-0.00344848260085
P9,0,60,0.0015423028966,-0.000224525300447,0.0372020475138,-0.00507614283428
P9,1,80,0.00609302880348,-0.00101303966088,0.10343532487,0.000257755278715
P9,0,60,0.0072107727573,-0.000596582991665,0.112684064347,-0.00625195774815
P9,0,60,nan,nan,0.116085454672,0.0118834214476
P13,0,60,0.175289485065,-0.00606019897859,0.105044732431,-0.00196095167728
P13,0,60,0.100693835769,0.00254287660349,0.150901764266,-0.00203292785746
P13,0,80,0.186804652174,0.00577968238773,0.100676536493,-0.000301226422562
P13,0,80,0.0477328137153,-0.000308865055897,0.100275703056,-0.000993113469275
P13,0,80,0.00777189447625,-0.00133518398442,0.0888133877184,0.00701542079521
P13,0,80,0.0183626297797,0.000479701874427,0.116256909394,-0.00333560698383
P13,1,80,0.0281074130198,-0.00129872311289,0.101205875921,0.00508008532837
P13,0,60,nan,nan,0.147572861804,0.0083061966457
P14,0,40,0.0383795570298,0.00232111957506,0.121146367759,-0.013278907484
P14,0,40,0.0167840883369,0.00243691264001,0.0807159201232,-0.00391278191672
P14,0,20,0.081397217813,0.00209638195578,0.139243151468,0.00131108128736
P14,0,20,0.0383401988869,0.00129940072581,0.123985734069,0.00416658207231
P14,0,20,0.0119190108472,-0.000285082298371,0.113974117436,0.00129981978113
P14,0,40,0.0355204409938,0.00232108127723,0.141538709727,-0.00127318900378
P14,1,40,nan,nan,0.0983154215492,-0.00428343820923
P14,0,60,nan,nan,0.0804997612075,0.0160874630581
