participant,answer,confidence,std_temp,slope_temp,std_pupil,slope_pupil
P1,0,60,0.0271158055287,-1.57086520362e-05,0.0811296820025,0.00110387839589
P1,1,80,0.0495092170296,-0.00290601935402,0.157964350812,-0.00251123976077
P1,1,80,0.163967543339,-0.000278476756823,0.179103460223,0.000401006529826
P1,0,40,0.162106357542,-0.00307374980067,0.0624518409864,-0.000994351548334
P1,1,40,0.0149503309895,0.00203544047533,0.0575782764517,0.0010628165522
P1,1,40,0.0605091728583,0.00564460368482,0.0662668380566,-0.00158244508253
P1,0,80,0.0203184523567,0.0021813696876,0.130379809657,-0.00675577228925
P1,0,60,0.0274692299446,-0.0022714744894,0.175067236929,-0.00281977109183
P3,1,40,0.184253873657,-0.0014123011481,0.0944497960417,0.000543128652527
P3,0,0,0.0394132952744,-0.000391169601932,0.104882839714,-0.00131714628363
P3,0,40,0.0192172163782,-0.000568715746651,0.087365220095,-0.00093508988921
P3,1,0,0.0789764939811,-0.00115009256244,0.16084221576,-0.00105048146491
P3,0,40,0.0263607359533,-0.00190392840111,0.0755006370884,0.000909940378833
P3,0,20,0.00732978592954,0.000580785832574,0.152919255954,0.00238735804213
P3,1,60,0.0730994387319,0.00365518562794,0.154225848313,-0.0033480315801
P3,1,40,0.040973669594,-0.00488646979105,0.102654093653,0.0114413419685
P6,0,60,0.112904934215,-0.00509874208392,0.119417699803,0.00236770474993
P6,0,60,0.0443801308088,0.000811564149116,0.126018511601,0.00142087335177
P6,0,40,0.0755489858052,0.000933453375701,0.1381234615,0.00164931524706
P6,0,40,0.0412647308141,-0.00243798457006,0.0908063977326,-0.00644494317707
P6,0,60,0.00974859599978,0.000253413365402,0.107515306677,-0.00141770297179
P6,0,40,0.0253708246864,0.00146287563603,0.100434173405,0.00589599646922
P6,1,80,0.0107187461365,-0.000898477123108,0.108625906732,0.00234492546052
P6,0,60,nan,nan,0.0799636446581,-0.00523008056005
P7,1,60,0.00305807137817,0.000506096445507,0.26479291588,-0.0558886353545
P7,0,60,0.0966360730382,-0.00479503616837,0.173624479015,0.000141692547869
P7,1,40,0.0836669986713,-0.00651078553171,0.173137473087,-0.00171567269982
P7,0,40,0.0158165764427,-0.00196514033647,0.14268605268,-0.0026942763536
P7,1,60,0.00297926720149,-0.000513745776128,0.0879188013185,0.000927482374504
P7,0,60,0.0828335479595,-0.00152613909814,0.16721840904,0.00468366496038
P7,0,80,0.00787578992855,-0.000806925840851,0.196705334425,0.00410855602552
P7,0,100,0.00165359456942,-0.000122368532397,0.148364454408,0.00429415653888
P10,0,60,0.537299712494,0.0159584003793,0.127177483632,-0.000818721155702
P10,0,60,0.0718464315204,0.00710865659241,0.129985645706,0.00485473141571
P10,0,40,0.151957790192,0.00991886352716,0.0763436993956,-0.000592936331956
P10,0,0,0.182696456321,0.0159857533098,0.0723214868822,-0.00792598085922
P10,0,20,0.13153191521,0.0166647254497,0.0873000048948,0.00134756860426
P10,0,40,0.10395219379,0.010483637215,0.10373347969,0.0146280674622
P10,0,60,0.0799612413547,0.00644871275009,0.133378628164,-0.00131326972181
P10,0,40,nan,nan,0.142408895843,-0.00151688655697
P11,0,60,0.1843403975,0.00679342301553,0.116438863206,-0.00103703506456
P11,0,60,0.0497186081865,0.00903306517363,0.125258697744,-0.00733035706891
P11,0,60,0.0363982600317,0.00998990264898,0.0728186357749,0.00181716329185
P11,0,60,0.048049138631,0.00914910325744,0.0787717860818,-0.00248779851696
P11,0,60,0.0200487061249,0.00606620011057,0.0670021924981,-0.0108339141238
P11,0,60,0.0351913138633,0.00727552432147,0.0851873682608,0.0159490945341
P11,0,60,nan,nan,0.103535212482,-0.00247029783231
P11,0,60,nan,nan,0.0653017855554,-0.00432567873735
P12,0,60,0.149274227371,-0.00147143236,0.188870666583,-0.00460560513976
P12,0,40,0.027088018919,-0.0019273368974,0.115359053045,0.00183777997623
P12,0,40,0.0563728794587,0.00295886692965,0.145604287717,0.00385402984969
P12,0,60,0.0108633188256,-0.000650930655103,0.507221240494,-0.00690781314998
P12,0,40,0.0261863114641,0.0032089919545,0.0741755164346,0.00452941921214
P12,0,60,0.0139769860504,-0.000748645999865,0.29739632262,0.00282539000349
P12,0,80,0.0253157209033,0.000872316714703,0.216877705199,0.00539507472121
P12,1,40,nan,nan,0.22328404977,0.00454876611431
P2,0,80,0.0174546218012,0.000436902838413,0.109115340377,0.00110769004629
P2,1,40,0.0419783495788,-0.000387452009142,0.116725369507,-0.000136547236194
P2,0,60,0.0148390443984,0.000712509491867,0.115529755427,-0.00113969578618
P2,0,60,0.0457681105732,-0.000521870494413,0.154649146335,0.000449169329801
P2,0,60,0.00641307258652,0.00105833572003,0.091257420669,-0.00712592559375
P2,1,60,0.0116688776929,-0.00105457514294,0.0854984003936,-0.00204508484595
P2,0,80,0.00784318812729,-0.000677239904012,0.0898380222114,0.00571571129274
P2,1,100,nan,nan,0.0984892697784,0.000670929968031
P4,0,40,0.110808948708,0.00358090508278,0.109321832277,-0.00395938610822
P4,1,60,0.0916635321434,0.00448137541478,0.100036039559,0.000716958677661
P4,0,20,0.092299559944,-0.00170788940936,0.122009756656,-0.000298007725384
P4,0,60,0.0330907653935,0.000622834948071,0.133898806036,-0.00273928577152
P4,0,60,0.016228688897,0.00105303020589,0.092012207654,-0.000267627626826
P4,0,80,0.0650636142965,1.50357570021e-05,0.133917215165,0.000992164497298
P4,0,80,0.0167196525695,-0.000178241911648,0.0928126652599,0.00118183299518
P4,0,60,0.0654579141159,-0.00422967446846,0.106950696549,0.000367402511713
P5,0,40,0.22621272854,0.00306376905269,0.142645556226,-0.000736535773682
P5,1,40,0.0389578222101,0.00251377813684,0.0863845941666,-0.00698573814069
P5,0,40,0.0193217907354,0.00238446042623,0.0727815202421,0.00726228534196
P5,0,40,0.00657811005433,-0.000247109247865,0.0779443247797,-0.00013418032159
P5,0,40,0.0155300316995,-0.00160417106261,0.108598091117,0.000401577489341
P5,0,60,0.0447288193701,-0.00219492982599,0.109382357612,0.00131319274674
P5,0,60,0.00575033944057,0.000527177068405,0.127914056269,0.00183005753746
P5,0,60,nan,nan,0.144293954552,0.00170342512539
P8,0,0,0.142320182004,-0.00697364823831,0.163559467652,-0.00805223428233
P8,0,40,0.0884736133635,-0.00564302948749,0.109668143277,-0.00185718370466
P8,0,0,0.0656862968967,-0.00271420896017,0.110120988323,0.00198656831236
P8,0,60,0.00817693232345,0.00212073362608,0.120696299982,-0.00722225476061
P8,0,60,0.0101055652479,0.00419077833874,0.0757803762885,-0.00420875812968
P8,0,80,0.0521591058253,-0.00158160799615,0.193602808379,-0.00190593159227
P8,0,60,0.0335866834642,-0.00223236652408,0.128187595642,0.000802089292101
P8,0,80,nan,nan,0.211229567582,0.0174136200261
P9,0,60,0.0660644329372,-0.0030744150045,0.12806922835,-0.00526832617157
P9,0,40,0.0210853747541,0.0018015038728,0.160314107895,0.00100255737685
P9,0,40,0.0562846657625,0.00371193673531,0.0924741726712,0.000304299834918
P9,0,60,0.0110010564325,0.000941806684039,0.106359105372,-0.00344848260085
P9,0,60,0.00121626063852,-0.000299367067263,0.0372020475138,-0.00507614283428
P9,1,80,0.00462331050223,-0.00101303966088,0.10343532487,0.000257755278715
P9,0,60,0.00832970987414,-0.000497152493054,0.112684064347,-0.00625195774815
P9,0,60,nan,nan,0.116085454672,0.0118834214476
P13,0,60,0.173814914324,-0.00584567866077,0.105044732431,-0.00196095167728
P13,0,60,0.0960032276453,0.00237969735621,0.150901764266,-0.00203292785746
P13,0,80,0.187586773984,0.0058429174248,0.100676536493,-0.000301226422562
P13,0,80,0.0468176147754,-0.0002901459616,0.100275703056,-0.000993113469275
P13,0,80,0.00838898086778,-0.00176001525219,0.0888133877184,0.00701542079521
