participant,answer,confidence,std_temp,slope_temp,std_pupil,slope_pupil
P1,0,60,0.0271272965576,-8.63975861993e-05,0.0811296820025,0.00110387839589
P1,1,80,0.0491703810287,-0.00286420612591,0.157964350812,-0.00251123976077
P1,1,80,0.163669314549,-0.000309418618693,0.179103460223,0.000401006529826
P1,0,40,0.162241439288,-0.00304770107354,0.0624518409864,-0.000994351548334
P1,1,40,0.0131240111788,0.00171881640139,0.0575782764517,0.0010628165522
P1,1,40,0.0598641046071,0.00558871651962,0.0662668380566,-0.00158244508253
P1,0,80,0.0230963865724,0.00249802012612,0.130379809657,-0.00675577228925
P1,0,60,0.0258607297606,-0.0022403584005,0.175067236929,-0.00281977109183
P3,1,40,0.185015441937,-0.00142995491246,0.0944497960417,0.000543128652527
P3,0,0,0.0387717588268,-0.000417247575394,0.104882839714,-0.00131714628363
P3,0,40,0.019397009831,-0.000540746119766,0.087365220095,-0.00093508988921
P3,1,0,0.076896100068,-0.00110648715723,0.16084221576,-0.00105048146491
P3,0,40,0.0283642380472,-0.00211983780742,0.0755006370884,0.000909940378833
P3,0,20,0.00751752338837,0.000479779600822,0.152919255954,0.00238735804213
P3,1,60,0.0743167230641,0.0038074850291,0.154225848313,-0.0033480315801
P3,1,40,0.0409982633779,-0.00469408909061,0.102654093653,0.0114413419685
P6,0,60,0.112233625635,-0.00502611043031,0.119417699803,0.00236770474993
P6,0,60,0.0443011209737,0.000833498315309,0.126018511601,0.00142087335177
P6,0,40,0.0761196128113,0.00100390268707,0.1381234615,0.00164931524706
P6,0,40,0.0429365154212,-0.00253872773411,0.0908063977326,-0.00644494317707
P6,0,60,0.00945419033424,0.000126706682701,0.107515306677,-0.00141770297179
P6,0,40,0.0258068710167,0.00159791031012,0.100434173405,0.00589599646922
P6,1,80,0.00969135797816,-0.000873519425244,0.108625906732,0.00234492546052
P6,0,60,nan,nan,0.0799636446581,-0.00523008056005
P7,1,60,0.00305807137817,0.000607315734608,0.26479291588,-0.0558886353545
P7,0,60,0.0960701982573,-0.00482587241383,0.173624479015,0.000141692547869
P7,1,40,0.0823297720027,-0.00661840182149,0.173137473087,-0.00171567269982
P7,0,40,0.0163271401461,-0.002171997214,0.14268605268,-0.0026942763536
P7,1,60,0.00297926720149,-0.000428121480107,0.0879188013185,0.000927482374504
P7,0,60,0.0840116544045,-0.00151015858402,0.16721840904,0.00468366496038
P7,0,80,0.00770424327357,-0.000744854622324,0.196705334425,0.00410855602552
P7,0,100,0.00235103035923,-0.000550658395788,0.148364454408,0.00429415653888
P10,0,60,0.535931040999,0.0159584003793,0.127177483632,-0.000818721155702
P10,0,60,0.0739066133712,0.00732245077564,0.129985645706,0.00485473141571
P10,0,40,0.149362202715,0.00978164604754,0.0763436993956,-0.000592936331956
P10,0,0,0.180862095657,0.0157312030979,0.0723214868822,-0.00792598085922
P10,0,20,0.131995645686,0.0166274441847,0.0873000048948,0.00134756860426
P10,0,40,0.106349291841,0.0106957339216,0.10373347969,0.0146280674622
P10,0,60,0.0819410925799,0.0065431993838,0.133378628164,-0.00131326972181
P10,0,40,nan,nan,0.142408895843,-0.00151688655697
P11,0,60,0.18203685726,0.00662143762274,0.116438863206,-0.00103703506456
P11,0,60,0.0517051979979,0.00937859225678,0.125258697744,-0.00733035706891
P11,0,60,0.0357711670049,0.00974015508275,0.0728186357749,0.00181716329185
