# timestamp,time_from_start,face,face_filtered,nose,nose_filtered,background
1467880697.257,0.000,35.009,nan,36.163,nan,25.030
1467880698.253,0.996,34.992,nan,36.236,nan,25.426
1467880699.278,2.021,34.864,nan,36.028,nan,25.701
1467880700.314,3.057,34.862,nan,36.056,nan,25.827
1467880701.334,4.077,34.709,nan,35.910,nan,26.203
1467880702.350,5.093,34.724,nan,35.883,nan,26.221
1467880703.373,6.116,34.670,nan,35.894,nan,26.274
1467880704.398,7.141,34.748,nan,35.808,nan,26.306
1467880705.436,8.179,34.708,nan,35.719,nan,26.203
1467880706.462,9.205,34.713,nan,35.725,nan,26.158
1467880707.482,10.225,34.683,nan,35.757,nan,26.044
1467880708.512,11.255,34.754,nan,35.779,nan,25.889
1467880709.535,12.278,34.765,nan,35.730,nan,25.840
1467880710.557,13.300,34.712,nan,35.658,nan,25.823
1467880711.704,14.447,34.701,nan,35.828,nan,25.718
1467880712.726,15.469,34.738,nan,35.823,nan,25.593
1467880713.743,16.486,34.860,nan,35.865,nan,25.416
1467880714.769,17.512,34.896,nan,36.020,nan,25.262
1467880715.794,18.537,34.799,nan,35.856,nan,25.288
1467880716.830,19.573,34.840,nan,35.932,nan,25.218
1467880717.862,20.605,34.940,nan,36.055,nan,25.048
1467880718.880,21.623,34.872,nan,35.969,nan,25.042
1467880719.901,22.644,35.002,nan,36.113,nan,24.848
1467880720.932,23.675,34.953,nan,36.053,nan,24.782
1467880721.956,24.699,34.994,nan,36.102,nan,24.715
1467880722.984,25.727,35.000,nan,36.039,nan,24.630
1467880724.008,26.751,34.999,35.024,36.004,36.108,24.635
1467880725.026,27.769,35.036,35.028,36.084,36.118,24.577
1467880726.058,28.801,35.004,35.033,36.072,36.125,24.551
1467880727.088,29.831,35.020,35.040,36.003,36.135,24.455
1467880728.112,30.855,35.052,35.049,36.049,36.146,24.415
1467880729.260,32.003,35.103,35.058,36.151,36.157,24.295
1467880730.274,33.017,35.135,35.070,36.122,36.170,24.248
1467880731.298,34.041,35.179,35.081,36.161,36.184,24.206
1467880732.325,35.068,35.157,35.094,36.176,36.198,24.186
1467880733.361,36.104,35.110,35.105,36.002,36.212,24.224
1467880734.377,37.120,35.193,35.117,36.210,36.228,24.105
1467880735.403,38.146,35.222,35.128,36.155,36.245,24.078
1467880736.425,39.168,35.211,35.141,36.199,36.262,24.047
1467880737.446,40.189,35.233,35.154,36.352,36.280,24.030
1467880738.479,41.222,35.240,35.167,36.351,36.300,24.030
1467880739.502,42.245,35.251,35.178,36.332,36.317,24.069
1467880740.521,43.264,35.222,35.191,36.414,36.332,24.085
1467880741.559,44.302,35.256,35.204,36.416,36.352,24.060
1467880742.586,45.329,35.321,35.215,36.375,36.369,24.023
1467880743.605,46.348,35.363,35.225,36.425,36.383,23.967
1467880744.630,47.373,35.192,35.235,36.314,36.400,24.046
1467880745.657,48.400,35.287,35.245,36.327,36.413,23.986
1467880746.678,49.421,35.302,35.252,36.527,36.426,23.982
1467880747.707,50.450,35.223,35.261,36.452,36.439,23.989
1467880748.742,51.485,35.361,35.268,36.465,36.451,23.867
1467880749.759,52.502,35.334,35.275,36.520,36.460,23.883
1467880750.785,53.528,35.403,35.281,36.599,36.470,23.854
1467880751.817,54.560,35.380,35.288,36.549,36.485,23.800
1467880752.830,55.573,35.248,35.295,36.682,36.496,23.919
1467880753.856,56.599,35.305,35.302,36.572,36.507,23.912
1467880754.887,57.630,35.327,35.309,36.746,36.519,23.898
1467880755.913,58.656,35.393,35.316,36.675,36.534,23.879
1467880756.931,59.674,35.331,35.323,36.627,36.546,23.876
1467880757.957,60.700,35.384,35.329,36.617,36.558,23.894
1467880758.985,61.728,35.356,35.334,36.660,36.571,23.904
1467880760.136,62.879,35.374,35.338,36.662,36.582,23.942
1467880761.159,63.902,35.347,35.344,36.576,36.593,24.001
1467880762.188,64.931,35.360,35.349,36.599,36.606,24.028
1467880763.210,65.953,35.331,35.352,36.683,36.616,23.967
1467880764.239,66.982,35.398,35.357,36.671,36.627,23.965
1467880765.260,68.003,35.479,35.363,36.771,36.637,23.967
1467880766.281,69.024,35.468,35.367,36.866,36.648,23.978
1467880767.309,70.052,35.335,35.371,36.590,36.657,24.073
1467880768.332,71.075,35.391,35.374,36.658,36.663,23.976
1467880769.352,72.095,35.464,35.377,36.914,36.668,23.983
1467880770.383,73.126,35.447,35.381,36.770,36.675,24.041
1467880771.416,74.159,35.432,35.385,36.815,36.687,24.130
1467880772.439,75.182,35.364,35.386,36.783,36.696,24.115
1467880773.467,76.210,35.402,35.392,36.659,36.709,24.169
1467880774.485,77.228,35.339,35.397,36.735,36.722,24.249
1467880775.517,78.260,35.354,35.402,36.729,36.730,24.245
1467880776.542,79.285,35.384,35.407,36.726,36.744,24.221
1467880777.564,80.307,35.353,35.411,36.553,36.756,24.281
1467880778.584,81.327,35.322,35.414,36.674,36.764,24.268
1467880779.722,82.465,35.392,35.416,36.838,36.770,24.301
1467880780.759,83.502,35.337,35.418,36.630,36.776,24.284
1467880781.802,84.545,35.433,35.423,36.694,36.781,24.237
1467880782.811,85.554,35.419,35.426,36.711,36.785,24.191
1467880783.834,86.577,35.403,35.429,36.823,36.788,24.243
1467880784.862,87.605,35.413,35.431,36.734,36.790,24.285
1467880785.877,88.620,35.435,35.434,36.833,36.795,24.316
1467880786.917,89.660,35.407,35.435,36.835,36.799,24.382
1467880787.937,90.680,35.402,35.438,36.732,36.802,24.344
1467880788.955,91.698,35.475,35.440,36.782,36.806,24.346
1467880789.981,92.724,35.388,35.441,36.745,36.812,24.365
1467880791.002,93.745,35.395,35.444,36.734,36.817,24.383
1467880792.041,94.784,35.476,35.446,36.747,36.821,24.310
1467880793.071,95.814,35.523,35.447,36.794,36.825,24.269
1467880794.086,96.829,35.454,35.446,36.916,36.819,24.249
1467880795.120,97.863,35.482,35.446,36.847,36.819,24.310
1467880796.135,98.878,35.427,35.449,36.660,36.826,24.309
1467880797.173,99.916,35.389,35.451,36.698,36.830,24.266
1467880798.190,100.933,35.438,35.451,36.831,36.830,24.205
1467880799.217,101.960,35.535,35.452,37.039,36.833,24.165
1467880800.237,102.980,35.446,35.454,36.908,36.834,24.311
1467880801.268,104.011,35.517,35.457,36.998,36.836,24.315
1467880802.292,105.035,35.573,35.460,37.085,36.841,24.222
1467880803.326,106.069,35.553,35.462,36.970,36.845,24.197
1467880804.346,107.089,35.518,35.464,37.181,36.852,24.135
1467880805.379,108.122,35.554,35.464,37.133,36.857,24.205
1467880806.395,109.138,35.503,35.467,36.956,36.863,24.226
1467880807.429,110.172,35.521,35.470,36.949,36.866,24.258
1467880808.457,111.200,35.501,35.471,36.879,36.866,24.296
1467880809.464,112.207,35.520,35.476,36.955,36.867,24.258
1467880810.504,113.247,35.468,35.478,36.799,36.867,24.267
1467880811.518,114.261,35.502,35.479,36.902,36.867,24.269
1467880812.556,115.299,35.475,35.482,36.773,36.868,24.256
1467880813.580,116.323,35.493,35.485,36.913,36.868,24.178
1467880814.604,117.347,35.485,35.489,36.845,36.869,24.216
1467880815.632,118.375,35.510,35.491,36.822,36.867,24.263
1467880816.657,119.400,35.466,35.492,36.856,36.869,24.287
1467880817.684,120.427,35.431,35.494,36.893,36.868,24.303
1467880818.707,121.450,35.485,35.496,36.905,36.868,24.330
1467880819.724,122.467,35.444,35.497,36.872,36.867,24.383
1467880820.754,123.497,35.441,35.497,36.896,36.870,24.279
1467880821.781,124.524,35.424,35.497,36.481,36.870,24.311
1467880822.814,125.557,35.489,35.498,36.873,36.868,24.277
1467880823.826,126.569,35.528,35.500,36.968,36.870,24.302
1467880824.851,127.594,35.453,35.503,36.850,36.875,24.385
1467880825.881,128.624,35.489,35.506,36.900,36.876,24.304
1467880826.907,129.650,35.493,35.508,36.935,36.878,24.290
1467880828.849,131.592,35.564,35.509,36.883,36.875,24.205
1467880829.867,132.610,35.517,35.510,36.891,36.881,24.233
1467880830.900,133.643,35.588,35.511,36.935,36.874,24.206
1467880831.925,134.668,35.432,35.511,36.958,36.870,24.246
1467880832.939,135.682,35.442,35.511,37.103,36.867,24.213
1467880833.978,136.721,35.404,35.510,37.028,36.863,24.322
