# timestamp,time_from_start,face,face_filtered,nose,nose_filtered,background
1467885342.679,0.000,35.125,nan,31.789,nan,25.774
1467885343.685,1.006,34.978,nan,31.570,nan,26.279
1467885344.715,2.036,34.961,nan,31.442,nan,26.603
1467885345.741,3.062,34.907,nan,31.438,nan,26.810
1467885346.763,4.084,34.735,nan,31.438,nan,27.044
1467885347.792,5.113,34.735,nan,31.426,nan,27.166
1467885348.820,6.141,34.687,nan,31.160,nan,27.164
1467885349.842,7.163,34.604,nan,31.176,nan,27.113
1467885350.866,8.187,34.649,nan,31.189,nan,27.073
1467885351.886,9.207,34.649,nan,31.265,nan,27.058
1467885352.916,10.237,34.626,nan,31.082,nan,27.047
1467885353.942,11.263,34.695,nan,31.234,nan,26.987
1467885354.971,12.292,34.677,nan,31.245,nan,26.721
1467885355.992,13.313,34.682,nan,31.306,nan,26.593
1467885357.024,14.345,34.726,nan,31.359,nan,26.555
1467885358.045,15.366,34.688,nan,31.164,nan,26.458
1467885359.070,16.391,34.816,nan,31.395,nan,26.175
1467885360.093,17.414,34.861,nan,31.862,nan,26.058
1467885361.122,18.443,34.937,nan,31.598,nan,25.896
1467885362.151,19.472,34.976,nan,31.668,nan,25.751
1467885363.169,20.490,34.909,nan,31.560,nan,25.724
1467885364.193,21.514,34.985,nan,31.587,nan,25.564
1467885365.216,22.537,34.997,nan,32.042,nan,25.498
1467885366.255,23.576,34.996,nan,31.851,nan,25.447
1467885367.276,24.597,35.053,nan,31.952,nan,25.274
1467885368.306,25.627,35.013,nan,31.917,nan,25.263
1467885369.327,26.648,35.037,35.033,31.689,31.719,25.136
1467885370.356,27.677,35.066,35.036,32.038,31.726,25.103
1467885371.375,28.696,35.132,35.040,31.930,31.732,24.875
1467885372.396,29.717,35.139,35.047,31.935,31.737,24.852
1467885373.422,30.743,35.130,35.055,31.915,31.749,24.891
1467885374.449,31.770,35.151,35.064,31.805,31.762,24.808
1467885375.481,32.802,35.113,35.076,31.734,31.775,24.861
1467885376.507,33.828,35.096,35.086,31.868,31.783,24.848
1467885377.524,34.845,35.131,35.097,31.959,31.801,24.784
1467885378.560,35.881,35.200,35.111,32.005,31.820,24.638
1467885379.582,36.903,35.227,35.124,31.811,31.833,24.717
1467885380.611,37.932,35.161,35.137,32.056,31.848,24.687
1467885381.627,38.948,35.191,35.151,31.875,31.866,24.663
1467885382.663,39.984,35.148,35.162,31.857,31.883,24.730
1467885383.683,41.004,35.200,35.174,31.869,31.898,24.659
1467885384.710,42.031,35.202,35.186,31.988,31.912,24.705
1467885385.739,43.060,35.263,35.199,32.180,31.925,24.668
