# timestamp,time_from_start,face,face_filtered,nose,nose_filtered,background
1467791137.211,127.593,34.745,34.711,35.680,35.667,22.254
1467791138.250,128.632,34.670,34.712,35.592,35.669,22.323
1467791139.290,129.672,34.715,34.714,35.737,35.671,22.277
1467791140.315,130.697,34.812,34.717,35.694,35.672,22.222
1467791141.341,131.723,34.719,34.720,35.612,35.673,22.305
1467791142.373,132.755,34.725,34.723,35.685,35.674,22.303
1467791143.399,133.781,34.742,34.727,35.652,35.678,22.316
1467791144.418,134.800,34.683,34.731,35.661,35.684,22.367
1467791145.447,135.829,34.641,34.736,35.554,35.689,22.404
1467791146.466,136.848,34.664,34.740,35.630,35.692,22.322
1467791147.498,137.880,34.710,34.741,35.672,35.693,22.270
1467791148.515,138.897,34.769,34.743,35.790,35.694,22.172
1467791149.560,139.942,34.820,34.746,35.820,35.698,22.030
1467791150.575,140.957,34.804,34.744,35.801,35.695,22.161
1467791151.603,141.985,34.754,34.744,35.763,35.693,22.206
1467791152.619,143.001,34.870,34.744,35.873,35.688,22.128
1467791153.650,144.032,34.879,34.744,35.814,35.685,22.130
1467791154.686,145.068,34.791,34.745,35.722,35.683,22.179
1467791155.696,146.078,34.759,34.746,35.693,35.680,22.142
1467791156.711,147.093,34.794,34.748,35.721,35.677,22.105
1467791157.749,148.131,34.735,34.749,35.701,35.676,22.143
1467791158.777,149.159,34.739,34.751,35.691,35.675,22.126
1467791159.810,150.192,34.781,34.752,35.719,35.671,22.116
1467791160.835,151.217,34.807,34.753,35.802,35.669,22.109
1467791161.852,152.234,34.783,34.756,35.689,35.670,22.150
1467791162.885,153.267,34.793,34.757,35.759,35.670,22.112
1467791163.901,154.283,34.826,34.757,35.792,35.668,22.115
1467791164.929,155.311,34.769,34.758,35.761,35.668,22.145
1467791165.955,156.337,34.803,34.759,35.774,35.667,22.121
1467791166.987,157.369,34.825,34.759,35.810,35.665,22.043
1467791168.008,158.390,34.852,34.760,35.753,35.665,22.076
1467791169.031,159.413,34.816,34.760,35.755,35.663,22.057
1467791170.060,160.442,34.836,34.762,35.735,35.664,22.052
1467791171.071,161.453,34.804,34.762,35.763,35.662,22.043
1467791172.120,162.502,34.867,34.762,35.893,35.660,21.948
1467791173.143,163.525,34.875,34.762,35.833,35.655,21.959
1467791174.169,164.551,34.856,34.765,35.747,35.655,21.958
1467791175.183,165.565,34.726,34.768,35.647,35.656,22.063
1467791176.208,166.590,34.760,34.769,35.662,35.656,22.028
1467791177.240,167.622,34.800,34.769,35.795,35.652,22.010
1467791178.262,168.644,34.583,34.768,35.525,35.649,21.948
1467791179.287,169.669,34.655,34.766,35.456,35.644,21.942
1467791180.323,170.705,34.652,34.765,35.343,35.640,21.987
1467791181.346,171.728,34.720,34.764,35.505,35.636,21.971
1467791182.374,172.756,34.708,34.764,35.512,35.634,21.956
1467791183.399,173.781,34.706,34.765,35.451,35.633,21.999
1467791184.423,174.805,34.740,34.766,35.408,35.632,22.013
1467791185.447,175.829,34.751,34.765,35.493,35.629,21.912
1467791186.472,176.854,34.781,34.767,35.560,35.628,21.987
1467791187.497,177.879,34.683,34.768,35.486,35.627,22.084
1467791188.515,178.897,34.682,34.769,35.478,35.627,22.064
1467791189.540,179.922,34.724,34.769,35.595,35.626,21.991
1467791190.574,180.956,34.712,34.770,35.499,35.625,21.948
1467791191.605,181.987,34.745,34.771,35.535,35.624,21.960
1467791192.627,183.009,34.753,34.771,35.665,35.621,21.960
1467791193.659,184.041,34.766,34.772,35.630,35.621,21.940
1467791194.680,185.062,34.667,34.771,35.477,35.617,22.035
1467791195.704,186.086,34.793,34.771,35.697,35.614,21.889
1467791196.732,187.114,34.816,34.769,35.638,35.609,21.921
1467791197.748,188.130,34.797,34.769,35.631,35.608,21.930
1467791198.786,189.168,34.757,34.769,35.578,35.607,21.987
1467791199.800,190.182,34.721,34.769,35.536,35.604,22.025
1467791200.832,191.214,34.714,34.769,35.383,35.599,22.027
1467791201.849,192.231,34.781,34.768,35.548,35.595,22.015
1467791202.883,193.265,34.825,34.768,35.713,35.592,21.944
1467791203.909,194.291,34.775,34.769,35.645,35.588,21.961
1467791204.933,195.315,34.758,34.771,35.596,35.586,21.978
1467791205.948,196.330,34.760,34.773,35.652,35.584,21.938
1467791206.975,197.357,34.707,34.779,35.538,35.586,22.049
1467791208.000,198.382,34.707,34.782,35.509,35.589,22.098
1467791209.028,199.410,34.805,34.786,35.648,35.593,21.980
1467791210.057,200.439,34.864,34.789,35.713,35.597,21.923
1467791211.088,201.470,34.872,34.792,35.692,35.600,21.932
1467791212.104,202.486,34.775,34.794,35.602,35.603,21.963
1467791213.144,203.526,34.781,34.794,35.573,35.606,21.956
1467791214.159,204.541,34.811,34.794,35.657,35.605,21.906
1467791215.189,205.571,34.804,34.792,35.653,35.601,21.965
1467791216.196,206.578,34.837,34.793,35.677,35.601,21.908
1467791217.232,207.614,34.839,34.795,35.776,35.601,21.918
1467791218.266,208.648,34.823,34.796,35.623,35.601,21.975
1467791219.286,209.668,34.842,34.796,35.681,35.599,21.935
1467791220.312,210.694,34.821,34.794,35.677,35.593,21.948
1467791221.345,211.727,34.836,34.795,35.720,35.587,21.921
1467791222.373,212.755,34.737,34.796,35.558,35.585,22.104
1467791223.388,213.770,34.811,34.796,35.647,35.581,22.029
1467791224.425,214.807,34.764,34.794,35.516,35.571,22.021
1467791225.551,215.933,34.803,34.794,35.652,35.566,21.965
1467791226.594,216.976,34.851,34.793,35.687,35.563,21.908
1467791227.611,217.993,34.794,34.793,35.615,35.564,21.994
1467791228.633,219.015,34.870,34.793,35.636,35.562,21.911
1467791229.663,220.045,34.844,34.794,35.581,35.562,21.919
1467791230.681,221.063,34.811,34.791,35.617,35.556,21.977
1467791231.707,222.089,34.815,34.790,35.429,35.550,21.996
1467791232.742,223.124,34.873,34.788,35.523,35.544,21.962
1467791233.760,224.142,34.904,34.786,35.692,35.538,21.931
1467791234.797,225.179,34.889,34.784,35.632,35.529,21.965
1467791235.815,226.197,34.826,34.787,35.616,35.528,21.987
1467791236.843,227.225,34.864,34.789,35.588,35.528,21.929
1467791237.868,228.250,34.886,34.789,35.682,35.528,21.917
1467791238.895,229.277,34.912,34.787,35.709,35.525,21.945
1467791239.911,230.293,34.797,34.787,35.610,35.522,21.990
1467791240.936,231.318,34.725,34.787,35.587,35.522,22.012
1467791241.958,232.340,34.766,34.787,35.448,35.522,22.011
1467791242.997,233.379,34.690,34.786,35.301,35.518,22.003
1467791244.017,234.399,34.732,34.784,35.486,35.513,22.009
1467791245.050,235.432,34.778,34.783,35.495,35.509,21.978
1467791246.071,236.453,34.800,34.781,35.595,35.501,22.009
1467791247.099,237.481,34.685,34.779,35.363,35.497,22.000
1467791248.118,238.500,34.661,34.776,35.240,35.491,22.080
1467791249.144,239.526,34.800,34.775,35.329,35.487,22.061
1467791250.175,240.557,34.785,34.773,35.512,35.483,22.062
1467791251.190,241.572,34.691,34.773,35.250,35.480,22.009
1467791252.215,242.597,34.655,34.772,35.154,35.475,22.043
1467791253.244,243.626,34.833,34.772,35.366,35.473,21.908
1467791254.276,244.658,34.723,34.771,35.452,35.469,22.088
1467791255.296,245.678,34.773,34.769,35.625,35.464,22.051
1467791256.337,246.719,34.754,34.768,35.440,35.460,22.071
1467791257.353,247.735,34.725,34.765,35.385,35.455,22.102
1467791258.375,248.757,34.659,34.762,35.239,35.451,22.013
1467791259.395,249.777,34.734,34.759,35.344,35.448,22.002
1467791260.429,250.811,34.673,34.757,35.333,35.449,22.027
1467791261.448,251.830,34.631,34.752,35.239,35.447,22.061
1467791262.473,252.855,34.662,34.748,35.194,35.442,22.071
1467791263.499,253.881,34.865,34.744,35.486,35.439,22.056
1467791264.534,254.916,34.854,34.742,35.520,35.436,22.034
1467791265.563,255.945,34.801,34.738,35.624,35.432,22.129
1467791266.582,256.964,34.763,34.734,35.527,35.427,22.056
1467791267.600,257.982,34.834,34.730,35.550,35.422,21.987
1467791268.633,259.015,34.801,34.729,35.600,35.421,22.027
1467791269.667,260.049,34.771,34.730,35.559,35.417,21.999
1467791270.686,261.068,34.769,34.729,35.442,35.416,22.016
1467791271.703,262.085,34.704,34.728,35.406,35.418,22.059
1467791272.728,263.110,34.769,34.728,35.453,35.416,21.954
1467791273.766,264.148,34.716,34.727,35.343,35.415,21.998
1467791274.789,265.171,34.711,34.726,35.390,35.413,22.088
1467791275.811,266.193,34.686,34.727,35.355,35.417,22.147
1467791276.841,267.223,34.756,34.729,35.447,35.424,22.086
1467791277.862,268.244,34.745,34.727,35.494,35.429,22.070
1467791278.886,269.268,34.740,34.727,35.418,35.432,22.123
1467791279.921,270.303,34.729,34.726,35.360,35.435,22.098
1467791280.947,271.329,34.771,34.727,35.416,35.441,22.039
1467791281.961,272.343,34.723,34.724,35.431,35.444,21.975
1467791282.983,273.365,34.774,34.724,35.396,35.444,21.931
1467791284.011,274.393,34.758,34.724,35.384,35.444,21.923
1467791285.054,275.436,34.674,34.723,35.348,35.446,22.075
1467791286.074,276.456,34.656,34.724,35.395,35.449,22.139
1467791287.093,277.475,34.666,34.725,35.414,35.452,22.157
1467791288.120,278.502,34.709,34.725,35.484,35.457,22.130
1467791289.150,279.532,34.622,34.725,35.439,35.461,22.181
1467791290.164,280.546,34.672,34.727,35.417,35.468,22.138
1467791291.193,281.575,34.677,34.729,35.440,35.474,22.153
1467791292.216,282.598,34.690,34.728,35.473,35.476,22.076
1467791293.241,283.623,34.640,34.724,35.388,35.475,22.151
1467791294.277,284.659,34.696,34.722,35.407,35.472,22.083
1467791295.312,285.694,34.695,34.720,35.436,35.470,22.048
1467791296.324,286.706,34.746,34.717,35.531,35.466,22.037
1467791297.344,287.726,34.743,34.717,35.342,35.464,22.133
1467791298.381,288.763,34.710,34.716,35.407,35.460,22.112
1467791299.405,289.787,34.678,34.716,35.397,35.459,22.151
1467791300.426,290.808,34.710,34.715,35.386,35.458,22.063
1467791301.447,291.829,34.726,34.713,35.483,35.455,22.067
1467791302.479,292.861,34.743,34.712,35.469,35.457,22.058
1467791303.497,293.879,34.720,34.712,35.564,35.455,22.086
1467791304.536,294.918,34.789,34.711,35.628,35.454,21.973
1467791305.560,295.942,34.711,34.710,35.615,35.453,22.017
1467791306.581,296.963,34.755,34.708,35.657,35.450,21.931
1467791307.608,297.990,34.648,34.706,35.430,35.449,22.064
1467791308.623,299.005,34.687,34.704,35.467,35.448,22.131
1467791309.656,300.038,34.681,34.702,35.556,35.445,22.123
1467791310.676,301.058,34.712,34.700,35.441,35.438,22.032
1467791311.704,302.086,34.809,34.696,35.634,35.432,21.903
1467791312.734,303.116,34.695,34.695,35.537,35.430,21.987
1467791313.754,304.136,34.762,34.696,35.567,35.432,21.931
1467791314.789,305.171,34.702,34.696,35.390,35.432,21.908
1467791315.817,306.199,34.734,34.695,35.622,35.431,21.898
1467791316.843,307.225,34.684,34.694,35.531,35.428,21.996
1467791317.866,308.248,34.753,34.694,35.626,35.425,21.953
1467791318.889,309.271,34.767,34.693,35.524,35.424,21.934
1467791319.923,310.305,34.784,34.693,35.630,35.423,21.871
1467791320.943,311.325,34.660,34.693,35.455,35.421,21.987
1467791321.961,312.343,34.681,34.693,35.455,35.421,22.023
1467791322.987,313.369,34.640,34.692,35.411,35.419,22.107
1467791324.007,314.389,34.710,34.690,35.336,35.415,22.130
1467791325.044,315.426,34.756,34.685,35.472,35.407,22.088
1467791326.066,316.448,34.739,34.681,35.363,35.403,22.070
1467791327.098,317.480,34.765,34.676,35.409,35.396,22.037
1467791328.119,318.501,34.644,34.675,35.310,35.393,22.172
1467791329.149,319.531,34.642,34.672,35.278,35.388,22.225
1467791330.164,320.546,34.692,34.669,35.455,35.383,22.247
1467791331.195,321.577,34.701,34.665,35.327,35.380,22.215
1467791332.216,322.598,34.615,34.662,35.264,35.376,22.321
1467791333.243,323.625,34.700,34.659,35.396,35.370,22.213
1467791334.266,324.648,34.647,34.656,35.353,35.362,22.240
1467791335.297,325.679,34.647,34.656,35.375,35.340,22.211
1467791336.330,326.712,34.624,34.655,35.282,35.317,22.200
1467791337.350,327.732,34.634,34.655,35.274,35.292,22.213
1467791338.375,328.757,34.634,34.654,35.003,35.263,22.147
1467791339.394,329.776,34.549,34.653,35.080,35.238,22.154
1467791340.424,330.806,34.699,34.650,35.301,35.209,22.183
1467791341.455,331.837,34.728,34.650,35.431,35.190,22.158
1467791342.474,332.856,34.645,34.647,35.387,35.175,22.155
1467791343.496,333.878,34.635,34.642,35.374,35.167,22.139
1467791344.522,334.904,34.634,34.639,35.339,35.157,22.157
1467791345.663,336.045,34.633,34.637,35.259,35.149,22.177
1467791346.697,337.079,34.620,34.633,35.342,35.139,22.156
1467791347.726,338.108,34.665,34.629,35.385,35.132,22.166
1467791348.750,339.132,34.669,34.625,35.384,35.124,22.182
1467791349.762,340.144,34.676,34.623,35.383,35.119,22.150
1467791350.800,341.182,34.647,34.622,35.272,35.114,22.185
1467791351.824,342.206,34.589,34.621,35.216,35.111,22.155
1467791352.856,343.238,34.471,34.618,35.133,35.107,22.330
1467791353.878,344.260,34.512,34.615,35.107,35.101,22.345
1467791354.892,345.274,34.432,34.611,35.023,35.092,22.419
1467791355.919,346.301,34.607,34.607,35.232,35.085,22.260
1467791356.965,347.347,34.557,34.605,35.127,35.081,22.200
1467791357.979,348.361,34.544,34.602,35.207,35.077,22.173
1467791359.001,349.383,34.554,34.600,35.271,35.071,22.250
1467791360.027,350.409,34.565,34.595,35.348,35.068,22.199
1467791361.059,351.441,34.580,34.593,35.296,35.065,22.175
1467791362.085,352.467,34.571,34.590,35.204,35.059,22.220
1467791363.113,353.495,34.774,34.590,34.439,35.054,22.198
1467791364.135,354.517,34.581,34.589,34.147,35.048,22.246
1467791365.149,355.531,34.653,34.589,34.071,35.043,22.245
1467791366.163,356.545,34.626,34.587,33.980,35.039,22.356
1467791367.200,357.582,34.650,34.586,34.068,35.040,22.352
1467791368.243,358.625,34.644,34.587,34.068,35.039,22.314
1467791369.263,359.645,34.693,34.585,34.460,35.036,22.425
1467791370.281,360.663,34.597,34.583,34.732,35.030,22.480
1467791371.313,361.695,34.460,34.583,34.952,35.024,22.446
1467791372.334,362.716,34.584,34.584,35.091,35.021,22.399
1467791373.356,363.738,34.532,34.584,35.076,35.015,22.403
1467791374.380,364.762,34.568,34.583,35.082,35.009,22.403
1467791375.406,365.788,34.551,34.582,35.133,35.002,22.457
1467791376.429,366.811,34.536,34.581,35.202,34.998,22.416
1467791377.460,367.842,34.586,34.580,35.178,34.995,22.339
1467791378.486,368.868,34.600,34.579,35.202,34.991,22.290
1467791379.515,369.897,34.598,34.580,35.223,34.991,22.257
1467791380.542,370.924,34.551,34.582,35.138,34.992,22.298
1467791381.567,371.949,34.554,34.584,35.095,34.993,22.360
1467791382.594,372.976,34.538,34.587,34.916,34.996,22.337
1467791383.607,373.989,34.527,34.591,35.026,35.001,22.351
1467791384.633,375.015,34.548,34.592,35.069,35.000,22.349
1467791385.676,376.058,34.497,34.594,35.040,35.003,22.381
1467791386.686,377.068,34.538,34.596,35.155,35.003,22.342
1467791387.711,378.093,34.477,34.597,35.121,35.006,22.385
1467791388.746,379.128,34.459,34.598,35.110,35.005,22.405
1467791389.771,380.153,34.569,34.597,35.097,35.004,22.400
1467791390.794,381.176,34.615,34.597,35.057,35.004,22.440
1467791391.811,382.193,34.625,34.593,35.036,35.017,22.493
1467791392.839,383.221,34.590,34.593,35.022,35.038,22.472
1467791393.880,384.262,34.556,34.593,35.030,35.060,22.447
1467791394.898,385.280,34.591,34.592,35.060,35.086,22.436
1467791395.917,386.299,34.575,34.590,35.071,35.108,22.363
1467791396.941,387.323,34.594,34.589,35.091,35.129,22.405
1467791397.976,388.358,34.624,34.585,35.103,35.141,22.375
1467791398.998,389.380,34.627,34.581,35.099,35.141,22.346
1467791400.041,390.423,34.708,34.582,35.165,35.142,22.310
1467791401.048,391.430,34.617,34.581,35.040,35.142,22.317
1467791402.077,392.459,34.605,34.582,34.938,35.141,22.289
1467791403.102,393.484,34.576,34.581,34.946,35.143,22.385
1467791404.122,394.504,34.610,34.581,35.146,35.144,22.356
1467791405.146,395.528,34.589,34.581,35.203,35.144,22.386
1467791406.174,396.556,34.641,34.580,35.203,35.145,22.319
1467791407.201,397.583,34.682,34.580,35.266,35.146,22.309
1467791408.232,398.614,34.688,34.579,35.257,35.147,22.335
1467791409.255,399.637,34.606,34.578,35.194,35.149,22.444
1467791410.275,400.657,34.674,34.576,35.293,35.150,22.361
1467791411.290,401.672,34.656,34.574,35.254,35.154,22.336
1467791412.336,402.718,34.654,34.572,35.199,35.155,22.345
1467791413.360,403.742,34.639,34.570,35.318,35.153,22.323
1467791414.379,404.761,34.658,34.569,35.205,35.153,22.382
1467791415.408,405.790,34.636,34.567,35.391,35.153,22.354
1467791416.429,406.811,34.601,34.566,35.307,35.155,22.366
1467791417.463,407.845,34.542,34.563,35.241,35.155,22.408
1467791418.488,408.870,34.562,34.561,35.188,35.157,22.368
1467791419.511,409.893,34.541,34.558,35.190,35.161,22.406
1467791420.531,410.913,34.619,34.555,35.296,35.164,22.371
1467791421.571,411.953,34.607,34.552,35.275,35.164,22.356
1467791422.599,412.981,34.610,34.549,35.386,35.162,22.390
1467791423.615,413.997,34.551,34.546,35.300,35.161,22.446
1467791424.645,415.027,34.554,34.542,35.231,35.159,22.394
1467791425.660,416.042,34.467,34.537,35.088,35.157,22.408
1467791426.691,417.073,34.390,34.534,34.773,35.158,22.486
1467791427.701,418.083,34.506,34.530,34.994,35.158,22.438
1467791428.733,419.115,34.533,34.524,35.069,35.156,22.462
1467791429.766,420.148,34.579,34.520,35.040,35.153,22.305
1467791430.787,421.169,34.544,34.516,35.186,35.154,22.375
1467791431.823,422.205,34.530,34.510,35.200,35.153,22.398
1467791432.856,423.238,34.527,34.504,35.187,35.145,22.432
1467791433.878,424.260,34.534,34.498,35.217,35.135,22.369
1467791434.894,425.276,34.588,34.491,35.295,35.124,22.369
1467791435.918,426.300,34.589,34.483,35.284,35.115,22.384
1467791436.952,427.334,34.455,34.476,35.206,35.107,22.512
1467791437.966,428.348,34.456,34.471,35.167,35.104,22.499
1467791438.999,429.381,34.459,34.465,35.148,35.098,22.495
1467791440.018,430.400,34.418,34.460,35.062,35.091,22.527
1467791441.044,431.426,34.440,34.454,34.994,35.085,22.505
1467791442.079,432.461,34.402,34.449,35.011,35.076,22.526
1467791443.104,433.486,34.414,34.444,35.144,35.072,22.538
1467791444.130,434.512,34.436,34.441,35.226,35.065,22.553
1467791445.155,435.537,34.329,34.437,35.139,35.059,22.668
1467791446.180,436.562,34.460,34.435,35.224,35.053,22.549
1467791447.196,437.578,34.422,34.433,35.253,35.051,22.534
1467791448.223,438.605,34.456,34.430,35.231,35.045,22.522
1467791449.256,439.638,34.456,34.426,34.996,35.039,22.466
1467791450.283,440.665,34.356,34.421,34.932,35.032,22.550
1467791451.312,441.694,34.438,34.416,34.990,35.022,22.545
1467791452.332,442.714,34.330,34.411,34.974,35.014,22.649
1467791453.352,443.734,34.368,34.407,34.985,35.008,22.602
1467791454.379,444.761,34.426,34.405,35.159,35.005,22.514
1467791455.402,445.784,34.406,34.404,35.073,35.008,22.519
1467791456.429,446.811,34.400,34.401,35.042,35.005,22.435
1467791457.451,447.833,34.365,34.396,34.914,34.999,22.499
1467791458.478,448.860,34.391,34.390,34.992,34.996,22.510
1467791459.510,449.892,34.282,34.386,34.864,34.992,22.571
1467791460.535,450.917,34.235,34.383,34.725,34.988,22.549
1467791461.568,451.950,34.262,34.379,34.646,34.985,22.524
1467791462.591,452.973,34.269,34.375,34.621,34.980,22.521
1467791463.617,453.999,34.251,34.371,34.766,34.974,22.545
1467791464.621,455.003,34.315,34.367,34.827,34.968,22.485
1467791465.767,456.149,34.337,34.365,35.019,34.964,22.448
1467791466.801,457.183,34.346,34.363,34.937,34.959,22.434
1467791467.820,458.202,34.376,34.361,34.857,34.953,22.460
1467791468.848,459.230,34.332,34.360,34.897,34.950,22.507
1467791469.875,460.257,34.331,34.358,34.805,34.947,22.473
1467791470.907,461.289,34.385,34.357,35.019,34.945,22.481
1467791471.928,462.310,34.454,34.357,34.987,34.941,22.412
1467791472.955,463.337,34.403,34.355,34.994,34.935,22.472
